Name,Level,Age,PA,GB/FB,LD%,HR/FB,SwStr%,BB%,K%,PlayerId
"Niko Goodrum","AA",23,238,1.192982456,0.198717948,0.087719298,0.08915145,0.117647058,0.214285714,"12092"
"Kennys Vargas","AA",24,151,0.777777777,0.280898876,0.194444444,0.10068259,0.17218543,0.211920529,"12101"
"David Washington","AA",24,379,0.768421052,0.243243243,0.168421052,0.1581054,0.089709762,0.319261213,"12110"
"Matt Skole","AA",25,365,0.660714285,0.154545454,0.107142857,0.11178451,0.120547945,0.252054794,"12119"
"Juniel Querecuto","AA",22,148,2.833333333,0.178571428,0.041666666,0.05405405,0.094594594,0.121621621,"12140"
"Max Kepler","AA",22,482,0.969924812,0.238372093,0.067669172,0.06587473,0.139004149,0.130705394,"12144"
"Miguel Sano","AA",22,286,0.756756756,0.257142857,0.202702702,0.11738351,0.132867132,0.237762237,"12164"
"Jorge Bonifacio","AA",22,536,0.701863354,0.228169014,0.105590062,0.13326703,0.078358208,0.235074626,"12174"
"Jorge Alfaro","AA",22,207,1.295454545,0.217054263,0.113636363,0.20911528,0.04347826,0.29468599,"12180"
"Brock Stassi","AA",25,554,1.103896103,0.203931203,0.097402597,0.04509159,0.138989169,0.113718411,"12244"
"Jason Krizan","AA",26,475,1.605504587,0.232432432,0.073394495,0.04328767,0.107368421,0.090526315,"12394"
"Tyler Smith","AA",23,520,1.451327433,0.213068181,0.026548672,0.06613625,0.117307692,0.163461538,"12490"
"T.J. Rivera","AA",26,234,1.40625,0.214285714,0.078125,0.075,0.051282051,0.094017094,"12495"
"Trevor Story","AA",22,301,0.296610169,0.159340659,0.084745762,0.11635476,0.119601328,0.242524916,"12564"
"Nick Ramirez","AA",25,501,0.691275167,0.210031347,0.093959731,0.13979058,0.12774451,0.229540918,"12575"
"Breyvic Valera","AA",23,401,1.574257425,0.21450151,0.02970297,0.02586207,0.084788029,0.06733167,"12758"
"Dalton Pompey","AA",22,148,1.333333333,0.18018018,0.153846153,0.10128913,0.074324324,0.155405405,"12797"
"Brian Goodwin","AA",24,472,1.064748201,0.138138138,0.057553956,0.09180498,0.080508474,0.197033898,"12858"
"Brandon Nimmo","AA",22,302,1.469696969,0.234741784,0.03030303,0.07843137,0.086092715,0.182119205,"12927"
"Jose Osuna","AA",22,349,1.2,0.16981132,0.08,0.08942457,0.048710601,0.1747851,"12937"
"Socrates Brito","AA",22,522,1.417910447,0.2,0.067164179,0.10215351,0.055555555,0.16091954,"12944"
"Willy Garcia","AA",22,224,1.62745098,0.151898734,0.098039215,0.10684274,0.049107142,0.209821428,"12956"
"Charlie Tilson","AA",22,594,2.303571428,0.20086393,0.035714285,0.05954631,0.077441077,0.121212121,"12983"
"Kelby Tomlinson","AA",25,289,1.375,0.204651162,0.013888888,0.05626134,0.08650519,0.128027681,"13005"
"Teoscar Hernandez","AA",22,514,0.897959183,0.167164179,0.115646258,0.14648033,0.064202334,0.245136186,"13066"
"Josh Bell","AA",22,427,1.53271028,0.158385093,0.046728971,0.07086133,0.103044496,0.117096018,"13145"
"Jorge Polanco","AA",21,431,1.424242424,0.272727272,0.06060606,0.07677419,0.081206496,0.146171693,"13152"
"Marco Hernandez","AA",22,294,1.520547945,0.19650655,0.06849315,0.09952607,0.030612244,0.166666666,"13154"
"Nicky Delmonico","AA",22,253,0.614457831,0.225433526,0.036144578,0.09557344,0.098814229,0.205533596,"13157"
"Tyler Goeddel","AA",22,533,1.694444444,0.217741935,0.111111111,0.09984152,0.090056285,0.183864915,"13180"
"Orlando Arcia","AA",20,552,1.263157894,0.205542725,0.052631578,0.11363636,0.054347826,0.132246376,"13185"
"Michael Reed","AA",22,377,1.216867469,0.220338983,0.060240963,0.09325397,0.140583554,0.212201591,"13228"
"Jacob Wilson","AA",24,141,0.509433962,0.175257731,0.132075471,0.10707804,0.120567375,0.177304964,"13254"
"Zach Vincej","AA",24,339,1.461538461,0.19327731,0.064102564,0.06566038,0.12979351,0.14159292,"13269"
"Richie Shaffer","AA",24,175,1.029411764,0.31,0.205882352,0.11950549,0.131428571,0.28,"13271"
"Joey Rickard","AA",24,282,1.19047619,0.299492385,0.031746031,0.04113111,0.138297872,0.14893617,"13277"
"Bubba Starling","AA",22,367,0.966292134,0.258474576,0.11235955,0.12720588,0.081743869,0.247956403,"13356"
"Tyler Naquin","AA",24,160,1.571428571,0.23076923,0.028571428,0.05965463,0.09375,0.15,"13359"
"Erik Gonzalez","AA",23,327,1.531645569,0.206349206,0.075949367,0.10440035,0.033639143,0.171253822,"13369"
"Wynton Bernard","AA",24,587,1.982905982,0.215730337,0.034188034,0.0684482,0.064735945,0.124361158,"13408"
"Tony Renda","AA",24,532,1.326797385,0.187214611,0.019607843,0.03887689,0.080827067,0.07330827,"13443"
"Cameron Perkins","AA",24,418,1.015151515,0.163522012,0.083333333,0.08550186,0.059808612,0.126794258,"13444"
"Christian Lopes","AA",22,108,1.212121212,0.075949367,0,0.06738544,0.101851851,0.129629629,"13472"
"Dwight Smith Jr.","AA",22,512,1.629032258,0.17048346,0.056451612,0.0834299,0.091796875,0.125,"13473"
"Tom Murphy","AA",24,294,0.649484536,0.135135135,0.134020618,0.12824675,0.078231292,0.272108843,"13499"
"Roman Quinn","AA",22,257,1.655172413,0.176470588,0.068965517,0.0741573,0.07003891,0.163424124,"13546"
"Jesse Winker","AA",21,526,1.49137931,0.194986072,0.112068965,0.07374631,0.14068441,0.157794676,"13590"
"Patrick Wisdom","AA",23,456,0.884615384,0.196721311,0.107692307,0.10888889,0.076754385,0.234649122,"13602"
"Mallex Smith","AA",22,241,2.823529411,0.197530864,0.058823529,0.10574713,0.112033195,0.170124481,"13608"
"Jeimer Candelario","AA",21,182,1.444444444,0.19117647,0.111111111,0.06200528,0.12087912,0.115384615,"13621"
"Terrance Gore","AA",24,259,2.871794871,0.101190476,0,0.06779661,0.1003861,0.193050193,"13658"
"Tyrone Taylor","AA",21,504,1.669421487,0.188442211,0.024793388,0.05526469,0.061507936,0.109126984,"13675"
"Christopher Bostick","AA",22,317,0.931372549,0.158119658,0.078431372,0.09622642,0.037854889,0.176656151,"13718"
"Jacob Stallings","AA",25,292,0.977528089,0.149758454,0.033707865,0.09541284,0.051369863,0.219178082,"13723"
"David Dahl","AA",21,302,0.923076923,0.162679425,0.065934065,0.12876712,0.036423841,0.238410596,"13744"
"Travis Jankowski","AA",24,321,2.745098039,0.194092827,0.019607843,0.06191688,0.112149532,0.124610591,"13768"
"Adalberto Mondesi","AA",19,338,1.146341463,0.19266055,0.073170731,0.17157275,0.050295857,0.260355029,"13769"
"Eric Stamets","AA",23,375,0.804511278,0.178082191,0.030075187,0.06137725,0.069333333,0.104,"13795"
"Ian Parmley","AA",25,147,1.555555555,0.148148148,0.027777777,0.08876812,0.074829931,0.142857142,"13821"
"Anthony Bemboom","AA",25,291,1.08,0.204081632,0.066666666,0.08996212,0.0790378,0.206185567,"13854"
"Bruce Maxwell","AA",24,381,2.378787878,0.214788732,0.03030303,0.05935754,0.102362204,0.141732283,"13866"
"Alex D. Mejia","AA",24,132,1.5,0.263157894,0.071428571,0.05781585,0.083333333,0.143939393,"13877"
"Mike Miller","AA",25,183,1.434782608,0.211267605,0.02173913,0.05572755,0.060109289,0.114754098,"13891"
"Seth Mejias-Brean","AA",24,475,1.870588235,0.202614379,0.070588235,0.0829421,0.132631578,0.202105263,"13905"
"Sherman Johnson","AA",24,591,0.854651162,0.177835051,0.040697674,0.05128205,0.150592216,0.172588832,"13906"
"Rio Ruiz","AA",21,489,1.847826086,0.186335403,0.054347826,0.09521484,0.128834355,0.192229038,"14103"
"Albert Almora Jr.","AA",21,452,1.096296296,0.202816901,0.044444444,0.0707635,0.07079646,0.1039823,"14109"
"Ramon Torres","AA",22,214,2.5,0.16875,0.105263157,0.04718218,0.079439252,0.107476635,"14113"
"Joey Gallo","AA",21,146,0.653846153,0.367647058,0.346153846,0.19063005,0.164383561,0.335616438,"14128"
"Daniel Vogelbach","AA",22,313,1.428571428,0.203125,0.111111111,0.05037037,0.182108626,0.194888178,"14130"
"Greg Bird","AA",22,212,0.621621621,0.210526315,0.081081081,0.05800464,0.113207547,0.141509433,"14131"
"Jose Rondon","AA",21,107,1,0.180722891,0,0.10650888,0.037383177,0.140186915,"14140"
"Daniel Robertson","AA",21,347,1.197530864,0.25210084,0.049382716,0.06924198,0.095100864,0.167146974,"14145"
"Mac Williamson","AA",24,290,2.176470588,0.19,0.098039215,0.11925709,0.086206896,0.18275862,"14158"
"Byron Buxton","AA",21,268,0.923076923,0.189189189,0.076923076,0.09152216,0.097014925,0.190298507,"14161"
"Carlos Correa","AA",20,133,1.4,0.325842696,0.28,0.07809524,0.112781954,0.187969924,"14162"
"Alfredo Gonzalez","AA",22,121,2.444444444,0.225,0,0.10551559,0.140495867,0.173553719,"14267"
"Mitch Haniger","AA",24,174,0.807692307,0.223140495,0.019230769,0.09493671,0.091954022,0.183908045,"14274"
"Wilmer Difo","AA",23,381,1.25,0.161290322,0.019230769,0.12941176,0.031496062,0.207349081,"14320"
"Nick Williams","AA",21,515,1.469026548,0.252010723,0.150442477,0.11914894,0.067961165,0.188349514,"14330"
"Matt Olson","AA",21,585,0.795918367,0.202416918,0.115646258,0.0989899,0.179487179,0.237606837,"14344"
"Lewis Brinson","AA",21,121,0.970588235,0.182926829,0.176470588,0.10220441,0.049586776,0.231404958,"14352"
"Jake Cave","AA",22,563,2.397849462,0.217821782,0.021505376,0.06860902,0.076376554,0.174067495,"14477"
"Renato Nunez","AA",21,416,0.89312977,0.207667731,0.13740458,0.11635423,0.067307692,0.158653846,"14503"
"Luis Marte","AA",21,237,1.117647058,0.204419889,0.044117647,0.12010444,0.012658227,0.17299578,"14515"
"Pedro Severino","AA",21,357,0.922413793,0.183150183,0.043103448,0.09799383,0.053221288,0.142857142,"14523"
"Gabriel Guerrero","AA",21,488,1.449541284,0.226086956,0.064220183,0.18967587,0.047131147,0.221311475,"14528"
"Nomar Mazara","AA",20,470,1.243243243,0.224299065,0.117117117,0.08066362,0.1,0.19574468,"14553"
"Max Moroff","AA",22,612,1.147435897,0.180929095,0.044871794,0.07607811,0.114379084,0.181372549,"14556"
"Tzu-Wei Lin","AA",21,194,1.818181818,0.150684931,0,0.05117566,0.082474226,0.139175257,"14678"
"Harold Castro","AA",21,363,1.824324324,0.234432234,0.013513513,0.10243902,0.038567493,0.173553719,"14691"
"Manuel Margot","AA",20,282,0.921348314,0.222727272,0.033707865,0.06952965,0.074468085,0.127659574,"14712"
"Brett Phillips","AA",21,243,0.739130434,0.240506329,0.014492753,0.1195097,0.090534979,0.230452674,"14735"
"Kyle Farmer","AA",24,305,1.432432432,0.213973799,0.027027027,0.08378871,0.045901639,0.180327868,"14813"
"JaCoby Jones","AA",23,171,1.40625,0.206185567,0.1875,0.13312693,0.105263157,0.304093567,"14818"
"Mike Yastrzemski","AA",24,536,0.986842105,0.192513368,0.039473684,0.08161306,0.08022388,0.186567164,"14854"
"Jacob May","AA",23,432,2.23076923,0.2,0.025641025,0.09342105,0.067129629,0.168981481,"14876"
"Pat Valaika","AA",22,512,0.904761904,0.202279202,0.054421768,0.10701485,0.056640625,0.23046875,"14885"
"Tony Kemp","AA",23,230,2.444444444,0.253012048,0,0.03399766,0.152173913,0.12173913,"14894"
"Jaycob Brugman","AA",23,566,1.217391304,0.246305418,0.04347826,0.07710065,0.109540636,0.157243816,"14936"
"Jack Reinheimer","AA",22,547,1.623931623,0.202597402,0.042735042,0.07874016,0.093235831,0.170018281,"14938"
"Andrew Knapp","AA",23,241,0.831168831,0.180232558,0.142857142,0.11254396,0.091286307,0.178423236,"14942"
"Johnny Field","AA",23,491,0.950819672,0.263157894,0.114754098,0.10745501,0.073319755,0.221995926,"15048"
"Boog Powell","AA",22,276,2.076923076,0.2,0.019230769,0.0407785,0.105072463,0.137681159,"15103"
"Hunter Dozier","AA",23,523,0.983471074,0.235668789,0.099173553,0.12742248,0.086042065,0.288718929,"15117"
"Jordan Patterson","AA",23,202,1.089285714,0.152173913,0.125,0.12988827,0.054455445,0.207920792,"15119"
"Trey Mancini","AA",23,354,1.6375,0.218518518,0.1625,0.12672624,0.062146892,0.163841807,"15149"
"Ian Miller","AA",23,384,2.4,0.179310344,0,0.07205882,0.075520833,0.138020833,"15156"
"Tim Anderson","AA",22,550,1.971153846,0.217721518,0.048076923,0.14569892,0.043636363,0.207272727,"15172"
"Ryan Cordell","AA",23,242,0.882352941,0.15231788,0.073529411,0.14006515,0.049586776,0.301652892,"15181"
"Chad Pinder","AA",23,522,1.575221238,0.219839142,0.132743362,0.12189974,0.053639846,0.197318007,"15191"
"Jake Bauers","AA",19,285,1.333333333,0.236363636,0.069444444,0.07108082,0.07368421,0.143859649,"15194"
"Carlos Asuaje","AA",23,570,1.172413793,0.218362282,0.055172413,0.07179972,0.098245614,0.154385964,"15197"
"Stuart Turner","AA",23,379,1.325301204,0.24015748,0.048192771,0.09808102,0.118733509,0.182058047,"15207"
"Brandon Dixon","AA",23,349,1.180722891,0.219827586,0.096385542,0.15622522,0.034383954,0.280802292,"15214"
"Adam Frazier","AA",23,423,1.806818181,0.251515151,0.022727272,0.04981084,0.08037825,0.09929078,"15223"
"Mike Tauchman","AA",24,563,1.388157894,0.153846153,0.019736842,0.05568445,0.08170515,0.122557726,"15274"
"Frank Schwindel","AA",23,174,1.255319148,0.190839694,0.085106382,0.13149351,0.011494252,0.212643678,"15351"
"Jack Mayfield","AA",24,196,0.803571428,0.257352941,0.125,0.08949416,0.096938775,0.183673469,"15402"
"Nate Orf","AA",25,511,1.275,0.228813559,0.016666666,0.08158158,0.123287671,0.136986301,"15407"
"Ryon Healy","AA",23,543,1.384057971,0.225882352,0.072463768,0.07422471,0.055248618,0.151012891,"15447"
"Hunter Renfroe","AA",23,463,0.732394366,0.203883495,0.098591549,0.13593932,0.071274298,0.241900647,"15464"
"J.P. Crawford","AA",20,405,0.888059701,0.173202614,0.037313432,0.03586626,0.120987654,0.111111111,"15491"
"Tyler White","AA",24,236,1,0.225806451,0.116666666,0.05561277,0.177966101,0.148305084,"15564"
"Aaron Judge","AA",23,280,1.237288135,0.262569832,0.20338983,0.11600719,0.085714285,0.25,"15640"
"Jacob Hannemann","AA",24,485,1.007633587,0.180685358,0.045801526,0.09536638,0.065979381,0.23298969,"15644"
"Billy McKinney","AA",20,308,1.071428571,0.233480176,0.035714285,0.07306712,0.087662337,0.152597402,"15654"
"Tyler Wade","AA",20,117,2.75,0.127906976,0.05,0.08390023,0.017094017,0.205128205,"15730"
"Erisbel Arruebarrena","AA",25,142,1.363636363,0.204081632,0.03030303,0.17684211,0.042253521,0.246478873,"15809"
"Aledmys Diaz","AA",24,409,1.365384615,0.196078431,0.096153846,0.07667316,0.070904645,0.151589242,"15937"
"Austin Nola","AA",25,296,1.411764705,0.230046948,0.014705882,0.07996237,0.091216216,0.168918918,"15941"
"Mark Payton","AA",23,297,1.141025641,0.177339901,0.064102564,0.08248378,0.08080808,0.202020202,"16042"
"Austin Slater","AA",22,218,1.945945945,0.278145695,0,0.08490566,0.064220183,0.220183486,"16153"
"Bradley Zimmer","AA",22,214,1.104166666,0.234848484,0.125,0.11856287,0.084112149,0.252336448,"16221"
"AJ Reed","AA",22,237,1.053571428,0.267515923,0.196428571,0.1038961,0.11392405,0.206751054,"16246"
"Trea Turner","AA",22,295,1.476923076,0.229665071,0.076923076,0.08561644,0.084745762,0.189830508,"16252"
"Sam Travis","AA",21,281,1.276315789,0.16826923,0.052631578,0.0625575,0.117437722,0.120996441,"16263"
"Alex Blandino","AA",22,138,0.875,0.193548387,0.075,0.07832423,0.130434782,0.152173913,"16271"
"Michael Conforto","AA",22,197,0.98245614,0.18115942,0.087719298,0.0821382,0.116751269,0.177664974,"16376"
"Kyle Schwarber","AA",22,243,0.746031746,0.256756756,0.206349206,0.09680451,0.172839506,0.20164609,"16478"
"Yandy Diaz","AA",23,564,2.550561797,0.231143552,0.078651685,0.04583333,0.138297872,0.115248226,"16578"
"Colin Moran","AA",22,417,1.4,0.244755244,0.1,0.1002656,0.103117505,0.189448441,"16909"
"Gavin Cecchini","AA",21,485,1.166666666,0.247368421,0.053030303,0.05944673,0.086597938,0.113402061,"17005"
"JT Riddle","AA",23,189,1.531914893,0.206666666,0.106382978,0.09077156,0.042328042,0.126984126,"17642"
"Brendan Harris","AA",34,121,1.347826086,0.28,0.086956521,0.05858586,0.181818181,0.14876033,"2178"
"Luis Martinez","AA",30,246,1.440677966,0.172413793,0.016949152,0.06731813,0.089430894,0.178861788,"2481"
"Derrick Robinson","AA",27,300,2,0.15625,0,0.05687204,0.083333333,0.15,"2784"
"Joe Benson","AA",27,217,1.166666666,0.2147651,0.074074074,0.07457213,0.115207373,0.165898617,"2845"
"Guilder Rodriguez","AA",31,148,1.243243243,0.161616161,0,0.03559322,0.135135135,0.155405405,"3412"
"Ozzie Martinez","AA",27,477,1.771428571,0.213513513,0.019047619,0.06894587,0.075471698,0.136268343,"3900"
"Miguel Gonzalez","AA",24,115,1.06060606,0.2,0.06060606,0.08232446,0.034782608,0.182608695,"4049"
"Melky Mesa","AA",28,181,0.884615384,0.190082644,0.076923076,0.16666667,0.033149171,0.276243093,"447"
"Alberto Gonzalez","AA",32,183,1.450980392,0.203821656,0.039215686,0.04846527,0.049180327,0.071038251,"4906"
"Engel Beltre","AA",25,315,1.458823529,0.17063492,0.058823529,0.12248804,0.028571428,0.133333333,"4918"
"Brock Peterson","AA",31,333,0.934065934,0.157894736,0.098901098,0.09798055,0.108108108,0.252252252,"4984"
"Kyle Skipworth","AA",25,246,0.782608695,0.247706422,0.239130434,0.21252567,0.085365853,0.43902439,"5298"
"Alex Liddi","AA",26,514,1.226086956,0.272727272,0.113043478,0.14331042,0.048638132,0.249027237,"5411"
"Carson Blair","AA",25,208,1.047619047,0.218181818,0.142857142,0.11111111,0.158653846,0.298076923,"5429"
"Corban Joseph","AA",26,399,1.114754098,0.206153846,0.049180327,0.04393305,0.05764411,0.090225563,"5503"
"Joshua Rodriguez","AA",30,474,0.923664122,0.214953271,0.145038167,0.08979809,0.111814345,0.187763713,"5716"
"Jake Fox","AA",32,122,0.789473684,0.15,0.131578947,0.17672414,0.098360655,0.221311475,"6267"
"Josh Prince","AA",27,132,1,0.195402298,0.057142857,0.08277405,0.113636363,0.196969696,"6746"
"Tyler Pastornicky","AA",25,115,1.625,0.284090909,0,0.04679803,0.034782608,0.113043478,"6777"
"Eddy Rodriguez","AA",29,116,0.944444444,0.135802469,0.083333333,0.19069767,0.025862068,0.25,"6870"
"Alberto Rosario","AA",28,164,1.386363636,0.153225806,0.022727272,0.06727273,0.054878048,0.115853658,"7125"
"David Adams","AA",28,443,1.415094339,0.2,0.056603773,0.05641911,0.142212189,0.119638826,"7389"
"Carlos Moncrief","AA",26,237,1.3,0.192982456,0.066666666,0.05991285,0.143459915,0.118143459,"7511"
"Vince Belnome","AA",27,136,1.033333333,0.25609756,0.066666666,0.10889292,0.110294117,0.279411764,"8126"
"Matt Angle","AA",29,193,2,0.276785714,0,0.0900277,0.150259067,0.21761658,"8136"
"Jackson Williams","AA",29,312,1.045977011,0.208888888,0.011494252,0.08272506,0.092948717,0.16025641,"8524"
"Blake Tekotte","AA",28,185,0.582089552,0.184615384,0.044776119,0.07890961,0.097297297,0.156756756,"8810"
"Ali Solis","AA",27,234,1.254237288,0.152866242,0.016949152,0.16354557,0.029914529,0.26068376,"8848"
"Dusty Coleman","AA",28,114,1.764705882,0.308823529,0.117647058,0.14420804,0.122807017,0.201754385,"8979"
"Lars Anderson","AA",27,548,1.418803418,0.216066481,0.119658119,0.06718112,0.166058394,0.167883211,"9018"
"Taylor Green","AA",28,359,1.083333333,0.184782608,0.046296296,0.07984496,0.077994428,0.125348189,"9147"
"Keon Broxton","AA",25,204,1.12,0.190839694,0.06,0.10175439,0.093137254,0.25,"9253"
"Jeremy Hazelbaker","AA",27,226,2.052631578,0.226666666,0.078947368,0.09888889,0.092920353,0.194690265,"9399"
"Steven Baron","AA",24,128,4,0.23076923,0,0.08712121,0.15625,0.2109375,"9787"
"Sean Halton","AA",28,193,0.949152542,0.184397163,0.06779661,0.10015649,0.077720207,0.129533678,"9853"
"Brandon Snyder","AA",28,376,0.741935483,0.289473684,0.118279569,0.12705727,0.098404255,0.279255319,"9856"
"Destin Hood","AA",25,330,1.081395348,0.200892857,0.116279069,0.11461794,0.051515151,0.236363636,"9887"
"Ryan Schimpf","AA",27,307,0.60576923,0.193236714,0.192307692,0.07485282,0.136807817,0.175895765,"9953"
"Brian Burgamy","AA",34,256,1.45614035,0.171597633,0.157894736,0.10174419,0.125,0.203125,"sa201557"
"Mario Lisson","AA",31,125,1.4,0.162790697,0.133333333,0.09251969,0.064,0.232,"sa202240"
"Juan Ciriaco","AA",31,139,0.84,0.163636363,0,0.08595388,0.035971223,0.151079136,"sa226165"
"Javier Herrera","AA",30,127,1.545454545,0.222222222,0.045454545,0.14717742,0.11023622,0.299212598,"sa244221"
"Daniel Mayora","AA",29,262,2.369565217,0.184210526,0.04347826,0.11622807,0.04961832,0.1870229,"sa291160"
"Ray Chang","AA",31,280,1.851851851,0.24137931,0.018518518,0.04885344,0.110714285,0.132142857,"sa295642"
"Christian Marrero","AA",28,543,1.048611111,0.221635883,0.090277777,0.06173994,0.143646408,0.141804788,"sa326115"
"Seth Loman","AA",29,197,0.98,0.2265625,0.08,0.13389121,0.065989847,0.233502538,"sa326152"
"Marcus Lemon","AA",27,299,1.333333333,0.214634146,0.04347826,0.12197483,0.053511705,0.200668896,"sa326707"
"Johnni Turbo","AA",26,195,2,0.171052631,0.023809523,0.06616541,0.056410256,0.128205128,"sa326716"
"Brian Jeroloman","AA",30,171,0.8,0.150943396,0,0.04775687,0.204678362,0.140350877,"sa326780"
"Jared Mitchell","AA",26,199,1.46875,0.225490196,0.09375,0.11397059,0.105527638,0.361809045,"sa327116"
"KD Kang","AA",27,449,1.108910891,0.257839721,0.05940594,0.12719298,0.100222717,0.247216035,"sa327822"
"Griff Erickson","AA",27,226,1.172413793,0.2125,0.051724137,0.07783019,0.097345132,0.163716814,"sa327827"
"Mark Thomas","AA",27,219,0.859649122,0.178294573,0.087719298,0.13922518,0.08675799,0.283105022,"sa328150"
"Tyson Gillies","AA",26,171,5.125,0.162393162,0.125,0.16755793,0.017543859,0.257309941,"sa328244"
"Balbino Fuenmayor","AA",25,308,1.329113924,0.242798353,0.189873417,0.15506958,0.038961038,0.149350649,"sa356978"
"Marquez Smith","AA",30,482,1.411764705,0.203883495,0.078431372,0.08742887,0.130705394,0.201244813,"sa388379"
"Kevin Ahrens","AA",26,463,1.453703703,0.19207317,0.083333333,0.07939288,0.101511879,0.170626349,"sa389281"
"Quincy Latimore","AA",26,486,0.709677419,0.201807228,0.129032258,0.09567568,0.0781893,0.216049382,"sa389676"
"Tony Thomas","AA",28,362,0.901098901,0.21719457,0.098901098,0.14661922,0.069060773,0.284530386,"sa389692"
"Mike Bianucci","AA",29,225,0.74025974,0.151898734,0.155844155,0.16267943,0.057777777,0.231111111,"sa389801"
"Ryan Dent","AA",26,253,1.529411764,0.173076923,0.078431372,0.10585586,0.071146245,0.23715415,"sa389941"
"Matt Kennelly","AA",26,278,1.6,0.208121827,0,0.07944915,0.107913669,0.151079136,"sa390294"
"Kentrail Davis","AA",27,178,1.447368421,0.205128205,0.078947368,0.14328808,0.08988764,0.247191011,"sa390671"
"Kevin Keyes","AA",26,212,0.838709677,0.149253731,0.080645161,0.11918275,0.108490566,0.221698113,"sa392183"
"Myles Schroder","AA",27,406,1.042735042,0.155477031,0.059829059,0.10857538,0.051724137,0.206896551,"sa392193"
"Xorge Carrillo","AA",26,366,1.028571428,0.21402214,0.095238095,0.07226277,0.073770491,0.136612021,"sa392212"
"Oscar Tejeda","AA",25,421,1.48076923,0.165048543,0.038461538,0.11454905,0.061757719,0.182897862,"sa392406"
"Eliezer Zambrano","AA",28,196,1.833333333,0.155279503,0.041666666,0.05828221,0.035714285,0.102040816,"sa393574"
"Cutter Dykstra","AA",26,278,1.46031746,0.148351648,0.079365079,0.10037879,0.089928057,0.241007194,"sa454428"
"Kenny Wilson","AA",25,570,1.496,0.191709844,0.064,0.0851272,0.101754385,0.189473684,"sa454437"
"Zach Cone","AA",25,151,0.794871794,0.270833333,0.076923076,0.18150087,0.039735099,0.304635761,"sa454512"
"Braeden Schlehuber","AA",27,104,0.852941176,0.240963855,0,0.05421687,0.048076923,0.125,"sa454529"
