Name,Level,Age,PA,GB/FB,LD%,HR/FB,SwStr%,BB%,K%,PlayerId
"Pablo Reyes","AAA",31,189,1.020408163,0.244274809,0.122448979,0.05791506,0.116402116,0.153439153,"16357"
"Oscar Mercado","AAA",30,477,0.918699186,0.25079365,0.089430894,0.07924922,0.144654088,0.142557651,"16375"
"Brian Navarreto","AAA",30,176,0.87755102,0.220338983,0.122448979,0.12715856,0.09090909,0.221590909,"16398"
"Francisco Mejia","AAA",29,159,0.666666666,0.181034482,0.105263157,0.11804384,0.056603773,0.201257861,"16403"
"Sergio Alcantara","AAA",28,441,1.4875,0.289285714,0.025,0.0749453,0.151927437,0.197278911,"16417"
"Christian Arroyo","AAA",30,190,1.255813953,0.259541984,0.116279069,0.11661808,0.084210526,0.194736842,"16434"
"Luis Guillorme","AAA",30,263,2.457142857,0.262195121,0.057142857,0.04810127,0.174904942,0.186311787,"16451"
"Forrest Wall","AAA",29,339,1.154929577,0.271428571,0.084507042,0.09747024,0.115044247,0.22418879,"16496"
"Connor Joe","AAA",32,205,2.28125,0.233576642,0,0.06968641,0.141463414,0.175609756,"16572"
"Greg Allen","AAA",32,231,1.18,0.258503401,0.12,0.14390244,0.064935064,0.225108225,"16623"
"Brian O'Keefe","AAA",31,162,1.111111111,0.232323232,0.111111111,0.15615142,0.092592592,0.265432098,"16680"
"Aramis Garcia","AAA",32,296,1.071428571,0.275,0.25,0.1078516,0.152027027,0.273648648,"16925"
"Chadwick Tromp","AAA",30,207,1.585365853,0.208955223,0.073170731,0.14935065,0.082125603,0.251207729,"16953"
"Eddy Alvarez","AAA",35,197,1.5,0.203539823,0.138888888,0.09023486,0.142131979,0.228426395,"16959"
"Chad Wallach","AAA",33,259,1.327272727,0.224242424,0.181818181,0.14772727,0.084942084,0.25096525,"17161"
"Alex Jackson","AAA",29,185,0.829787234,0.232142857,0.212765957,0.19270833,0.102702702,0.286486486,"17276"
"Michael Chavis","AAA",29,283,1.245901639,0.278947368,0.213114754,0.12633625,0.084805653,0.233215547,"17321"
"Eloy Jimenez","AAA",28,188,2.517241379,0.25,0.103448275,0.11964549,0.085106382,0.180851063,"17484"
"Vimael Machin","AAA",31,505,1.256198347,0.25409836,0.14876033,0.09871465,0.087128712,0.178217821,"17684"
"Richie Martin","AAA",30,303,2.288888888,0.241025641,0.066666666,0.13864818,0.07590759,0.207920792,"17736"
"DJ Stewart","AAA",31,159,0.9,0.136363636,0.125,0.17933131,0.125786163,0.301886792,"17766"
"Jakson Reetz","AAA",29,228,0.696969696,0.151515151,0.166666666,0.14778857,0.109649122,0.263157894,"17837"
"Isan Diaz","AAA",29,154,0.853658536,0.191489361,0.170731707,0.12066116,0.123376623,0.246753246,"17922"
"Andrew Stevenson","AAA",31,202,1.589743589,0.246268656,0.128205128,0.13359274,0.0990099,0.222772277,"17932"
"Sam Hilliard","AAA",31,414,1.056818181,0.287401574,0.193181818,0.13914096,0.11352657,0.260869565,"17954"
"Scott Kingery","AAA",31,243,0.794117647,0.2375,0.102941176,0.13191489,0.065843621,0.251028806,"17975"
"David Fletcher","AAA",31,217,1.596153846,0.228571428,0.057692307,0.07263294,0.032258064,0.138248847,"17992"
"Garrett Stubbs","AAA",32,309,1.111111111,0.247524752,0.111111111,0.09470026,0.100323624,0.200647249,"18067"
"Seth Brown","AAA",32,161,0.625,0.309734513,0.270833333,0.12562814,0.093167701,0.192546583,"18171"
"Brett Sullivan","AAA",31,295,0.632653061,0.269406392,0.040816326,0.08141762,0.07118644,0.162711864,"18217"
"Edwin Rios","AAA",31,546,1.233009708,0.225589225,0.252427184,0.1529202,0.115384615,0.329670329,"18316"
"Daz Cameron","AAA",28,299,0.753086419,0.240641711,0.222222222,0.115,0.113712374,0.227424749,"18353"
"Juan Yepez","AAA",27,235,1.014925373,0.262295081,0.059701492,0.07322176,0.089361702,0.123404255,"18400"
"P.J. Higgins","AAA",32,408,1.128440366,0.216216216,0.064220183,0.09876543,0.071078431,0.183823529,"18433"
"Ali Sanchez","AAA",28,211,1.372093023,0.260869565,0.139534883,0.10451613,0.085308056,0.236966824,"18551"
"Andy Ibanez","AAA",32,160,0.976190476,0.23853211,0.047619047,0.12820513,0.1125,0.1875,"18819"
"Jose Azocar","AAA",29,291,1.803921568,0.277777777,0.078431372,0.12428298,0.082474226,0.20274914,"18821"
"Jahmai Jones","AAA",27,205,1.113636363,0.237704918,0.136363636,0.1181592,0.11707317,0.224390243,"18872"
"Seby Zavala","AAA",31,250,0.523076923,0.181818181,0.123076923,0.16135266,0.128,0.376,"18887"
"Leody Taveras","AAA",26,372,0.931372549,0.27306273,0.107843137,0.07335128,0.110215053,0.153225806,"18900"
"Chris Okey","AAA",30,161,1.333333333,0.214953271,0.083333333,0.09104938,0.055900621,0.248447204,"19245"
"Cavan Biggio","AAA",30,296,0.907692307,0.295454545,0.076923076,0.06661184,0.121621621,0.25,"19252"
"Armando Alvarez","AAA",30,153,1.0625,0.282608695,0.125,0.0952381,0.091503267,0.287581699,"19292"
"Nick Senzel","AAA",30,411,0.981651376,0.220216606,0.110091743,0.08923885,0.109489051,0.184914841,"19293"
"Nick Solak","AAA",30,482,2.240963855,0.220289855,0.168674698,0.08112493,0.099585062,0.13692946,"19294"
"Donovan Walton","AAA",31,504,1.245901639,0.257452574,0.106557377,0.09340102,0.109126984,0.132936507,"19314"
"Jose Rojas","AAA",32,517,0.683229813,0.20058997,0.198757763,0.08959403,0.125725338,0.208897485,"19331"
"Nicky Lopez","AAA",30,301,1.822580645,0.222222222,0,0.0674567,0.109634551,0.122923588,"19339"
"Weston Wilson","AAA",30,123,1.222222222,0.22077922,0.111111111,0.11262136,0.146341463,0.211382113,"19358"
"Trenton Brooks","AAA",29,399,0.65,0.25,0.125,0.076326,0.160401002,0.157894736,"19384"
"Brian Serven","AAA",30,233,1.347826086,0.211678832,0.065217391,0.13283741,0.120171673,0.253218884,"19422"
"Yonny Hernandez","AAA",27,361,2.088235294,0.239130434,0.014705882,0.04694486,0.096952908,0.096952908,"19432"
"Andruw Monasterio","AAA",28,130,0.594594594,0.280487804,0.108108108,0.11676083,0.123076923,0.238461538,"19455"
"Cooper Hummel","AAA",30,189,0.844444444,0.201923076,0.288888888,0.10198675,0.185185185,0.227513227,"19458"
"Alex De Goti","AAA",30,335,1.081081081,0.256038647,0.04054054,0.09562044,0.122388059,0.220895522,"19477"
"Andrew Knizner","AAA",30,129,1.291666666,0.320987654,0.041666666,0.05904762,0.147286821,0.139534883,"19514"
"Zack Short","AAA",30,475,0.540145985,0.203773584,0.109489051,0.0897561,0.164210526,0.252631578,"19562"
"Nate Mondou","AAA",30,552,1.275,0.296391752,0.05,0.06737247,0.117753623,0.143115942,"19563"
"Bryan De La Cruz","AAA",28,411,1.074468085,0.264150943,0.159574468,0.11536198,0.08515815,0.250608272,"19600"
"Daniel Johnson","AAA",29,220,0.882352941,0.219512195,0.132352941,0.12560976,0.054545454,0.172727272,"19643"
"Mike Brosseau","AAA",31,344,1.147727272,0.199152542,0.102272727,0.09620991,0.095930232,0.197674418,"19683"
"Darick Hall","AAA",29,205,1.212765957,0.147540983,0.085106382,0.14121699,0.107317073,0.282926829,"19717"
"Dairon Blanco","AAA",32,295,1.722222222,0.226315789,0.148148148,0.13560886,0.081355932,0.216949152,"19779"
"Jhonny Pereda","AAA",29,192,1.9,0.268907563,0.133333333,0.09908735,0.161458333,0.208333333,"19802"
"Jason Delay","AAA",30,214,1.387755102,0.25,0,0.09814324,0.06542056,0.172897196,"19806"
"Chuckie Robinson","AAA",30,317,1.614035087,0.273170731,0.087719298,0.13201581,0.078864353,0.249211356,"19824"
"Abraham Toro","AAA",28,216,0.724137931,0.236641221,0.137931034,0.13490364,0.125,0.259259259,"19844"
"Rene Pinto","AAA",28,253,0.934426229,0.218543046,0.196721311,0.16566265,0.071146245,0.316205533,"19859"
"Drew Ellis","AAA",29,186,0.68,0.243243243,0.2,0.11658031,0.123655913,0.258064516,"19873"
"Tristan Gray","AAA",29,282,0.679012345,0.276595744,0.111111111,0.15799804,0.085106382,0.237588652,"19877"
"Emmanuel Rivera","AAA",29,246,1.59574468,0.290697674,0.021276595,0.13888889,0.077235772,0.203252032,"19890"
"Diego Castillo","AAA",27,263,1.418181818,0.261111111,0.127272727,0.08234218,0.110266159,0.193916349,"19906"
"Cristian Pache","AAA",26,288,1.58,0.22754491,0.1,0.11401218,0.118055555,0.267361111,"19948"
"Carter Kieboom","AAA",27,402,1.675,0.267123287,0.1125,0.12300532,0.074626865,0.189054726,"19958"
"Eguy Rosario","AAA",25,110,1.23076923,0.194444444,0.038461538,0.16666667,0.09090909,0.236363636,"19964"
"Bobby Dalbec","AAA",30,455,1.044444444,0.255060728,0.266666666,0.15217391,0.098901098,0.34065934,"19966"
"Jared Oliva","AAA",29,398,1.5375,0.231060606,0.1375,0.11037673,0.087939698,0.20603015,"19968"
"Tres Barrera","AAA",30,156,1.257142857,0.21,0.2,0.12347826,0.057692307,0.269230769,"19977"
"Conner Capel","AAA",28,414,1.206185567,0.241134751,0.103092783,0.08793208,0.101449275,0.200483091,"19983"
"Bryce Johnson","AAA",29,200,1.545454545,0.269565217,0.09090909,0.1025641,0.125,0.245,"20002"
"Keston Hiura","AAA",28,445,0.899082568,0.206896551,0.19266055,0.14940577,0.105617977,0.276404494,"20003"
"Miles Mastrobuoni","AAA",29,142,1.73076923,0.282828282,0.038461538,0.04204753,0.176056338,0.126760563,"20017"
"Bligh Madris","AAA",29,205,1.279069767,0.222222222,0.116279069,0.1296729,0.11707317,0.253658536,"20054"
"Alan Trejo","AAA",29,381,0.767857142,0.217391304,0.125,0.13550489,0.078740157,0.236220472,"20056"
"J.C. Escarra","AAA",30,133,0.857142857,0.285714285,0.057142857,0.07480315,0.135338345,0.17293233,"20084"
"Dylan Carlson","AAA",26,126,1.947368421,0.272727272,0.210526315,0.09398496,0.182539682,0.198412698,"20126"
"Matthew Batten","AAA",30,399,0.969696969,0.235294117,0.111111111,0.11718236,0.085213032,0.260651629,"20157"
"Gilberto Celestino","AAA",26,426,3.659574468,0.200729927,0.191489361,0.10807601,0.119718309,0.218309859,"20233"
"Ben Rortvedt","AAA",27,137,1.333333333,0.272727272,0.125,0.12707182,0.102189781,0.313868613,"20287"
"Corey Julks","AAA",29,487,1.18018018,0.275449101,0.135135135,0.08672936,0.098562628,0.20328542,"20311"
"Jared Young","AAA",29,321,0.98765432,0.258064516,0.209876543,0.10836653,0.127725856,0.177570093,"20404"
"Brewer Hicklen","AAA",29,387,0.882978723,0.176744186,0.170212765,0.1577522,0.103359173,0.30749354,"20450"
"Drew Waters","AAA",26,231,1.75,0.208633093,0.175,0.13769752,0.09090909,0.29004329,"20505"
"Jose Miranda","AAA",27,371,1.419354838,0.178832116,0.075268817,0.0984456,0.080862533,0.153638814,"20538"
"Jose Devers","AAA",25,110,0.675675675,0.261904761,0.054054054,0.14008621,0.081818181,0.136363636,"20540"
"CJ Alexander","AAA",28,466,0.9375,0.233215547,0.133928571,0.13492927,0.10944206,0.278969957,"20557"
"Logan Porter","AAA",29,286,1.632653061,0.198757763,0.122448979,0.08864028,0.164335664,0.241258741,"20626"
"Leo Rivas","AAA",27,299,1.178571428,0.26060606,0.178571428,0.05834564,0.207357859,0.197324414,"21009"
"Alejo Lopez","AAA",29,482,2.15,0.2716763,0.0625,0.09254066,0.099585062,0.13692946,"21127"
"Sean Bouchard","AAA",29,300,0.638888888,0.233766233,0.125,0.12652068,0.166666666,0.303333333,"21270"
"Hayden Senger","AAA",28,182,1,0.233333333,0.108695652,0.13024602,0.054945054,0.241758241,"21489"
"Brandon Lockridge","AAA",28,162,2.454545454,0.302752293,0.09090909,0.08598726,0.129629629,0.172839506,"21496"
"Luken Baker","AAA",28,409,0.622807017,0.238683127,0.157894736,0.12011662,0.14180929,0.254278728,"21497"
"Connor Kaiser","AAA",28,273,0.965517241,0.245033112,0.103448275,0.12933458,0.131868131,0.274725274,"21535"
"Coco Montes","AAA",28,415,1.2125,0.289156626,0.1,0.16147132,0.077108433,0.296385542,"21547"
"Cesar Salazar","AAA",29,186,1.113636363,0.211864406,0.113636363,0.09015257,0.129032258,0.17204301,"21587"
"Jake McCarthy","AAA",27,237,1.411764705,0.276470588,0.019607843,0.07894737,0.101265822,0.139240506,"21622"
"Luis De Los Santos","AAA",27,382,2.15625,0.2109375,0.125,0.13418986,0.047120418,0.248691099,"21682"
"Jair Camargo","AAA",25,120,3.363636363,0.272727272,0.181818181,0.19438445,0.058333333,0.383333333,"21730"
"Sebastian Rivero","AAA",26,254,0.985074626,0.277173913,0.134328358,0.12385321,0.05511811,0.177165354,"21735"
"Jose Fermin","AAA",26,293,1.178082191,0.235576923,0.09589041,0.03130435,0.153583617,0.085324232,"21746"
"Esteury Ruiz","AAA",26,494,1.448979591,0.240506329,0.163265306,0.09706775,0.129554655,0.180161943,"21780"
"Andres Chaparro","AAA",26,216,0.719298245,0.257575757,0.245614035,0.13063063,0.148148148,0.231481481,"21797"
"Carlos Cortes","AAA",28,314,1.214285714,0.304932735,0.242857142,0.08257638,0.130573248,0.146496815,"21842"
"Will Benson","AAA",27,178,1.454545454,0.221153846,0.212121212,0.12660028,0.123595505,0.275280898,"21853"
"Rodolfo Castro","AAA",26,525,1.225,0.205357142,0.158333333,0.12383749,0.102857142,0.226666666,"21987"
"Nick Pratto","AAA",26,423,0.883495145,0.211382113,0.08737864,0.12984823,0.108747044,0.295508274,"22117"
"Payton Henry","AAA",28,269,1.958333333,0.164705882,0.229166666,0.15376782,0.074349442,0.260223048,"22164"
"Ryan Vilade","AAA",26,461,1.086538461,0.28618421,0.163461538,0.08333333,0.108459869,0.193058568,"22165"
"Akil Baddoo","AAA",26,457,0.972477064,0.218181818,0.137614678,0.11934389,0.148796498,0.245076586,"22168"
"MJ Melendez","AAA",26,480,0.819672131,0.255033557,0.163934426,0.16567083,0.08125,0.28125,"22197"
"Sam Huff","AAA",27,103,1.055555555,0.288461538,0.111111111,0.16136919,0.116504854,0.349514563,"22209"
"Luis Campusano","AAA",26,475,1.564705882,0.282894736,0.294117647,0.07923356,0.151578947,0.172631578,"22217"
"Mason McCoy","AAA",30,386,0.82,0.215517241,0.11,0.09908136,0.111398963,0.256476683,"22232"
"Jeremiah Jackson","AAA",25,171,1.369565217,0.226950354,0.239130434,0.13309353,0.035087719,0.116959064,"22239"
"Jack Suwinski","AAA",26,230,0.620689655,0.235772357,0.24137931,0.13043478,0.134782608,0.3,"22244"
"Samad Taylor","AAA",26,657,1.53488372,0.243055555,0.131782945,0.08267864,0.111111111,0.187214611,"22274"
"Cal Stevenson","AAA",28,346,1.402985074,0.206896551,0.089552238,0.06868687,0.170520231,0.225433526,"22411"
"Livan Soto","AAA",25,366,0.966292134,0.248927038,0.056179775,0.09915014,0.120218579,0.218579234,"22471"
"Buddy Kennedy","AAA",26,384,0.90825688,0.238095238,0.073394495,0.07837649,0.111979166,0.143229166,"22505"
"Johnathan Rodriguez","AAA",25,373,1.796875,0.247899159,0.25,0.10906612,0.115281501,0.230563002,"22530"
"George Valera","AAA",24,107,1.764705882,0.287878787,0.176470588,0.12619048,0.121495327,0.252336448,"22541"
"Michael Siani","AAA",25,430,1.296703296,0.202290076,0.087912087,0.11091854,0.116279069,0.246511627,"22557"
"Jarred Kelenic","AAA",25,399,1.358974358,0.261044176,0.051282051,0.13760304,0.090225563,0.275689223,"22558"
"Tirso Ornelas","AAA",25,371,1.571428571,0.223529411,0.129870129,0.08108108,0.123989218,0.172506738,"22566"
"Gustavo Campero","AAA",27,164,1.647058823,0.262295081,0.058823529,0.09197324,0.097560975,0.121951219,"22707"
"Steward Berroa","AAA",26,310,1.327586206,0.25,0.034482758,0.11058075,0.138709677,0.254838709,"22766"
"Jacob Amaya","AAA",26,219,1.696969696,0.270491803,0.272727272,0.07847534,0.132420091,0.292237442,"23296"
"Ryan Noda","AAA",29,291,0.769230769,0.206896551,0.192307692,0.13557994,0.226804123,0.323024054,"23312"
"Nelson Velazquez","AAA",26,210,0.682539682,0.242857142,0.174603174,0.12543962,0.1,0.233333333,"23359"
"Hunter Feduccia","AAA",28,333,1.75,0.256038647,0.160714285,0.08134328,0.156156156,0.213213213,"23372"
"Jose Barrero","AAA",27,319,0.702380952,0.222826086,0.142857142,0.17627402,0.09090909,0.297805642,"23378"
"Luis Vazquez","AAA",25,174,3.045454545,0.239316239,0.227272727,0.1,0.074712643,0.212643678,"23442"
"Davis Schneider","AAA",26,160,0.375,0.24137931,0.083333333,0.11,0.15,0.2875,"23565"
"Brayan Rocchio","AAA",24,188,0.888888888,0.227272727,0.129629629,0.08265583,0.122340425,0.143617021,"23690"
"Jose Tena","AAA",24,240,1.894736842,0.261744966,0.131578947,0.11269036,0.125,0.245833333,"23691"
"Everson Pereira","AAA",24,348,1.333333333,0.174358974,0.304347826,0.18754746,0.123563218,0.287356321,"23695"
"Jordyn Adams","AAA",25,310,1.206349206,0.219101123,0.158730158,0.14057508,0.093548387,0.303225806,"23788"
"Blaze Alexander","AAA",26,241,1.939393939,0.265151515,0.242424242,0.1314459,0.157676348,0.244813278,"23789"
"Will Banfield","AAA",25,270,1.080645161,0.275280898,0.032258064,0.13752456,0.066666666,0.255555555,"23790"
"Anthony Seigler","AAA",26,307,0.942028985,0.291005291,0.115942028,0.0841938,0.169381107,0.19218241,"23802"
"Ji Hwan Bae","AAA",25,305,1.763636363,0.24,0.018181818,0.09881757,0.111475409,0.2,"23818"
"Jorbit Vivas","AAA",24,459,1.304761904,0.268882175,0.038095238,0.06563467,0.139433551,0.098039215,"23917"
"Jorge Barrosa","AAA",24,456,1.671052631,0.318791946,0.092105263,0.0954719,0.118421052,0.208333333,"23968"
"Osleivis Basabe","AAA",24,477,1.527777777,0.213256484,0.129629629,0.09316038,0.069182389,0.176100628,"23985"
"Jhonkensy Noel","AAA",23,252,1.178571428,0.242236024,0.214285714,0.14949495,0.083333333,0.265873015,"24257"
"Liover Peguero","AAA",24,303,1.430555555,0.158653846,0.083333333,0.12054795,0.08910891,0.194719471,"24273"
"Johan Rojas","AAA",24,161,2.695652173,0.260869565,0.04347826,0.11550633,0.080745341,0.198757763,"24336"
"Terrin Vavra","AAA",28,298,1.826923076,0.242268041,0.038461538,0.10738832,0.114093959,0.194630872,"24400"
"DaShawn Keirsey Jr.","AAA",28,161,1.225,0.160377358,0.075,0.12421384,0.105590062,0.223602484,"24496"
"Jonathan Ornelas","AAA",25,454,2.154929577,0.194244604,0.14084507,0.1015143,0.112334801,0.253303964,"24597"
"Michael Helman","AAA",29,311,0.777777777,0.188940092,0.09090909,0.1227758,0.067524115,0.196141479,"24605"
"Ryan Fitzgerald","AAA",31,245,1.105263157,0.22077922,0.122807017,0.12242687,0.114285714,0.236734693,"24622"
"Willie MacIver","AAA",28,235,1.897435897,0.306748466,0.179487179,0.1179302,0.089361702,0.187234042,"24641"
"Owen Miller","AAA",28,441,1.225225225,0.253776435,0.099099099,0.07753358,0.065759637,0.160997732,"24655"
"Jonah Bride","AAA",29,175,1.333333333,0.266666666,0.151515151,0.05687204,0.188571428,0.188571428,"24703"
"Mickey Gasper","AAA",29,208,1.125,0.26618705,0.208333333,0.06666667,0.120192307,0.182692307,"24759"
"Bryan Lavastida","AAA",26,199,1.488372093,0.207407407,0.116279069,0.09765625,0.120603015,0.170854271,"24765"
"James Outman","AAA",28,390,0.815217391,0.237442922,0.25,0.15565438,0.115384615,0.307692307,"24770"
"David Villar","AAA",28,249,1,0.25490196,0.122807017,0.09533469,0.140562248,0.232931726,"24782"
"Heriberto Hernandez","AAA",25,163,1.09375,0.192771084,0.28125,0.14048338,0.116564417,0.349693251,"24878"
"Justin Dean","AAA",28,347,2.23076923,0.229357798,0.115384615,0.09481481,0.11239193,0.236311239,"25005"
"Nate Eaton","AAA",28,400,1.321428571,0.247104247,0.142857142,0.10194805,0.0925,0.22,"25055"
"Levi Jordan","AAA",29,461,1.415929203,0.204081632,0.061946902,0.09129129,0.078091106,0.145336225,"25138"
"Drew Avans","AAA",29,444,1.8625,0.241721854,0.1,0.08084862,0.112612612,0.191441441,"25183"
"Ronny Simon","AAA",25,308,1.821428571,0.247619047,0.142857142,0.07380952,0.136363636,0.165584415,"25346"
"Michael Stefanic","AAA",29,442,2.304347826,0.285266457,0.086956521,0.02458548,0.133484162,0.099547511,"25353"
"Austin Shenton","AAA",27,352,0.738636363,0.264423076,0.159090909,0.13391557,0.127840909,0.261363636,"25425"
"Will Wilson","AAA",26,292,1.25,0.15625,0.152777777,0.1462963,0.09589041,0.222602739,"25434"
"Will Robertson","AAA",27,354,1.25,0.232227488,0.277777777,0.12517883,0.13559322,0.24858757,"25467"
"Nick Sogard","AAA",27,409,1.12087912,0.27443609,0.054945054,0.07056799,0.156479217,0.178484107,"25483"
"Cade Marlowe","AAA",28,182,0.461538461,0.333333333,0.076923076,0.1430575,0.126373626,0.236263736,"25505"
"Aaron Schunk","AAA",27,363,1.111111111,0.260700389,0.111111111,0.11624326,0.079889807,0.181818181,"25524"
"Korey Lee","AAA",26,240,2.05,0.251533742,0.2,0.13225058,0.070833333,0.229166666,"25543"
"Marco Luciano","AAA",23,555,1.069565217,0.18771331,0.2,0.14623838,0.153153153,0.306306306,"25616"
"Bryan Ramos","AAA",23,431,0.902654867,0.215328467,0.14159292,0.11048478,0.097447795,0.222737819,"25621"
"Cody Freeman","AAA",24,426,1.424778761,0.212643678,0.168141592,0.044703,0.07511737,0.08685446,"25629"
"Drew Millas","AAA",27,209,1.127272727,0.286585365,0.072727272,0.07017544,0.081339712,0.119617224,"25643"
"Will Brennan","AAA",27,156,1.261904761,0.2578125,0.071428571,0.09926471,0.051282051,0.128205128,"25660"
"Cam Devanney","AAA",28,435,0.75409836,0.218978102,0.163934426,0.15941176,0.101149425,0.245977011,"25688"
"Grant McCray","AAA",24,510,1.580645161,0.225806451,0.161290322,0.13984045,0.107843137,0.270588235,"25690"
"Dustin Harris","AAA",25,425,0.956896551,0.238255033,0.094827586,0.09255898,0.103529411,0.174117647,"25705"
"Blaine Crim","AAA",28,492,1.13559322,0.245508982,0.177966101,0.09235505,0.113821138,0.182926829,"25714"
"Tyler Tolbert","AAA",27,115,1.705882352,0.323529411,0.176470588,0.14849188,0.078260869,0.260869565,"25779"
"Blake Sabol","AAA",27,253,1.386363636,0.255319148,0.136363636,0.15084915,0.118577075,0.300395256,"25805"
"C.J. Stubbs","AAA",28,110,0.653846153,0.245614035,0.23076923,0.15962441,0.1,0.318181818,"25814"
"Braden Shewmake","AAA",27,315,1.09090909,0.192982456,0.045454545,0.10877193,0.095238095,0.165079365,"25817"
"Andre Lipcius","AAA",27,421,0.683453237,0.206779661,0.129496402,0.13622291,0.087885985,0.182897862,"25822"
"Logan Davidson","AAA",27,423,1.52173913,0.223214285,0.144927536,0.125,0.172576832,0.281323877,"25844"
"Michael Toglia","AAA",26,177,1.352941176,0.285714285,0.323529411,0.12518195,0.107344632,0.259887005,"25845"
"Ryan Kreidler","AAA",27,401,0.963414634,0.278026905,0.060975609,0.14259029,0.144638403,0.271820448,"25867"
"Orelvis Martinez","AAA",23,394,0.700934579,0.194690265,0.121495327,0.16922095,0.11928934,0.284263959,"25967"
"Kevin Alcantara","AAA",22,430,1.554054054,0.247011952,0.229729729,0.12074118,0.111627906,0.297674418,"25971"
"Nasim Nunez","AAA",24,232,1.725,0.221428571,0.05,0.12060302,0.10775862,0.25,"25979"
"Matthew Lugo","AAA",24,462,1.620253164,0.27112676,0.164556962,0.14503817,0.069264069,0.294372294,"25980"
