Name,Level,Age,PA,GB/FB,LD%,HR/FB,SwStr%,BB%,K%,PlayerId
"Joseph Odom","AAA",29,105,1.642857142,0.244897959,0.214285714,0.17874396,0.085714285,0.4,"15535"
"Tyler White","AAA",30,443,0.955357142,0.223404255,0.116071428,0.06967419,0.180586907,0.164785553,"15564"
"Mike Ford","AAA",28,307,0.714285714,0.170212765,0.153846153,0.07753165,0.114006514,0.263843648,"15585"
"Chance Sisco","AAA",26,174,0.936170212,0.133333333,0.127659574,0.13489736,0.109195402,0.247126436,"15694"
"Gosuke Katoh","AAA",26,402,1.119565217,0.261363636,0.086956521,0.10649351,0.11442786,0.208955223,"15697"
"Jose Marmolejos","AAA",28,353,0.96590909,0.234513274,0.295454545,0.09540636,0.152974504,0.195467422,"15767"
"Rafael Bautista","AAA",28,255,1.328125,0.185792349,0.078125,0.11111111,0.047058823,0.184313725,"15769"
"Jose Godoy","AAA",26,325,1.753623188,0.20502092,0.101449275,0.08809135,0.058461538,0.175384615,"15808"
"Erick Mejia","AAA",26,228,1,0.167701863,0.104477611,0.08914286,0.096491228,0.179824561,"15817"
"Travis Demeritte","AAA",26,300,0.702702702,0.236363636,0.283783783,0.13429439,0.11,0.33,"15958"
"Ivan Castillo","AAA",26,435,1.610526315,0.239263803,0.031578947,0.08607292,0.059770114,0.174712643,"15971"
"Deivy Grullon","AAA",25,159,1,0.204819277,0.303030303,0.17905405,0.088050314,0.371069182,"15988"
"Kean Wong","AAA",26,203,2.387096774,0.326923076,0.129032258,0.12089356,0.068965517,0.157635467,"15994"
"Stevie Wilkerson","AAA",29,146,1.4,0.277108433,0.08,0.12458472,0.143835616,0.267123287,"16041"
"Mark Payton","AAA",29,325,1.109890109,0.203319502,0.087912087,0.08552075,0.092307692,0.153846153,"16042"
"Taylor Gushue","AAA",27,277,0.984375,0.225609756,0.125,0.16167121,0.090252707,0.299638989,"16098"
"Sam Travis","AAA",27,301,1.208955223,0.208556149,0.164179104,0.14811784,0.0730897,0.292358803,"16263"
"Michael Hermosillo","AAA",26,186,1.081081081,0.197916666,0.27027027,0.12236842,0.139784946,0.258064516,"16285"
"Yairo Munoz","AAA",26,374,1.948051948,0.235690235,0.103896103,0.13074485,0.045454545,0.141711229,"16313"
"Pablo Reyes","AAA",27,153,0.8,0.263636363,0.088888888,0.08757962,0.098039215,0.156862745,"16357"
"Oscar Mercado","AAA",26,203,0.898305084,0.188405797,0.084745762,0.10957179,0.113300492,0.157635467,"16375"
"Brian Navarreto","AAA",26,113,0.657142857,0.107692307,0.142857142,0.15121951,0.10619469,0.300884955,"16398"
"Domingo Leyba","AAA",25,218,0.7375,0.214689265,0.1625,0.10494572,0.036697247,0.142201834,"16404"
"Richard Urena","AAA",25,350,0.81,0.252066115,0.09,0.13286713,0.045714285,0.231428571,"16411"
"Sergio Alcantara","AAA",24,103,1.6,0.327586206,0.2,0.11255411,0.203883495,0.22330097,"16417"
"Thairo Estrada","AAA",25,233,1.62745098,0.207100591,0.176470588,0.09605911,0.085836909,0.150214592,"16426"
"Jason Martin","AAA",25,161,0.88095238,0.177083333,0.238095238,0.09284627,0.173913043,0.211180124,"16429"
"Johneshwy Fargas","AAA",26,122,1.5,0.155844155,0.115384615,0.16777042,0.06557377,0.278688524,"16446"
"Forrest Wall","AAA",25,336,1.672413793,0.254807692,0.017241379,0.10567376,0.089285714,0.258928571,"16496"
"Ryan McBroom","AAA",29,489,0.786206896,0.198142414,0.220689655,0.12623891,0.096114519,0.222903885,"16524"
"Mauricio Dubon","AAA",26,283,0.747252747,0.239234449,0.087912087,0.06902985,0.102473498,0.134275618,"16530"
"Connor Joe","AAA",28,110,0.78125,0.197183098,0.28125,0.07852194,0.136363636,0.2,"16572"
"Kevin Padlo","AAA",24,403,0.577235772,0.191666666,0.162601626,0.14339861,0.101736972,0.282878411,"16593"
"Greg Allen","AAA",28,263,1.314814814,0.251497005,0.092592592,0.0845481,0.098859315,0.171102661,"16623"
"Brian O'Keefe","AAA",27,248,1.053571428,0.190140845,0.232142857,0.1300813,0.125,0.29032258,"16680"
"Jason Vosler","AAA",27,309,0.699029126,0.200913242,0.145631067,0.08430718,0.116504854,0.145631067,"16686"
"Brian O'Grady","AAA",29,329,0.648351648,0.261083743,0.164835164,0.14085546,0.109422492,0.258358662,"16729"
"Braxton Lee","AAA",27,171,2.107142857,0.201834862,0,0.11338583,0.111111111,0.233918128,"16839"
"John Nogowski","AAA",28,248,1.2,0.204819277,0.1,0.07537155,0.120967741,0.173387096,"16852"
"Joshua Fuentes","AAA",28,210,0.828125,0.209459459,0.140625,0.14466292,0.052380952,0.204761904,"16885"
"Aramis Garcia","AAA",28,124,0.891891891,0.195402298,0.054054054,0.15384615,0.072580645,0.217741935,"16925"
"Lane Thomas","AAA",25,140,1.2,0.25,0.166666666,0.08362989,0.085714285,0.264285714,"16939"
"Derek Hill","AAA",25,141,1.379310344,0.206896551,0.137931034,0.13443831,0.070921985,0.276595744,"16947"
"Chadwick Tromp","AAA",26,221,1.152542372,0.191082802,0.101694915,0.13333333,0.045248868,0.235294117,"16953"
"Eddy Alvarez","AAA",31,138,1.321428571,0.207317073,0.142857142,0.08027923,0.130434782,0.195652173,"16959"
"Gavin Cecchini","AAA",27,186,1.658536585,0.258503401,0,0.10492846,0.043010752,0.155913978,"17005"
"Jose Herrera","AAA",24,212,1.461538461,0.299270072,0.153846153,0.07692308,0.150943396,0.198113207,"17040"
"Grayson Greiner","AAA",28,134,1.6,0.267605633,0.05,0.16606498,0.097014925,0.365671641,"17062"
"Dustin Fowler","AAA",26,157,1.379310344,0.258064516,0.310344827,0.14380165,0.070063694,0.31210191,"17098"
"Meibrys Viloria","AAA",24,212,1.305555555,0.178217821,0.138888888,0.12611607,0.150943396,0.320754716,"17109"
"Chad Wallach","AAA",29,305,1.129032258,0.209580838,0.241935483,0.16310372,0.144262295,0.26557377,"17161"
"Monte Harrison","AAA",25,308,1.175438596,0.162162162,0.263157894,0.17274939,0.10064935,0.392857142,"17216"
"Alex Jackson","AAA",25,123,0.421052631,0.260273972,0.289473684,0.15151515,0.089430894,0.284552845,"17276"
"Bobby Bradley","AAA",25,109,1.208333333,0.171875,0.375,0.2,0.064220183,0.321100917,"17278"
"Luis Liberato","AAA",25,337,1.4,0.236363636,0.114285714,0.1399689,0.09198813,0.234421364,"17307"
"Michael Chavis","AAA",25,217,0.851851851,0.253731343,0.259259259,0.17324841,0.064516129,0.258064516,"17321"
"Cole Tucker","AAA",24,263,2.095238095,0.1875,0.142857142,0.09751244,0.155893536,0.220532319,"17326"
"Yermin Mercedes","AAA",28,239,0.901234567,0.153846153,0.135802469,0.1075028,0.046025104,0.163179916,"17423"
"Jose Siri","AAA",25,397,1.149425287,0.220833333,0.183908045,0.17488494,0.065491183,0.307304785,"17452"
"Kelvin Gutierrez","AAA",26,132,1.46875,0.193877551,0.125,0.11267606,0.045454545,0.212121212,"17468"
"Narciso Crook","AAA",25,286,1.129032258,0.185185185,0.177419354,0.16235504,0.125874125,0.269230769,"17473"
"Troy Stokes Jr.","AAA",25,239,1.157894736,0.157534246,0.070175438,0.13185654,0.112970711,0.234309623,"17478"
"JT Riddle","AAA",29,350,1.684210526,0.193675889,0.092105263,0.13496448,0.065714285,0.177142857,"17642"
"Vimael Machin","AAA",27,393,1.632911392,0.218045112,0.139240506,0.08682266,0.124681933,0.183206106,"17684"
"Kevin Kramer","AAA",27,280,0.918032786,0.273291925,0.049180327,0.11091549,0.125,0.257142857,"17689"
"Christin Stewart","AAA",27,343,0.642857142,0.195,0.214285714,0.15663524,0.096209912,0.291545189,"17714"
"Skye Bolt","AAA",27,199,1.65625,0.285714285,0.28125,0.09079445,0.16080402,0.216080402,"17723"
"Richie Martin","AAA",26,112,1.894736842,0.20289855,0.052631578,0.14252874,0.125,0.223214285,"17736"
"Max Schrock","AAA",26,138,0.863636363,0.196078431,0.136363636,0.09181637,0.050724637,0.18115942,"17750"
"Braden Bishop","AAA",27,340,1.475,0.178423236,0.15,0.1215781,0.079411764,0.176470588,"17806"
"Drew Jackson","AAA",27,309,1.109375,0.181818181,0.140625,0.11731844,0.171521035,0.252427184,"17807"
"Tyler Nevin","AAA",24,453,0.854961832,0.216129032,0.122137404,0.10328909,0.092715231,0.200883002,"17893"
"Marcus Wilson","AAA",24,437,1.142857142,0.232558139,0.181818181,0.14621131,0.155606407,0.334096109,"17910"
"Isan Diaz","AAA",25,116,0.90625,0.164383561,0.15625,0.12869198,0.094827586,0.258620689,"17922"
"Sam Hilliard","AAA",27,213,0.888888888,0.196850393,0.259259259,0.15789474,0.10798122,0.286384976,"17954"
"Hoy Park","AAA",25,254,1.409090909,0.242857142,0.227272727,0.07512953,0.208661417,0.208661417,"18027"
"Garrett Stubbs","AAA",28,146,0.918918918,0.174418604,0.054054054,0.08485857,0.205479452,0.198630136,"18067"
"Austin Allen","AAA",27,299,0.913978494,0.205357142,0.215053763,0.13585952,0.04347826,0.183946488,"18083"
"Nathan Lukes","AAA",26,326,1.423529411,0.192156862,0.047058823,0.06654836,0.064417177,0.125766871,"18123"
"Patrick Mazeika","AAA",27,180,0.857142857,0.251798561,0.125,0.06491713,0.094444444,0.105555555,"18142"
"Brett Sullivan","AAA",27,345,0.758064516,0.131474103,0.072580645,0.06954436,0.089855072,0.156521739,"18217"
"Daz Cameron","AAA",24,181,1.23076923,0.292682926,0.153846153,0.11703704,0.082872928,0.215469613,"18353"
"Lewin Diaz","AAA",24,312,0.601769911,0.16972477,0.17699115,0.12530315,0.083333333,0.192307692,"18365"
"Travis Blankenhorn","AAA",24,229,1.130434782,0.228346456,0.217391304,0.14628571,0.135371179,0.288209606,"18395"
"Joe McCarthy","AAA",27,315,1.060240963,0.197183098,0.180722891,0.07668232,0.101587301,0.193650793,"18399"
"Juan Yepez","AAA",23,357,0.728971962,0.199134199,0.205607476,0.12552011,0.117647058,0.19327731,"18400"
"Trey Amburgey","AAA",26,288,0.797297297,0.252808988,0.108108108,0.11706881,0.086805555,0.28125,"18425"
"Chris Gittens","AAA",27,184,1.382352941,0.198019801,0.411764705,0.09433962,0.195652173,0.25,"18482"
"Ali Sanchez","AAA",24,270,1.736842105,0.231527093,0.070175438,0.08704453,0.066666666,0.174074074,"18551"
"Brendon Davis","AAA",23,133,1,0.213483146,0.228571428,0.1328125,0.075187969,0.210526315,"18587"
"Donny Sands","AAA",25,165,1.823529411,0.172413793,0.235294117,0.09343066,0.096969696,0.193939393,"18603"
"Nick Plummer","AAA",24,102,1.8,0.25,0.133333333,0.09330144,0.196078431,0.176470588,"18690"
"Ramon Urias","AAA",27,101,1.777777777,0.21875,0.222222222,0.10663507,0.08910891,0.247524752,"18795"
"Andy Ibanez","AAA",28,129,0.571428571,0.180851063,0.142857142,0.08074534,0.093023255,0.139534883,"18819"
"Jose Azocar","AAA",25,201,1.367346938,0.216216216,0,0.13527851,0.029850746,0.223880597,"18821"
"Yohel Pozo","AAA",24,324,0.879310344,0.198529411,0.198275862,0.09538153,0.021604938,0.129629629,"18848"
"Jahmai Jones","AAA",23,295,1.069444444,0.194594594,0.152777777,0.09540636,0.118644067,0.230508474,"18872"
"Curtis Terry","AAA",24,411,0.865546218,0.177777777,0.184873949,0.09934211,0.07055961,0.228710462,"18881"
"Seby Zavala","AAA",27,179,0.619047619,0.170731707,0.19047619,0.20956399,0.111731843,0.418994413,"18887"
"Danny Mendick","AAA",27,105,1.153846153,0.232876712,0.115384615,0.08353222,0.066666666,0.19047619,"18889"
"Lucius Fox","AAA",23,252,2.289473684,0.188311688,0.105263157,0.12639029,0.13095238,0.242063492,"18899"
"Leody Taveras","AAA",22,381,0.779816513,0.156521739,0.155963302,0.11538462,0.128608923,0.249343832,"18900"
"Yusniel Diaz","AAA",24,209,1.326086956,0.115702479,0.086956521,0.13956311,0.066985645,0.33014354,"18905"
"Estevan Florial","AAA",23,362,0.951219512,0.187817258,0.158536585,0.15942029,0.116022099,0.309392265,"19151"
"Corey Ray","AAA",26,157,0.711111111,0.237623762,0.133333333,0.19572954,0.063694267,0.286624203,"19170"
"Taylor Kohlwey","AAA",26,383,1.698630136,0.239382239,0.09589041,0.07963446,0.096605744,0.219321148,"19212"
"Chris Okey","AAA",26,194,1.6,0.241666666,0.142857142,0.09924623,0.113402061,0.242268041,"19245"
"Trent Giambrone","AAA",27,271,0.865671641,0.198717948,0.044776119,0.11632101,0.114391143,0.291512915,"19250"
"Will Craig","AAA",26,139,0.9,0.164835164,0.2,0.11439114,0.100719424,0.201438848,"19267"
"Armando Alvarez","AAA",26,403,1.141509433,0.217241379,0.094339622,0.07194245,0.091811414,0.17369727,"19292"
"Alex Call","AAA",26,269,0.95,0.170212765,0.125,0.06238698,0.122676579,0.14126394,"19296"
"Donovan Walton","AAA",27,334,1.227272727,0.216,0.147727272,0.0758405,0.104790419,0.107784431,"19314"
"Matt Thaiss","AAA",26,449,1.40860215,0.214035087,0.182795698,0.11881751,0.133630289,0.204899777,"19318"
"Jose Rojas","AAA",28,241,0.857142857,0.192090395,0.103896103,0.0788609,0.095435684,0.157676348,"19331"
"DJ Peters","AAA",25,204,1,0.20661157,0.083333333,0.14161491,0.098039215,0.284313725,"19348"
"Luke Raley","AAA",26,318,1.09090909,0.174358974,0.246753246,0.15139116,0.08490566,0.232704402,"19354"
"Weston Wilson","AAA",26,246,1.096774193,0.177215189,0.258064516,0.11515152,0.113821138,0.231707317,"19358"
"Trenton Brooks","AAA",25,325,0.822916666,0.21875,0.083333333,0.13083333,0.095384615,0.206153846,"19384"
"Zach McKinstry","AAA",26,171,1,0.223140495,0.14893617,0.09186747,0.116959064,0.152046783,"19392"
"Brian Serven","AAA",26,276,0.673913043,0.189473684,0.173913043,0.14581281,0.057971014,0.221014492,"19422"
"Yonny Hernandez","AAA",23,251,2.371428571,0.174825174,0.028571428,0.05242718,0.20318725,0.175298804,"19432"
"Andruw Monasterio","AAA",24,130,1.681818181,0.191780821,0.045454545,0.125,0.138461538,0.284615384,"19455"
"Cooper Hummel","AAA",26,366,1.413333333,0.226495726,0.16,0.0901084,0.172131147,0.166666666,"19458"
"Alex De Goti","AAA",26,438,0.952380952,0.254545454,0.047619047,0.09773606,0.105022831,0.246575342,"19477"
"Andrew Young","AAA",27,224,1,0.24137931,0.25,0.17205543,0.089285714,0.348214285,"19521"
"TJ Friedl","AAA",25,448,1.15,0.19122257,0.1,0.07122177,0.098214285,0.145089285,"19522"
"Jacob Robson","AAA",26,288,2.75,0.21641791,0.178571428,0.15820643,0.159722222,0.361111111,"19528"
"Taylor Jones","AAA",27,212,0.830508474,0.205882352,0.169491525,0.09427609,0.146226415,0.202830188,"19533"
"Jaylin Davis","AAA",26,186,0.705882352,0.155339805,0.215686274,0.16557162,0.091397849,0.317204301,"19552"
"Zack Short","AAA",26,198,0.467741935,0.165137614,0.14516129,0.09299517,0.166666666,0.237373737,"19562"
"Nate Mondou","AAA",26,361,0.851851851,0.227799227,0.074074074,0.05586207,0.110803324,0.15235457,"19563"
"Nick Heath","AAA",27,229,1.315789473,0.284552845,0.131578947,0.14419087,0.109170305,0.336244541,"19577"
"Bryan De La Cruz","AAA",24,293,1.086419753,0.206572769,0.148148148,0.12692967,0.058020477,0.201365187,"19600"
"Otto Lopez","AAA",22,194,1.795454545,0.157534246,0.045454545,0.08597285,0.067010309,0.134020618,"19608"
"Keibert Ruiz","AAA",22,316,0.488372093,0.225806451,0.162790697,0.06345178,0.094936708,0.104430379,"19610"
"Luis Barrera","AAA",25,386,1.686746987,0.183150183,0.048192771,0.10040706,0.101036269,0.173575129,"19615"
"Brent Rooker","AAA",26,267,0.761904761,0.218309859,0.317460317,0.13704686,0.142322097,0.299625468,"19627"
"Jack Kruger","AAA",26,172,2.121212121,0.162601626,0.09090909,0.09415584,0.063953488,0.197674418,"19634"
