Name,Level,Age,PA,GB/FB,LD%,HR/FB,SwStr%,BB%,K%,PlayerId
"Jett Bandy","AAA",29,269,0.574712643,0.184523809,0.149425287,0.14765101,0.059479553,0.260223048,"12508"
"Alex Dickerson","AAA",29,137,1.28125,0.231578947,0.15625,0.07939509,0.124087591,0.145985401,"12649"
"Billy Burns","AAA",29,304,1.035294117,0.234513274,0.023529411,0.06747891,0.088815789,0.134868421,"12701"
"Tyler Pill","AAA",29,121,2.388888888,0.273809523,0.111111111,0.11088296,0.099173553,0.173553719,"12751"
"Breyvic Valera","AAA",27,440,1.024390243,0.245454545,0.113821138,0.03577611,0.113636363,0.1,"12758"
"Brad Miller","AAA",29,163,0.868421052,0.260416666,0.263157894,0.12461059,0.147239263,0.245398773,"12775"
"Andy Burns","AAA",28,474,1.059322033,0.245341614,0.161016949,0.09790576,0.120253164,0.175105485,"12779"
"Taylor Davis","AAA",29,241,2.487804878,0.12804878,0.121951219,0.08376422,0.128630705,0.157676348,"12782"
"Alen Hanson","AAA",26,180,1.22,0.119047619,0.06,0.12732919,0.05,0.216666666,"12926"
"Socrates Brito","AAA",26,428,1.440860215,0.227891156,0.17204301,0.11892209,0.067757009,0.226635514,"12944"
"Phillip Evans","AAA",26,539,1.019480519,0.208651399,0.11038961,0.09013944,0.105751391,0.13729128,"12950"
"Michael Perez","AAA",26,216,0.909090909,0.233576642,0.236363636,0.12013348,0.129629629,0.236111111,"12977"
"Charlie Tilson","AAA",26,258,2.69047619,0.184210526,0.071428571,0.06577595,0.07364341,0.166666666,"12983"
"Kelby Tomlinson","AAA",29,369,1.94117647,0.209486166,0,0.10132159,0.073170731,0.21409214,"13005"
"Mitch Walding","AAA",26,350,0.873015873,0.218543046,0.174603174,0.15087041,0.177142857,0.38,"13006"
"John Andreoli","AAA",29,507,0.762295081,0.191729323,0.13114754,0.08322663,0.177514792,0.278106508,"13012"
"Mikie Mahtook","AAA",29,415,0.74137931,0.18548387,0.181034482,0.1090604,0.122891566,0.255421686,"13130"
"Marco Hernandez","AAA",26,146,1.102564102,0.211538461,0.051282051,0.12190476,0.04109589,0.219178082,"13154"
"Robel Garcia","AAA",26,296,0.649350649,0.225609756,0.272727272,0.14622642,0.101351351,0.331081081,"13167"
"Blake Swihart","AAA",27,122,1.695652173,0.173333333,0.260869565,0.16052061,0.122950819,0.25409836,"13176"
"Jacob Wilson","AAA",28,232,0.774647887,0.171052631,0.211267605,0.10732197,0.133620689,0.185344827,"13254"
"Nolan Fontana","AAA",28,132,0.928571428,0.205882352,0.107142857,0.12006861,0.159090909,0.303030303,"13267"
"Zach Vincej","AAA",28,399,1.218181818,0.183946488,0.072727272,0.09173037,0.060150375,0.160401002,"13269"
"Joey Rickard","AAA",28,272,1.041666666,0.242268041,0.138888888,0.08180943,0.106617647,0.158088235,"13277"
"Peter O'Brien","AAA",28,291,0.552631578,0.197278911,0.22368421,0.18159609,0.12371134,0.367697594,"13288"
"Ildemaro Vargas","AAA",27,137,1.485714285,0.268907563,0.057142857,0.02777778,0.08029197,0.03649635,"13324"
"Deven Marrero","AAA",28,431,1.25490196,0.181494661,0.147058823,0.13114754,0.099767981,0.232018561,"13325"
"Bubba Starling","AAA",26,285,1.15,0.152709359,0.0875,0.11490126,0.07368421,0.207017543,"13356"
"Wynton Bernard","AAA",28,106,1.346153846,0.14084507,0.038461538,0.10798122,0.094339622,0.198113207,"13408"
"Cameron Perkins","AAA",28,326,1.170454545,0.210743801,0.102272727,0.10330229,0.073619631,0.150306748,"13444"
"Christian Lopes","AAA",26,228,1.346938775,0.233333333,0.102040816,0.09081309,0.105263157,0.197368421,"13472"
"Oscar Hernandez","AAA",25,168,0.763636363,0.163793103,0.109090909,0.1,0.071428571,0.196428571,"13490"
"Humberto Arteaga","AAA",25,302,2.06060606,0.172131147,0.075757575,0.07945205,0.039735099,0.112582781,"13595"
"Patrick Wisdom","AAA",27,453,0.539682539,0.253846153,0.246031746,0.15091211,0.116997792,0.275938189,"13602"
"Jeimer Candelario","AAA",25,178,1.166666666,0.222222222,0.214285714,0.09801325,0.123595505,0.196629213,"13621"
"Jack Lopez","AAA",26,390,1.458823529,0.225925925,0.14117647,0.14532872,0.048717948,0.233333333,"13663"
"Tyrone Taylor","AAA",25,375,0.96,0.219123505,0.14,0.1253406,0.074666666,0.226666666,"13675"
"Christopher Bostick","AAA",26,442,0.901785714,0.277966101,0.107142857,0.10029674,0.074660633,0.2239819,"13718"
"Elier Hernandez","AAA",24,428,0.786259541,0.155234657,0.076335877,0.14311485,0.058411214,0.271028037,"13750"
"Travis Jankowski","AAA",28,183,5.0625,0.23015873,0,0.05714286,0.114754098,0.174863387,"13768"
"Rob Refsnyder","AAA",28,338,1.328125,0.316513761,0.15625,0.10875706,0.091715976,0.257396449,"13770"
"Matt Reynolds","AAA",28,449,1.584415584,0.286738351,0.207792207,0.07962284,0.142538975,0.211581291,"13788"
"Eric Stamets","AAA",27,327,0.765957446,0.220657276,0.063829787,0.14352941,0.082568807,0.253822629,"13795"
"Anthony Bemboom","AAA",29,114,1.37037037,0.247058823,0.111111111,0.11228814,0.078947368,0.166666666,"13854"
"Mike Miller","AAA",29,312,2.381818181,0.18061674,0.054545454,0.08082409,0.092948717,0.147435897,"13891"
"Tyler Heineman","AAA",28,273,0.825581395,0.234146341,0.15116279,0.07778819,0.076923076,0.128205128,"13897"
"Seth Mejias-Brean","AAA",28,448,1.727272727,0.266055045,0.125,0.09800469,0.073660714,0.176339285,"13905"
"Sherman Johnson","AAA",28,241,1.125,0.173611111,0.071428571,0.07521697,0.141078838,0.228215767,"13906"
"Patrick Kivlehan","AAA",29,470,1.141509433,0.19503546,0.273584905,0.15866957,0.09574468,0.280851063,"13910"
"Addison Russell","AAA",25,119,0.964285714,0.236111111,0.25,0.11228814,0.117647058,0.210084033,"14106"
"Eric Haase","AAA",26,401,0.574074074,0.194312796,0.259259259,0.17689531,0.104738154,0.354114713,"14111"
"Tim Lopes","AAA",25,420,1.202020202,0.273333333,0.101010101,0.07506053,0.085714285,0.171428571,"14137"
"Daniel Robertson","AAA",25,123,3.333333333,0.166666666,0.133333333,0.0761523,0.1300813,0.203252032,"14145"
"Mac Williamson","AAA",28,106,1.523809523,0.184615384,0.428571428,0.13519814,0.122641509,0.254716981,"14158"
"Andrew Velazquez","AAA",24,187,1.6,0.229629629,0.1,0.12410842,0.053475935,0.208556149,"14196"
"Jason Coats","AAA",29,363,1.407407407,0.177215189,0.222222222,0.13609898,0.055096418,0.26721763,"14282"
"Wilmer Difo","AAA",27,261,1.274193548,0.225274725,0.064516129,0.10773751,0.09578544,0.195402298,"14320"
"Anthony Alford","AAA",24,319,1.804347826,0.291208791,0.152173913,0.12335144,0.097178683,0.294670846,"14329"
"Nick Williams","AAA",25,210,0.894736842,0.211678832,0.175438596,0.12041284,0.066666666,0.247619047,"14330"
"Dilson Herrera","AAA",25,460,0.620689655,0.157706093,0.165517241,0.1160669,0.09347826,0.276086956,"14335"
"Lewis Brinson","AAA",25,339,1.296875,0.238341968,0.25,0.1705036,0.09439528,0.29498525,"14352"
"Harold Ramirez","AAA",24,120,1.954545454,0.269662921,0.181818181,0.11312217,0.05,0.158333333,"14387"
"Ronald Guzman","AAA",24,135,1,0.223529411,0.151515151,0.12984496,0.125925925,0.229629629,"14388"
"Joe Hudson","AAA",28,222,0.836065573,0.151515151,0.163934426,0.12677596,0.09009009,0.31081081,"14412"
"Scott Heineman","AAA",26,182,1.44117647,0.271929824,0.235294117,0.14343164,0.093406593,0.247252747,"14453"
"Jake Cave","AAA",26,214,1.386363636,0.285714285,0.159090909,0.15980025,0.070093457,0.233644859,"14477"
"Luis Marte","AAA",25,330,1.246575342,0.29004329,0.06849315,0.15734824,0.045454545,0.233333333,"14515"
"Gabriel Guerrero","AAA",25,336,1.415584415,0.173333333,0.142857142,0.21917808,0.020833333,0.288690476,"14528"
"Anthony Santander","AAA",24,209,0.948275862,0.261437908,0.086206896,0.1012987,0.062200956,0.181818181,"14551"
"Wyatt Mathisen","AAA",25,345,1.013333333,0.245,0.306666666,0.12002892,0.113043478,0.24347826,"14555"
"Max Moroff","AAA",26,136,0.741935483,0.27027027,0.129032258,0.10433387,0.19117647,0.25,"14556"
"Carlos Tocci","AAA",23,367,1.582278481,0.2243346,0.050632911,0.08587258,0.081743869,0.17438692,"14558"
"Webster Rivas","AAA",28,149,1,0.274509803,0.135135135,0.07839721,0.147651006,0.154362416,"14636"
"Tzu-Wei Lin","AAA",25,250,1.24137931,0.207317073,0.068965517,0.09355509,0.084,0.232,"14678"
"Harold Castro","AAA",25,134,1.225806451,0.265957446,0.129032258,0.10750507,0.067164179,0.19402985,"14691"
"Dawel Lugo","AAA",24,303,1.647058823,0.224137931,0.073529411,0.09322034,0.04950495,0.171617161,"14713"
"Brett Phillips","AAA",25,414,0.712871287,0.191588785,0.178217821,0.13309776,0.173913043,0.285024154,"14735"
"Phillip Ervin","AAA",26,172,0.618181818,0.198198198,0.109090909,0.09659091,0.110465116,0.197674418,"14738"
"Yu Chang","AAA",23,283,1.1,0.192307692,0.128571428,0.12056738,0.091872791,0.236749116,"14773"
"Mike Yastrzemski","AAA",28,163,0.88095238,0.217821782,0.285714285,0.09806835,0.134969325,0.220858895,"14854"
"Pat Valaika","AAA",26,383,0.76068376,0.213740458,0.188034188,0.13443566,0.070496083,0.234986945,"14885"
"Daniel Palka","AAA",27,471,1.116071428,0.171328671,0.241071428,0.11831442,0.152866242,0.231422505,"14897"
"Jaycob Brugman","AAA",27,339,1.219178082,0.235849056,0.328767123,0.13584037,0.103244837,0.262536873,"14936"
"Jack Reinheimer","AAA",26,391,1.009803921,0.229323308,0.039215686,0.07721281,0.10230179,0.196930946,"14938"
"Zach Green","AAA",25,297,0.584415584,0.202614379,0.324675324,0.16504065,0.131313131,0.333333333,"14973"
"Johnny Field","AAA",27,303,0.781609195,0.192708333,0.091954022,0.14356846,0.06930693,0.280528052,"15048"
"Dom Nunez","AAA",24,257,0.619718309,0.201388888,0.239436619,0.10972346,0.13618677,0.26848249,"15055"
"Adam Engel","AAA",27,277,1.21875,0.219780219,0.140625,0.11003861,0.079422382,0.223826714,"15082"
"Boog Powell","AAA",26,403,1.78125,0.282258064,0.125,0.0883175,0.146401985,0.23325062,"15103"
"Jonathan Davis","AAA",27,352,1.428571428,0.182692307,0.142857142,0.08965517,0.113636363,0.235795454,"15104"
"Dylan Cozens","AAA",25,108,0.636363636,0.142857142,0.318181818,0.18257261,0.203703703,0.398148148,"15115"
"Jordan Patterson","AAA",27,401,1.558823529,0.223214285,0.235294117,0.14993481,0.059850374,0.32169576,"15119"
"Tim Locastro","AAA",26,143,0.868421052,0.275510204,0.210526315,0.08113208,0.069930069,0.167832167,"15124"
"Ian Miller","AAA",27,514,1.05109489,0.219444444,0.08029197,0.09821429,0.099221789,0.17315175,"15156"
"Josh VanMeter","AAA",24,211,0.887096774,0.193103448,0.225806451,0.07612457,0.113744075,0.17535545,"15170"
"Dustin Peterson","AAA",24,319,1.285714285,0.210762331,0.142857142,0.12384937,0.043887147,0.244514106,"15189"
"Jake Bauers","AAA",23,103,0.88,0.229508196,0.12,0.10648148,0.13592233,0.252427184,"15194"
"Carlos Asuaje","AAA",27,186,1.609756097,0.15079365,0.121951219,0.07754011,0.118279569,0.17204301,"15197"
"Stuart Turner","AAA",27,102,1.25,0.19402985,0.041666666,0.10945274,0.039215686,0.274509803,"15207"
"Austin Wynns","AAA",28,230,0.983870967,0.245398773,0.048387096,0.06497462,0.108695652,0.152173913,"15271"
"Mike Tauchman","AAA",28,114,1,0.275,0.068965517,0.0782241,0.140350877,0.140350877,"15274"
"Zack Granite","AAA",26,541,1.673913043,0.187224669,0.02173913,0.04155567,0.057301293,0.083179297,"15343"
"Frank Schwindel","AAA",27,195,1.051724137,0.206666666,0.172413793,0.12,0.051282051,0.164102564,"15351"
"Jack Mayfield","AAA",28,431,0.759398496,0.230263157,0.195488721,0.10720887,0.085846867,0.180974477,"15402"
"Nate Orf","AAA",29,499,0.722972972,0.224924012,0.074324324,0.06683047,0.130260521,0.148296593,"15407"
"Daniel Castro","AAA",26,307,1.204301075,0.166666666,0.032258064,0.05173952,0.055374592,0.09446254,"15450"
"Engelb Vielma","AAA",25,132,2.095238095,0.177215189,0,0.106,0.106060606,0.25,"15481"
"Aristides Aquino","AAA",25,323,0.838709677,0.200934579,0.301075268,0.1707113,0.07120743,0.250773993,"15482"
"Victor Reyes","AAA",24,308,1.739726027,0.170124481,0.136986301,0.11421099,0.045454545,0.162337662,"15487"
"Justin Williams","AAA",23,119,1.25,0.25,0.291666666,0.12854031,0.134453781,0.25210084,"15490"
"J.P. Crawford","AAA",24,138,1.09375,0.263736263,0.09375,0.08629442,0.137681159,0.18115942,"15491"
"Abiatal Avelino","AAA",24,502,1.850467289,0.20157068,0.112149532,0.10964912,0.045816733,0.167330677,"15496"
"Jamie Westbrook","AAA",24,127,1.138888888,0.17204301,0.083333333,0.12555066,0.125984251,0.118110236,"15504"
"Franklin Barreto","AAA",23,424,1.258426966,0.205533596,0.213483146,0.12690058,0.099056603,0.266509433,"15519"
"Mike Ford","AAA",26,349,1.031578947,0.202479338,0.242105263,0.0628053,0.131805157,0.157593123,"15585"
"Jacob Hannemann","AAA",28,136,1.419354838,0.184782608,0.161290322,0.1045045,0.110294117,0.161764705,"15644"
"Billy McKinney","AAA",24,154,0.837209302,0.240384615,0.093023255,0.09615385,0.142857142,0.162337662,"15654"
"Reese McGuire","AAA",24,277,1.081081081,0.226130653,0.067567567,0.08682008,0.090252707,0.158844765,"15674"
"Rowdy Tellez","AAA",24,109,0.92,0.294117647,0.28,0.09794989,0.128440366,0.229357798,"15679"
"Chance Sisco","AAA",24,196,1.529411764,0.306451612,0.294117647,0.11488251,0.102040816,0.224489795,"15694"
"Gosuke Katoh","AAA",24,307,1.2,0.201117318,0.169230769,0.1106781,0.136807817,0.267100977,"15697"
"Tyler O'Neill","AAA",24,166,0.871794871,0.239583333,0.282051282,0.14503817,0.084337349,0.307228915,"15711"
"Tyler Wade","AAA",24,335,1.233766233,0.218181818,0.051948051,0.10522214,0.068656716,0.226865671,"15730"
"Raudy Read","AAA",25,328,1.010309278,0.213709677,0.206185567,0.13917526,0.051829268,0.176829268,"15766"
"Jose Marmolejos","AAA",26,382,1.369047619,0.265682656,0.19047619,0.09140518,0.073298429,0.209424083,"15767"
"Yonathan Daza","AAA",25,418,1.577319587,0.246987951,0.113402061,0.09259259,0.059808612,0.124401913,"15794"
"Erick Mejia","AAA",24,556,1.197183098,0.204081632,0.049295774,0.09281295,0.089928057,0.185251798,"15817"
"Austin Nola","AAA",29,229,1.178571428,0.222929936,0.125,0.07929969,0.126637554,0.174672489,"15941"
"Travis Demeritte","AAA",24,399,0.851063829,0.25,0.212765957,0.10539067,0.127819548,0.26566416,"15958"
"Clint Frazier","AAA",24,269,0.972972972,0.231578947,0.108108108,0.11602753,0.063197026,0.208178438,"15983"
"Deivy Grullon","AAA",23,457,1.881578947,0.209386281,0.276315789,0.14644809,0.098468271,0.291028446,"15988"
"Kean Wong","AAA",24,506,1.736842105,0.235294117,0.105263157,0.09735812,0.083003952,0.221343873,"15994"
"Mark Payton","AAA",27,447,0.853846153,0.246875,0.23076923,0.0937306,0.10067114,0.170022371,"16042"
"Taylor Gushue","AAA",25,288,0.8375,0.265,0.1375,0.12593284,0.069444444,0.21875,"16098"
"Mike Gerber","AAA",26,513,0.96875,0.224615384,0.203125,0.14228657,0.076023391,0.272904483,"16115"
"Austin Slater","AAA",26,296,1.571428571,0.236363636,0.244897959,0.10839446,0.155405405,0.233108108,"16153"
"Derek Fisher","AAA",25,270,1.613636363,0.267515923,0.318181818,0.11276794,0.148148148,0.248148148,"16192"
"Kevin Cron","AAA",26,377,0.517857142,0.244444444,0.339285714,0.13997396,0.161803713,0.204244031,"16211"
"AJ Reed","AAA",26,267,1.387755102,0.2147651,0.265306122,0.13872832,0.108614232,0.314606741,"16246"
"Sam Travis","AAA",25,268,1.977272727,0.224852071,0.159090909,0.11418376,0.115671641,0.231343283,"16263"
"Alex Blandino","AAA",26,293,1.442307692,0.220858895,0.096153846,0.06582078,0.136518771,0.249146757,"16271"
"Michael Hermosillo","AAA",24,296,1.196721311,0.202380952,0.245901639,0.13636364,0.087837837,0.297297297,"16285"
"Nick Ciuffo","AAA",24,159,1.655172413,0.237623762,0.103448275,0.11470113,0.088050314,0.270440251,"16291"
"Nick Gordon","AAA",23,319,2.09090909,0.241071428,0.072727272,0.13861386,0.056426332,0.203761755,"16337"
"Pablo Reyes","AAA",25,191,0.696969696,0.176470588,0.151515151,0.10026738,0.068062827,0.193717277,"16357"
"Oscar Mercado","AAA",24,140,1.096774193,0.235294117,0.129032258,0.11700183,0.114285714,0.228571428,"16375"
"Domingo Leyba","AAA",23,498,0.716049382,0.262599469,0.11728395,0.11,0.064257028,0.156626506,"16404"
"Richard Urena","AAA",23,403,1.107843137,0.245614035,0.058823529,0.14021888,0.05707196,0.210918114,"16411"
"Thairo Estrada","AAA",23,259,1.88,0.234042553,0.16,0.10638298,0.054054054,0.193050193,"16426"
"Jason Martin","AAA",23,406,1.125,0.237931034,0.076923076,0.10118265,0.071428571,0.19458128,"16429"
"Christian Arroyo","AAA",24,134,1.863636363,0.315217391,0.363636363,0.09881423,0.089552238,0.19402985,"16434"
"Ryan O'Hearn","AAA",25,149,0.95,0.204081632,0.225,0.10174881,0.114093959,0.208053691,"16442"
"Jacob Nottingham","AAA",24,332,0.876543209,0.228426395,0.061728395,0.14534444,0.084337349,0.286144578,"16448"
"Luis Guillorme","AAA",24,278,1.82,0.241935483,0.14,0.06825658,0.140287769,0.151079136,"16451"
"Ryan McBroom","AAA",27,482,0.92248062,0.217665615,0.201550387,0.0920398,0.12033195,0.207468879,"16524"
"Mauricio Dubon","AAA",24,539,0.947368421,0.221962616,0.116959064,0.11006289,0.051948051,0.126159554,"16530"
"Shed Long Jr.","AAA",23,250,1.75510204,0.15625,0.183673469,0.11651469,0.08,0.26,"16542"
"Mark Zagunis","AAA",26,285,0.92063492,0.248447204,0.095238095,0.1004902,0.084210526,0.329824561,"16565"
"Connor Joe","AAA",26,446,1.064220183,0.184782608,0.137614678,0.08577517,0.161434977,0.181614349,"16572"
"Kevin Padlo","AAA",22,155,0.717948717,0.202380952,0.23076923,0.12241653,0.13548387,0.296774193,"16593"
"Luis Urias","AAA",22,339,1.047619047,0.258620689,0.226190476,0.10618847,0.10619469,0.182890855,"16622"
"Greg Allen","AAA",26,226,1.134615384,0.274509803,0.096153846,0.0994012,0.088495575,0.194690265,"16623"
"Jason Vosler","AAA",25,426,0.961538461,0.25,0.192307692,0.11774942,0.105633802,0.239436619,"16686"
"Jose Trevino","AAA",26,156,1.5,0.125,0.047619047,0.07472178,0.051282051,0.179487179,"16725"
"Brian O'Grady","AAA",27,489,0.659420289,0.218430034,0.20289855,0.15065617,0.104294478,0.278118609,"16729"
"Braxton Lee","AAA",25,133,2.578947368,0.218390804,0.052631578,0.08270677,0.075187969,0.218045112,"16839"
"John Nogowski","AAA",26,463,0.873239436,0.186544342,0.105633802,0.05026738,0.149028077,0.116630669,"16852"
"Joshua Fuentes","AAA",26,437,1.018518518,0.235087719,0.157407407,0.14859694,0.057208237,0.270022883,"16885"
"Aramis Garcia","AAA",26,371,1.1625,0.199074074,0.2,0.1384106,0.091644204,0.307277628,"16925"
"Jonah Heim","AAA",24,119,0.861111111,0.255555555,0.111111111,0.08857809,0.092436974,0.151260504,"16930"
"Lane Thomas","AAA",23,304,1.102941176,0.222826086,0.147058823,0.09807074,0.105263157,0.263157894,"16939"
"Eddy Alvarez","AAA",29,271,1.102941176,0.218579234,0.176470588,0.1001773,0.110701107,0.195571955,"16959"
"Rusney Castillo","AAA",31,493,1.675438596,0.221938775,0.149122807,0.09806224,0.050709939,0.127789046,"17016"
"Edmundo Sosa","AAA",23,496,1.256198347,0.237430167,0.140495867,0.15420023,0.034274193,0.193548387,"17022"
"Magneuris Sierra","AAA",23,352,1.561797752,0.158671586,0.06741573,0.11701245,0.042613636,0.164772727,"17023"
"Dustin Fowler","AAA",24,606,1.237410071,0.233990147,0.179856115,0.10637417,0.06930693,0.239273927,"17098"
"Yasmany Tomas","AAA",28,431,1.460674157,0.257627118,0.325842696,0.16853933,0.051044083,0.255220417,"17171"
"Monte Harrison","AAA",23,244,2.451612903,0.246478873,0.29032258,0.16719915,0.102459016,0.299180327,"17216"
"Jorge Mateo","AAA",24,566,1.156716417,0.237467018,0.141791044,0.16200295,0.051236749,0.256183745,"17273"
"Alex Jackson","AAA",23,345,0.593406593,0.228723404,0.307692307,0.18422939,0.057971014,0.342028985,"17276"
"Bobby Bradley","AAA",23,453,0.989473684,0.231707317,0.347368421,0.18127382,0.101545253,0.337748344,"17278"
"Cole Tucker","AAA",22,353,1.333333333,0.222222222,0.102564102,0.09723261,0.107648725,0.206798866,"17326"
"Willi Castro","AAA",22,525,1.336134453,0.223463687,0.092436974,0.12719532,0.07047619,0.209523809,"17338"
"Yermin Mercedes","AAA",26,220,0.626865671,0.263513513,0.253731343,0.11012236,0.109090909,0.19090909,"17423"
"Jose Siri","AAA",23,112,1.238095238,0.216666666,0,0.21698113,0.080357142,0.348214285,"17452"
"Kelvin Gutierrez","AAA",24,327,1.746268656,0.152073732,0.134328358,0.12385321,0.107033639,0.217125382,"17468"
