Name,Team,PA,1B,2B,3B,HR,BB,SO,FB%,GB%,NameASCII,PlayerId,MLBAMID
"Ryan Zimmerman","WSN",190,29,9,0,6,17,39,0.328358208,0.470149253,"Ryan Zimmerman",4220,475582
"J.D. Davis","NYM",453,81,22,1,22,38,97,0.301587301,0.469841269,"J.D. Davis",16219,605204
"Gerardo Parra","- - -",301,40,14,1,9,19,59,0.300469483,0.469483568,"Gerardo Parra",8553,467827
"Adalberto Mondesi","KCR",443,70,20,10,9,19,132,0.339160839,0.468531468,"Adalberto Mondesi",13769,609275
"Miguel Rojas","MIA",526,102,29,1,5,32,62,0.295508274,0.468085106,"Miguel Rojas",7802,500743
"Willy Adames","TBR",584,89,25,1,20,46,153,0.303191489,0.468085106,"Willy Adames",15986,642715
"Nomar Mazara","TEX",469,68,27,1,19,28,108,0.327217125,0.467889908,"Nomar Mazara",14553,608577
"Hanser Alberto","BAL",550,125,21,2,12,16,50,0.324675324,0.467532467,"Hanser Alberto",11902,593643
"Juan Lagares","NYM",285,37,12,1,5,22,75,0.35,0.466666666,"Juan Lagares",5384,501571
"Fernando Tatis Jr.","SDP",372,65,13,6,22,30,110,0.30941704,0.466367713,"Fernando Tatis Jr.",19709,665487
"Tim Beckham","SEA",328,35,21,1,15,21,102,0.361386138,0.465346534,"Tim Beckham",7949,542921
"Bryan Reynolds","PIT",546,97,37,4,16,46,121,0.297587131,0.46380697,"Bryan Reynolds",19326,668804
"José Abreu","CHW",693,108,38,1,33,36,152,0.319105691,0.463414634,"Jose Abreu",15676,547989
"Ryan O'Hearn","KCR",370,36,13,1,14,39,99,0.359307359,0.463203463,"Ryan O'Hearn",16442,656811
"Jose Trevino","TEX",126,20,9,0,2,3,27,0.305263157,0.463157894,"Jose Trevino",16725,624431
"Jason Heyward","CHC",589,84,20,4,21,68,110,0.341584158,0.462871287,"Jason Heyward",4940,518792
"Alex Gordon","KCR",633,103,31,1,13,51,100,0.307189542,0.461873638,"Alex Gordon",5209,460086
"Rosell Herrera","MIA",119,13,6,0,2,11,27,0.342105263,0.460526315,"Rosell Herrera",11611,594011
"Avisaíl García","TBR",530,91,25,2,20,31,125,0.316076294,0.460490463,"Avisail Garcia",5760,541645
"Justin Bour","LAA",170,13,5,0,8,17,52,0.4,0.46,"Justin Bour",9744,571506
"Albert Pujols","LAA",545,75,22,0,23,43,68,0.387470997,0.459396751,"Albert Pujols",1177,405395
"Trey Mancini","BAL",679,100,38,2,35,63,143,0.318965517,0.459051724,"Trey Mancini",15149,641820
"Max Stassi","- - -",147,16,1,0,1,12,49,0.329411764,0.458823529,"Max Stassi",10059,545358
"Aledmys Díaz","HOU",247,35,12,1,9,26,28,0.372340425,0.457446808,"Aledmys Diaz",15937,649557
"Tucker Barnhart","CIN",364,48,14,0,11,44,83,0.321888412,0.454935622,"Tucker Barnhart",10200,571466
"Daniel Descalso","CHC",194,21,5,1,2,23,57,0.345454545,0.454545454,"Daniel Descalso",8392,518614
"Tommy La Stella","LAA",321,62,8,0,16,20,28,0.332061068,0.454198473,"Tommy La Stella",12371,600303
"Brian Anderson","MIA",520,66,33,1,20,44,114,0.353448275,0.454022988,"Brian Anderson",18289,605119
"Jake Marisnick","HOU",318,39,16,3,10,17,95,0.364583333,0.453125,"Jake Marisnick",11339,545350
"Jonathan Lucroy","- - -",328,49,10,1,8,27,51,0.33877551,0.453061224,"Jonathan Lucroy",7870,518960
"Michael Brantley","HOU",637,115,40,2,22,51,66,0.307843137,0.452941176,"Michael Brantley",4106,488726
"Stevie Wilkerson","BAL",361,44,18,2,10,22,108,0.36199095,0.452488687,"Stevie Wilkerson",16041,592859
"Tyler Flowers","ATL",310,37,11,3,11,31,105,0.345238095,0.452380952,"Tyler Flowers",9134,452095
"Carlos Santana","CLE",686,96,30,1,34,108,108,0.376873661,0.451820128,"Carlos Santana",2396,467793
"Mitch Moreland","BOS",335,38,17,1,19,34,74,0.349557522,0.451327433,"Mitch Moreland",3086,519048
"Andrew McCutchen","PHI",262,33,12,1,10,43,55,0.365853658,0.451219512,"Andrew McCutchen",9847,457705
"Michael Chavis","BOS",382,59,10,1,18,31,127,0.354545454,0.45,"Michael Chavis",17321,656308
"Victor Reyes","DET",292,60,16,5,3,14,64,0.263157894,0.449760765,"Victor Reyes",15487,622682
"Welington Castillo","CHW",251,24,12,0,12,16,74,0.386075949,0.449367088,"Welington Castillo",3256,456078
"Marwin Gonzalez","MIN",463,78,19,0,15,31,98,0.312883435,0.44785276,"Marwin Gonzalez",5497,503556
"Hunter Pence","TEX",316,49,17,1,18,26,69,0.356164383,0.447488584,"Hunter Pence",8252,452254
"J.P. Crawford","SEA",396,46,21,4,7,43,83,0.348484848,0.446969696,"J.P. Crawford",15491,641487
"Austin Dean","MIA",189,20,14,0,6,9,47,0.31060606,0.446969696,"Austin Dean",18288,621573
"Rio Ruiz","BAL",413,59,13,2,12,40,88,0.340425531,0.44680851,"Rio Ruiz",14103,547004
"George Springer","HOU",556,78,20,3,39,67,113,0.356756756,0.445945945,"George Springer",12856,543807
"Ben Gamel","MIL",356,52,18,0,7,40,104,0.291866028,0.444976076,"Ben Gamel",12160,592325
"Tony Wolters","COL",411,74,17,2,1,36,68,0.288135593,0.444067796,"Tony Wolters",11470,547172
"Rafael Devers","BOS",702,111,54,4,32,48,119,0.34345351,0.44402277,"Rafael Devers",17350,646240
"James McCann","CHW",476,75,26,1,18,30,137,0.321192052,0.443708609,"James McCann",12859,543510
"Adam Engel","CHW",248,37,10,2,6,14,78,0.330985915,0.443661971,"Adam Engel",15082,641553
"Joey Wendle","TBR",263,37,13,2,3,14,47,0.324742268,0.443298969,"Joey Wendle",13853,621563
"Josh Rojas","ARI",157,21,7,0,2,18,41,0.329896907,0.443298969,"Josh Rojas",19734,668942
"Brett Gardner","NYY",550,62,26,7,28,52,108,0.381578947,0.442105263,"Brett Gardner",9927,458731
"Brian McCann","ATL",316,48,9,0,12,31,53,0.371179039,0.441048034,"Brian McCann",4810,435263
"Kevin Pillar","- - -",645,97,37,3,21,18,89,0.362595419,0.440839694,"Kevin Pillar",12434,607680
"David Freese","LAD",186,27,13,0,11,23,44,0.305084745,0.440677966,"David Freese",9549,501896
"Franmil Reyes","- - -",548,67,19,0,37,47,156,0.344927536,0.44057971,"Franmil Reyes",14566,614177
"Josh Bell","PIT",613,69,37,3,37,74,118,0.372596153,0.439903846,"Josh Bell",13145,605137
"Kolten Wong","STL",549,96,25,4,11,47,83,0.356020942,0.439790575,"Kolten Wong",12532,543939
"Tim Locastro","ARI",250,38,12,2,1,14,44,0.361445783,0.439759036,"Tim Locastro",15124,641796
"David Fletcher","LAA",653,133,30,4,6,55,64,0.296226415,0.439622641,"David Fletcher",17992,664058
"Johan Camargo","ATL",248,34,12,1,7,15,43,0.359788359,0.439153439,"Johan Camargo",14950,622666
"Miguel Cabrera","DET",549,106,21,0,12,48,108,0.317948717,0.438461538,"Miguel Cabrera",1744,408234
"Stephen Piscotty","OAK",393,58,17,1,13,29,84,0.358695652,0.438405797,"Stephen Piscotty",13367,572039
"Bo Bichette","TOR",212,32,18,0,11,14,50,0.335616438,0.438356164,"Bo Bichette",19612,666182
"Colin Moran","PIT",503,85,30,1,13,30,117,0.321022727,0.4375,"Colin Moran",16909,592567
"Francisco Lindor","CLE",654,96,40,2,32,46,98,0.365805168,0.437375745,"Francisco Lindor",12916,596019
"Tyler Naquin","CLE",294,50,19,0,10,14,66,0.358851674,0.435406698,"Tyler Naquin",13359,571980
"Scooter Gennett","- - -",139,21,7,0,2,2,41,0.326086956,0.434782608,"Scooter Gennett",10339,571697
"AJ Pollock","LAD",342,51,15,1,15,23,74,0.367088607,0.434599156,"AJ Pollock",9256,572041
"Aaron Hicks","NYY",255,30,10,0,12,31,72,0.407894736,0.434210526,"Aaron Hicks",5297,543305
"Jonathan Schoop","MIN",464,64,23,1,23,20,116,0.367924528,0.433962264,"Jonathan Schoop",11265,570731
"Garrett Hampson","COL",327,53,9,4,8,24,88,0.374384236,0.433497536,"Garrett Hampson",19262,641658
"Manuel Margot","SDP",441,59,19,3,12,38,88,0.403278688,0.432786885,"Manuel Margot",14712,622534
"Joe Panik","- - -",491,79,21,2,5,43,47,0.338422391,0.432569974,"Joe Panik",11936,605412
"Jeff McNeil","NYM",567,100,38,1,23,35,75,0.346511627,0.432558139,"Jeff McNeil",15362,643446
"Yolmer Sánchez","CHW",555,99,20,4,2,44,117,0.355437665,0.432360742,"Yolmer Sanchez",11602,570560
"Maikel Franco","PHI",428,57,17,0,17,36,61,0.401812688,0.432024169,"Maikel Franco",12179,596748
"Christian Yelich","MIL",580,85,29,3,44,80,118,0.359249329,0.431635388,"Christian Yelich",11477,592885
"Wil Myers","SDP",490,63,22,1,18,51,168,0.351145038,0.431297709,"Wil Myers",10047,571976
"Adam Jones","ARI",528,84,25,1,16,31,101,0.376623376,0.431168831,"Adam Jones",6368,430945
"Ketel Marte","ARI",628,110,36,9,32,53,86,0.347826086,0.430641821,"Ketel Marte",13613,606466
"Francisco Cervelli","- - -",160,18,8,1,3,13,41,0.4,0.43,"Francisco Cervelli",5275,465041
"Anthony Rizzo","CHC",613,91,29,3,27,71,86,0.31850117,0.428571428,"Anthony Rizzo",3473,519203
"Jace Peterson","BAL",108,16,3,1,2,6,24,0.324675324,0.428571428,"Jace Peterson",12325,607054
"J.D. Martinez","BOS",657,104,33,2,36,72,138,0.348416289,0.427601809,"J.D. Martinez",6184,502110
"Ty France","SDP",201,27,8,1,7,9,49,0.367647058,0.426470588,"Ty France",17982,664034
"Delino DeShields","TEX",408,66,15,4,4,38,100,0.323770491,0.426229508,"Delino DeShields",11379,592261
"Yonder Alonso","- - -",335,35,13,0,10,39,70,0.376681614,0.426008968,"Yonder Alonso",2530,475174
"Ian Happ","CHC",156,18,7,1,11,15,39,0.415841584,0.425742574,"Ian Happ",17919,664023
"Cheslor Cuthbert","KCR",330,53,14,0,9,19,67,0.392561983,0.425619834,"Cheslor Cuthbert",10473,596144
"Domingo Santana","SEA",507,72,20,1,21,50,164,0.307958477,0.425605536,"Domingo Santana",10348,570267
"Bubba Starling","KCR",197,29,7,0,4,9,56,0.338582677,0.42519685,"Bubba Starling",13356,605490
"Yoán Moncada","CHW",559,97,34,5,25,40,154,0.345403899,0.423398328,"Yoan Moncada",17232,660162
"Sean Rodríguez","PHI",139,16,5,0,4,19,41,0.352112676,0.422535211,"Sean Rodriguez",6589,446481
"Jordy Mercer","DET",271,44,16,0,9,13,57,0.346733668,0.422110552,"Jordy Mercer",6547,474568
"C.J. Cron","MIN",499,67,24,0,25,29,107,0.362606232,0.422096317,"C.J. Cron",12546,543068
"Josh Donaldson","ATL",659,72,33,0,37,100,155,0.363636363,0.421717171,"Josh Donaldson",5038,518626
"Khris Davis","OAK",533,72,11,0,23,47,146,0.37388724,0.421364985,"Khris Davis",9112,501981
"Jesús Aguilar","- - -",369,50,12,0,12,43,81,0.379166666,0.420833333,"Jesus Aguilar",11342,542583
"Logan Forsythe","TEX",367,47,17,1,7,44,100,0.351598173,0.420091324,"Logan Forsythe",7185,523253
"Brandon Drury","TOR",447,54,21,1,15,25,113,0.34090909,0.418831168,"Brandon Drury",11615,592273
"Luke Maile","TOR",129,13,2,1,2,8,33,0.337209302,0.418604651,"Luke Maile",13355,571912
"Mike Tauchman","NYY",296,40,18,1,13,34,71,0.333333333,0.417989417,"Mike Tauchman",15274,643565
"Manny Machado","SDP",661,95,21,2,32,65,128,0.411255411,0.417748917,"Manny Machado",11493,592518
"Joc Pederson","LAD",514,57,16,3,36,50,111,0.408823529,0.417647058,"Joc Pederson",11899,592626
"Neil Walker","MIA",381,60,19,1,8,42,77,0.310344827,0.417624521,"Neil Walker",7539,435522
"Charlie Culberson","ATL",144,23,5,2,5,6,44,0.362637362,0.417582417,"Charlie Culberson",3298,518586
"Kevin Plawecki","CLE",174,22,10,0,3,12,31,0.401574803,0.417322834,"Kevin Plawecki",13807,608700
"Juan Soto","WSN",659,82,32,5,34,108,132,0.372262773,0.416058394,"Juan Soto",20123,665742
"Christian Walker","ARI",603,81,26,1,29,67,155,0.384,0.416,"Christian Walker",13419,572233
"Ji Man Choi","TBR",487,66,20,2,19,64,108,0.347402597,0.415584415,"Ji Man Choi",5452,596847
"Luis Arraez","MIN",366,84,20,1,4,36,29,0.290969899,0.414715719,"Luis Arraez",18568,650333
"Matt Chapman","OAK",670,70,36,3,36,73,147,0.430523917,0.414578587,"Matt Chapman",16505,656305
"David Dahl","COL",413,65,28,5,15,28,110,0.324626865,0.414179104,"David Dahl",13744,621311
"Austin Barnes","LAD",242,25,12,1,5,23,56,0.420382165,0.414012738,"Austin Barnes",12158,605131
"Marcell Ozuna","STL",549,64,23,1,29,62,114,0.352150537,0.413978494,"Marcell Ozuna",10324,542303
"Tyler Austin","- - -",179,14,5,1,9,24,67,0.436781609,0.413793103,"Tyler Austin",11850,592122
"Jurickson Profar","OAK",518,54,24,2,20,48,75,0.369509043,0.413436692,"Jurickson Profar",10815,595777
"Gio Urshela","NYY",476,84,34,0,21,25,87,0.334261838,0.412256267,"Gio Urshela",10681,570482
"Cameron Maybin","NYY",269,40,17,0,11,30,72,0.393939393,0.412121212,"Cameron Maybin",5223,457727
"Tyler White","- - -",279,33,14,0,3,36,78,0.345454545,0.412121212,"Tyler White",15564,643603
"Jedd Gyorko","- - -",101,13,1,0,2,9,24,0.397058823,0.411764705,"Jedd Gyorko",10816,576397
