Name,Level,Age,PA,GB/FB,LD%,HR/FB,SwStr%,BB%,K%,PlayerId
"Jose Peraza","AAA",29,147,0.6875,0.221153846,0.041666666,0.10485437,0.034013605,0.19047619,"13593"
"Preston Tucker","AAA",32,240,1.361702127,0.25,0.234042553,0.09014675,0.179166666,0.179166666,"13633"
"Jack Lopez","AAA",30,380,1.835820895,0.260700389,0.19402985,0.14001421,0.068421052,0.234210526,"13663"
"David Dahl","AAA",29,313,1.294871794,0.225108225,0.115384615,0.10675563,0.099041533,0.159744408,"13744"
"Elier Hernandez","AAA",28,612,1.093959731,0.265882352,0.120805369,0.12271973,0.081699346,0.205882352,"13750"
"Tomas Nido","AAA",29,146,1.888888888,0.264150943,0.148148148,0.17372881,0.075342465,0.184931506,"13755"
"Matt Reynolds","AAA",32,515,0.926829268,0.23051948,0.178861788,0.11612284,0.116504854,0.273786407,"13788"
"Kevin Plawecki","AAA",32,269,1.857142857,0.259259259,0.081632653,0.09803922,0.096654275,0.174721189,"13807"
"Anthony Bemboom","AAA",33,148,1.814814814,0.262135922,0.111111111,0.08892922,0.101351351,0.189189189,"13854"
"Tyler Heineman","AAA",32,165,0.87804878,0.23,0.048780487,0.08645533,0.151515151,0.212121212,"13897"
"Tim Lopes","AAA",29,550,1.484848484,0.293103448,0.131313131,0.11668928,0.13090909,0.223636363,"14137"
"Daniel Robertson","AAA",29,211,1.916666666,0.25,0.083333333,0.08991495,0.113744075,0.17535545,"14145"
"Andrew Velazquez","AAA",28,156,2.142857142,0.232558139,0.142857142,0.18635607,0.121794871,0.307692307,"14196"
"Wilmer Difo","AAA",31,336,1.529411764,0.2,0.073529411,0.10373134,0.136904761,0.205357142,"14320"
"Raimel Tapia","AAA",29,124,2,0.23076923,0.2,0.10506567,0.14516129,0.225806451,"14350"
"Joe Hudson","AAA",32,272,0.892857142,0.258741258,0.160714285,0.09083192,0.161764705,0.290441176,"14412"
"Jake Cave","AAA",30,275,1.333333333,0.269230769,0.280701754,0.11820782,0.112727272,0.203636363,"14477"
"Pedro Severino","AAA",29,267,0.916666666,0.254054054,0.138888888,0.10430009,0.093632958,0.205992509,"14523"
"Nomar Mazara","AAA",28,203,1.581395348,0.165413533,0.116279069,0.09506619,0.133004926,0.197044334,"14553"
"Franmil Reyes","AAA",27,167,1.53125,0.198019801,0.1875,0.13681241,0.125748502,0.257485029,"14566"
"Franchy Cordero","AAA",28,350,1.439393939,0.25116279,0.196969696,0.15070423,0.151428571,0.22,"14567"
"David Bote","AAA",30,425,1.272727272,0.242424242,0.159090909,0.12934716,0.124705882,0.225882352,"14593"
"Brett Phillips","AAA",29,264,0.913043478,0.328244274,0.130434782,0.11398964,0.159090909,0.329545454,"14735"
"Luke Voit","AAA",32,200,0.490196078,0.24,0.294117647,0.17363752,0.195,0.265,"14811"
"Pat Valaika","AAA",30,241,0.901639344,0.265822784,0.098360655,0.11005291,0.107883817,0.219917012,"14885"
"Daniel Palka","AAA",31,412,1.388235294,0.245353159,0.2,0.15114127,0.092233009,0.233009708,"14897"
"Andrew Knapp","AAA",31,358,1.569230769,0.230414746,0.138461538,0.14411119,0.106145251,0.262569832,"14942"
"Johan Camargo","AAA",29,209,1.489795918,0.170068027,0.183673469,0.09696262,0.110047846,0.177033492,"14950"
"Dom Nunez","AAA",28,236,1.042553191,0.232,0.106382978,0.09375,0.152542372,0.27118644,"15055"
"Adam Engel","AAA",31,376,1.037974683,0.202970297,0.177215189,0.13265306,0.140957446,0.308510638,"15082"
"Jonathan Davis","AAA",31,141,1.28125,0.188888888,0.15625,0.10035842,0.09929078,0.226950354,"15104"
"Josh VanMeter","AAA",28,190,1.303030303,0.2,0.181818181,0.07352941,0.242105263,0.226315789,"15170"
"Dustin Peterson","AAA",28,348,1.082352941,0.202702702,0.223529411,0.11126761,0.106321839,0.244252873,"15189"
"Brandon Dixon","AAA",31,273,1,0.184210526,0.241935483,0.15482696,0.102564102,0.311355311,"15214"
"Mike Tauchman","AAA",32,103,1.5,0.166666666,0.15,0.09565217,0.203883495,0.203883495,"15274"
"Victor Reyes","AAA",28,546,1.525423728,0.201072386,0.169491525,0.12842304,0.065934065,0.227106227,"15487"
"Jamie Westbrook","AAA",28,496,1.55,0.217791411,0.21,0.10193413,0.135080645,0.163306451,"15504"
"Franklin Barreto","AAA",27,111,0.8125,0.159420289,0.21875,0.14216867,0.081081081,0.261261261,"15519"
"Tyler White","AAA",32,120,0.90625,0.217948717,0.0625,0.09923664,0.15,0.191666666,"15564"
"Mike Ford","AAA",30,211,0.949152542,0.195804195,0.220338983,0.07331731,0.16113744,0.142180094,"15585"
"Billy McKinney","AAA",28,160,0.755555555,0.225490196,0.2,0.10662359,0.1375,0.2,"15654"
"Tyler Wade","AAA",28,400,1.692307692,0.305555555,0.092307692,0.091355,0.1175,0.215,"15730"
"Yonathan Daza","AAA",29,181,1.255319148,0.258741258,0.042553191,0.07966102,0.049723756,0.132596685,"15794"
"Jose Godoy","AAA",28,132,1.535714285,0.236559139,0.142857142,0.08812261,0.113636363,0.166666666,"15808"
"Erick Mejia","AAA",28,267,0.857142857,0.205555555,0.103896103,0.11621622,0.101123595,0.213483146,"15817"
"Miguel Andujar","AAA",28,465,1.116279069,0.235294117,0.124031007,0.08869565,0.101075268,0.118279569,"15878"
"Clint Frazier","AAA",28,316,0.792207792,0.21590909,0.155844155,0.11751497,0.148734177,0.272151898,"15983"
"Kean Wong","AAA",28,174,1.84375,0.208695652,0.15625,0.09495549,0.137931034,0.189655172,"15994"
"Bradley Zimmer","AAA",30,305,3.269230769,0.244897959,0.307692307,0.17661488,0.111475409,0.373770491,"16221"
"Michael Hermosillo","AAA",28,234,0.702702702,0.171052631,0.175675675,0.15802171,0.064102564,0.235042735,"16285"
"Pablo Reyes","AAA",29,117,1.423076923,0.148648648,0.115384615,0.0851927,0.145299145,0.213675213,"16357"
"Oscar Mercado","AAA",28,347,0.867346938,0.211206896,0.142857142,0.13461538,0.083573487,0.210374639,"16375"
"Brian Navarreto","AAA",28,301,1.347826086,0.198019801,0.101449275,0.12041885,0.089700996,0.212624584,"16398"
"Domingo Leyba","AAA",27,167,0.8125,0.216216216,0.104166666,0.09394904,0.113772455,0.191616766,"16404"
"Sergio Alcantara","AAA",26,403,1.070588235,0.272727272,0.094117647,0.09679335,0.146401985,0.23325062,"16417"
"Jordan Luplow","AAA",29,222,0.742857142,0.19205298,0.114285714,0.10969116,0.121621621,0.166666666,"16424"
"Jacob Nottingham","AAA",28,221,0.836363636,0.223076923,0.181818181,0.16431925,0.067873303,0.28959276,"16448"
"Forrest Wall","AAA",27,411,1.925373134,0.251908396,0.119402985,0.07283237,0.126520681,0.218978102,"16496"
"Kevin Padlo","AAA",26,406,0.787878787,0.256302521,0.131313131,0.1147541,0.16502463,0.24137931,"16593"
"Luis Urias","AAA",26,139,0.828571428,0.238095238,0.114285714,0.11584327,0.136690647,0.244604316,"16622"
"Greg Allen","AAA",30,203,1.041666666,0.203252032,0.0625,0.08928571,0.123152709,0.192118226,"16623"
"Brian O'Keefe","AAA",29,403,0.859813084,0.207171314,0.214953271,0.14142091,0.11414392,0.245657568,"16680"
"Jason Vosler","AAA",29,363,0.721649484,0.244343891,0.206185567,0.1097561,0.123966942,0.258953168,"16686"
"Joshua Fuentes","AAA",30,260,1.014705882,0.234636871,0.073529411,0.12745098,0.076923076,0.2,"16885"
"Colin Moran","AAA",30,158,1.333333333,0.3,0.166666666,0.12121212,0.120253164,0.208860759,"16909"
"Aramis Garcia","AAA",30,210,0.723076923,0.205673758,0.215384615,0.15254237,0.038095238,0.266666666,"16925"
"Derek Hill","AAA",27,360,1.611111111,0.244979919,0.152777777,0.12822458,0.080555555,0.194444444,"16947"
"Chadwick Tromp","AAA",28,268,0.969230769,0.219512195,0.153846153,0.09952153,0.160447761,0.201492537,"16953"
"Eddy Alvarez","AAA",33,259,0.909090909,0.3,0.127272727,0.10127827,0.142857142,0.223938223,"16959"
"Magneuris Sierra","AAA",27,216,2.709677419,0.166666666,0.064516129,0.12379808,0.097222222,0.254629629,"17023"
"Jose Herrera","AAA",26,119,3.357142857,0.2375,0.142857142,0.07860262,0.12605042,0.168067226,"17040"
"Monte Harrison","AAA",27,296,2.851851851,0.277777777,0.185185185,0.19011725,0.074324324,0.41554054,"17216"
"Alex Jackson","AAA",27,248,1.210526315,0.226993865,0.280701754,0.16733068,0.072580645,0.25,"17276"
"Luis Liberato","AAA",27,276,1.384615384,0.248484848,0.173076923,0.13805631,0.144927536,0.231884057,"17307"
"Cole Tucker","AAA",26,321,1.79245283,0.26,0.094339622,0.07232472,0.152647975,0.208722741,"17326"
"Narciso Crook","AAA",27,325,1.625,0.187096774,0.208333333,0.16666667,0.123076923,0.36,"17473"
"Vimael Machin","AAA",29,213,1.127272727,0.193103448,0.072727272,0.06273063,0.117370892,0.164319248,"17684"
"Matt Beaty","AAA",30,186,1.342105263,0.282258064,0.157894736,0.07132244,0.102150537,0.161290322,"17710"
"Steven Duggar","AAA",29,272,0.810344827,0.222222222,0.155172413,0.13732098,0.154411764,0.338235294,"17719"
"Skye Bolt","AAA",29,248,1.245283018,0.217105263,0.056603773,0.1191446,0.133064516,0.241935483,"17723"
"Richie Martin","AAA",28,425,1.519480519,0.23015873,0.038961038,0.10665914,0.115294117,0.242352941,"17736"
"Josh Lester","AAA",28,470,0.975609756,0.216129032,0.186991869,0.15551744,0.065957446,0.259574468,"17737"
"Max Schrock","AAA",28,142,0.739130434,0.285714285,0.065217391,0.0499002,0.077464788,0.112676056,"17750"
"DJ Stewart","AAA",29,229,0.815384615,0.163120567,0.246153846,0.1085353,0.152838427,0.200873362,"17766"
"Jakson Reetz","AAA",27,322,0.714285714,0.221621621,0.202380952,0.16576715,0.102484472,0.279503105,"17837"
"Tyler Nevin","AAA",26,385,1.274725274,0.241758241,0.164835164,0.0897184,0.098701298,0.168831168,"17893"
"Isan Diaz","AAA",27,135,0.8125,0.226666666,0.28125,0.15955473,0.118518518,0.318518518,"17922"
"Andrew Stevenson","AAA",29,470,1.445652173,0.278846153,0.173913043,0.1163868,0.089361702,0.206382978,"17932"
"Scott Kingery","AAA",29,466,0.844262295,0.175824175,0.106557377,0.15005417,0.103004291,0.28969957,"17975"
"David Fletcher","AAA",29,380,1.918918918,0.327102803,0.054054054,0.04663677,0.071052631,0.063157894,"17992"
"Hoy Park","AAA",27,389,1.142857142,0.22077922,0.071428571,0.09859155,0.154241645,0.221079691,"18027"
"Mark Mathias","AAA",28,204,1.342105263,0.258333333,0.105263157,0.11021814,0.147058823,0.245098039,"18032"
"Sam Haggerty","AAA",29,222,1.621621621,0.340136054,0.216216216,0.09949622,0.13063063,0.166666666,"18054"
"Kyle Garlick","AAA",31,355,1.222222222,0.267015706,0.222222222,0.15454545,0.12112676,0.309859154,"18063"
"Austin Allen","AAA",29,366,1.0625,0.175,0.239583333,0.1438499,0.098360655,0.229508196,"18083"
"Nathan Lukes","AAA",28,222,3.2,0.284090909,0.166666666,0.07222914,0.076576576,0.112612612,"18123"
"Patrick Mazeika","AAA",29,201,0.983333333,0.222222222,0.016666666,0.08575198,0.07960199,0.139303482,"18142"
"Nick Dini","AAA",29,257,0.898305084,0.188405797,0.152542372,0.12974052,0.171206225,0.249027237,"18206"
"Brett Sullivan","AAA",29,279,0.833333333,0.293577981,0.083333333,0.05413386,0.11469534,0.096774193,"18217"
"Edwin Rios","AAA",29,176,1.413793103,0.270833333,0.206896551,0.15112994,0.113636363,0.306818181,"18316"
"Daz Cameron","AAA",26,446,0.981481481,0.272108843,0.148148148,0.10627178,0.096412556,0.213004484,"18353"
"Lewin Diaz","AAA",26,483,0.714285714,0.247648902,0.121428571,0.09221902,0.124223602,0.19668737,"18365"
"Jermaine Palacios","AAA",26,198,1.435897435,0.214876033,0.23076923,0.18217054,0.06060606,0.318181818,"18371"
"Travis Blankenhorn","AAA",26,455,1.441860465,0.252669039,0.26744186,0.12486002,0.112087912,0.241758241,"18395"
"Juan Yepez","AAA",25,384,1.493975903,0.22761194,0.108433734,0.10472973,0.0859375,0.190104166,"18400"
"P.J. Higgins","AAA",30,398,1.021276595,0.277566539,0.117021276,0.10836502,0.105527638,0.211055276,"18433"
"Ali Sanchez","AAA",26,267,1.547169811,0.311224489,0.207547169,0.06868687,0.097378277,0.15730337,"18551"
"Brendon Davis","AAA",25,156,0.717948717,0.238636363,0.128205128,0.13551402,0.115384615,0.301282051,"18587"
"Donny Sands","AAA",27,371,2.285714285,0.258064516,0.089285714,0.08294314,0.1212938,0.199460916,"18603"
"Jared Walsh","AAA",29,225,0.780487804,0.304761904,0.219512195,0.12099276,0.168888888,0.346666666,"18607"
"Jose Azocar","AAA",27,212,1.311111111,0.306666666,0.111111111,0.13273196,0.04245283,0.21226415,"18821"
"Yohel Pozo","AAA",26,391,1.165217391,0.240853658,0.156521739,0.10200803,0.046035805,0.10230179,"18848"
"Jahmai Jones","AAA",25,445,1.4,0.244094488,0.15,0.10683297,0.186516853,0.217977528,"18872"
"Danny Mendick","AAA",29,425,1.333333333,0.219672131,0.107843137,0.07692308,0.108235294,0.14117647,"18889"
"Estevan Florial","AAA",25,482,0.952380952,0.229323308,0.266666666,0.15388471,0.13692946,0.298755186,"19151"
"Zack Collins","AAA",28,495,0.87755102,0.297709923,0.163265306,0.13647171,0.141414141,0.321212121,"19181"
"Taylor Kohlwey","AAA",28,518,1.285714285,0.247058823,0.107142857,0.05340027,0.144787644,0.166023166,"19212"
"Chris Okey","AAA",28,235,1.232142857,0.223602484,0.107142857,0.10132159,0.068085106,0.204255319,"19245"
"Garrett Hampson","AAA",28,103,1.777777777,0.342105263,0,0.07888041,0.08737864,0.145631067,"19262"
"Armando Alvarez","AAA",28,298,0.911111111,0.207373271,0.2,0.06678082,0.10738255,0.15771812,"19292"
"Nick Solak","AAA",28,411,1.902777777,0.208333333,0.111111111,0.08695652,0.128953771,0.194647201,"19294"
"Donovan Walton","AAA",29,109,1.1875,0.146341463,0.125,0.08905852,0.091743119,0.14678899,"19314"
"Eli White","AAA",29,201,1.285714285,0.285714285,0.257142857,0.11721612,0.149253731,0.288557213,"19346"
"Weston Wilson","AAA",28,544,0.96,0.212218649,0.248,0.11787734,0.137867647,0.268382352,"19358"
"Trenton Brooks","AAA",27,523,1,0.211267605,0.157142857,0.08492882,0.149139579,0.147227533,"19384"
"Brian Serven","AAA",28,162,1.05,0.196078431,0.125,0.18696398,0.049382716,0.314814814,"19422"
"Yonny Hernandez","AAA",25,407,1.868852459,0.276859504,0.06557377,0.07758621,0.184275184,0.199017199,"19432"
"Andruw Monasterio","AAA",26,178,1.216216216,0.267857142,0.108108108,0.06601124,0.17977528,0.162921348,"19455"
"Cooper Hummel","AAA",28,455,1.2,0.27237354,0.094117647,0.10949299,0.18021978,0.232967032,"19458"
"Alex De Goti","AAA",28,193,1.48275862,0.28,0.068965517,0.12142039,0.170984455,0.269430051,"19477"
"Kyle Lewis","AAA",27,293,1.180327868,0.296296296,0.278688524,0.10571185,0.133105802,0.197952218,"19508"
"Taylor Jones","AAA",29,204,1.447368421,0.267716535,0.210526315,0.12105927,0.12745098,0.230392156,"19533"
"Jaylin Davis","AAA",28,309,1.245901639,0.184523809,0.213114754,0.16397415,0.132686084,0.294498381,"19552"
"Simon Muzziotti","AAA",24,524,1.897959183,0.268041237,0.071428571,0.08081841,0.085877862,0.154580152,"19553"
"Zack Short","AAA",28,100,0.444444444,0.204081632,0.185185185,0.10745614,0.18,0.32,"19562"
"Nate Mondou","AAA",28,465,0.732283464,0.266666666,0.102362204,0.09062662,0.148387096,0.191397849,"19563"
"Otto Lopez","AAA",24,346,2.84,0.258687258,0.04,0.09060682,0.066473988,0.158959537,"19608"
"Daniel Johnson","AAA",27,125,1.29032258,0.183908045,0.193548387,0.11134021,0.104,0.168,"19643"
"Ben DeLuzio","AAA",28,171,1.25,0.234042553,0.09375,0.15359477,0.093567251,0.321637426,"19644"
"Jake Noll","AAA",29,213,1.226415094,0.228758169,0.113207547,0.12655087,0.070422535,0.197183098,"19703"
"Darick Hall","AAA",27,334,0.988505747,0.227678571,0.206896551,0.11646884,0.125748502,0.194610778,"19717"
"Carlos Narvaez","AAA",24,359,0.703296703,0.232673267,0.109890109,0.12516644,0.158774373,0.253481894,"19722"
"Joe Dunand","AAA",27,403,1.010869565,0.23553719,0.184782608,0.13909774,0.111662531,0.265508684,"19727"
"Rylan Bannon","AAA",27,408,1.26744186,0.204081632,0.209302325,0.09832134,0.154411764,0.220588235,"19768"
"Dairon Blanco","AAA",30,208,2.117647058,0.231884057,0.088235294,0.11390728,0.10576923,0.16826923,"19779"
"Esteban Quiroz","AAA",31,388,1.34117647,0.243346007,0.082352941,0.08363418,0.146907216,0.159793814,"19780"
"Zach Remillard","AAA",29,276,1.088235294,0.215469613,0.073529411,0.09014085,0.123188405,0.18115942,"19788"
"Jhonny Pereda","AAA",27,264,2.146341463,0.279329608,0.146341463,0.10545455,0.121212121,0.193181818,"19802"
"Charles Leblanc","AAA",27,370,1.533333333,0.25490196,0.2,0.09036545,0.164864864,0.259459459,"19813"
"Chuckie Robinson","AAA",28,413,2.066666666,0.198606271,0.173333333,0.15695364,0.07748184,0.186440677,"19824"
"Cody Thomas","AAA",28,477,1.396396396,0.205970149,0.207207207,0.11220044,0.077568134,0.203354297,"19828"
"Caleb Hamilton","AAA",28,159,0.970588235,0.202380952,0.117647058,0.1421875,0.119496855,0.345911949,"19842"
"Abraham Toro","AAA",26,414,1.06930693,0.264084507,0.07920792,0.08245614,0.118357487,0.176328502,"19844"
"Rene Pinto","AAA",26,160,0.6875,0.205882352,0.1875,0.16442953,0.0625,0.2875,"19859"
"Greg Deichmann","AAA",28,201,1.065217391,0.233870967,0.195652173,0.14158163,0.069651741,0.283582089,"19872"
"Drew Ellis","AAA",27,298,0.581632653,0.162162162,0.132653061,0.10812944,0.134228187,0.231543624,"19873"
"Tristan Gray","AAA",27,525,0.64539007,0.22923588,0.212765957,0.19293078,0.087619047,0.316190476,"19877"
"Adam Haseley","AAA",27,313,1.896551724,0.246636771,0.103448275,0.11970534,0.089456869,0.166134185,"19878"
"Emmanuel Rivera","AAA",27,129,1,0.25,0.138888888,0.09594883,0.093023255,0.139534883,"19890"
"Pavin Smith","AAA",27,290,1.527272727,0.283505154,0.163636363,0.07013201,0.158620689,0.162068965,"19892"
"Diego Castillo","AAA",25,556,1.764705882,0.245989304,0.029411764,0.05830904,0.174460431,0.14208633,"19906"
"Sandro Fabian","AAA",25,483,1.236220472,0.230352303,0.181102362,0.11547213,0.047619047,0.151138716,"19910"
"Blake Perkins","AAA",26,182,1.277777777,0.293103448,0.111111111,0.09242619,0.131868131,0.214285714,"19921"
"Luke Williams","AAA",26,414,1.144329896,0.223880597,0.12371134,0.11478599,0.120772946,0.214975845,"19931"
"Mickey Moniak","AAA",25,141,0.523809523,0.326315789,0.19047619,0.16179337,0.04964539,0.24822695,"19956"
"Blake Rutherford","AAA",26,172,1.617647058,0.276422764,0.147058823,0.19709208,0.087209302,0.180232558,"19957"
"Carter Kieboom","AAA",25,161,1.057142857,0.294117647,0.142857142,0.08308157,0.118012422,0.211180124,"19958"
"Taylor Trammell","AAA",25,391,0.974683544,0.277777777,0.265822784,0.13795296,0.161125319,0.265984654,"19960"
"Colton Welker","AAA",25,170,1.34375,0.242424242,0,0.07978723,0.176470588,0.211764705,"19961"
"Eguy Rosario","AAA",23,187,1.302325581,0.22047244,0.116279069,0.13043478,0.106951871,0.208556149,"19964"
"Bobby Dalbec","AAA",28,493,0.79090909,0.185950413,0.3,0.17221694,0.129817444,0.342799188,"19966"
"Jared Oliva","AAA",27,325,1.40625,0.273584905,0.125,0.0936,0.095384615,0.209230769,"19968"
"Tres Barrera","AAA",28,245,1.15,0.218181818,0.116666666,0.10138741,0.106122448,0.2,"19977"
"Conner Capel","AAA",26,391,1.270588235,0.24015748,0.105882352,0.09025033,0.117647058,0.214833759,"19983"
"Bryce Johnson","AAA",27,298,1.576923076,0.275675675,0.153846153,0.08648649,0.114093959,0.234899328,"20002"
"Keston Hiura","AAA",26,367,0.919540229,0.261061946,0.264367816,0.15483871,0.084468664,0.245231607,"20003"
"Miles Mastrobuoni","AAA",27,165,1.148148148,0.348314606,0.074074074,0.072,0.218181818,0.236363636,"20017"
"Kramer Robertson","AAA",28,510,1.559139784,0.182130584,0.032258064,0.09760589,0.158823529,0.225490196,"20022"
"Brian Miller","AAA",27,312,1.14084507,0.258536585,0.028169014,0.12255773,0.102564102,0.208333333,"20047"
"Bligh Madris","AAA",27,456,1.009708737,0.218867924,0.145631067,0.10963278,0.146929824,0.252192982,"20054"
"Mark Contreras","AAA",28,381,1.389610389,0.220338983,0.129870129,0.15374241,0.094488188,0.259842519,"20122"
"Matthew Batten","AAA",28,413,1.146067415,0.245059288,0.13483146,0.07815275,0.133171912,0.239709443,"20157"
"J.J. Matijevic","AAA",27,495,1.188679245,0.261146496,0.150943396,0.11583207,0.109090909,0.246464646,"20165"
"Miguel Vargas","AAA",23,285,0.837837837,0.231638418,0.135135135,0.07216495,0.161403508,0.2,"20178"
"Jo Adell","AAA",24,330,0.8,0.207253886,0.282352941,0.13245546,0.121212121,0.263636363,"20220"
"Gilberto Celestino","AAA",24,233,3.071428571,0.224489795,0.142857142,0.11659664,0.18025751,0.158798283,"20233"
"Kevin Smith","AAA",26,183,1.088888888,0.196581196,0.355555555,0.15873016,0.071038251,0.267759562,"20242"
"Jonathan Arauz","AAA",24,415,1.02970297,0.232209737,0.138613861,0.09775733,0.13253012,0.216867469,"20275"
"Ben Rortvedt","AAA",25,124,2.166666666,0.229729729,0.333333333,0.11226611,0.129032258,0.25,"20287"
"Corey Julks","AAA",27,129,1.178571428,0.207792207,0.107142857,0.07839388,0.186046511,0.178294573,"20311"
"Stuart Fairchild","AAA",27,114,1.076923076,0.205882352,0.153846153,0.11778291,0.096491228,0.236842105,"20321"
"Luis Gonzalez","AAA",27,110,1.434782608,0.243243243,0.04347826,0.09767442,0.118181818,0.181818181,"20332"
"Ernie Clement","AAA",27,320,0.91,0.295202952,0.11,0.05165692,0.08125,0.05,"20352"
"Luis Garcia Jr.","AAA",23,108,1.666666666,0.255813953,0.041666666,0.08563536,0.074074074,0.12037037,"20391"
"Jared Young","AAA",27,376,1.386666666,0.21491228,0.28,0.10665761,0.132978723,0.223404255,"20404"
"Brewer Hicklen","AAA",27,286,0.957142857,0.189349112,0.142857142,0.1264574,0.125874125,0.244755244,"20450"
"Jack Larsen","AAA",28,129,2.714285714,0.235294117,0,0.09636364,0.201550387,0.248062015,"20510"
"Nolan Jones","AAA",25,187,1.3125,0.301886792,0.375,0.0804878,0.176470588,0.229946524,"20529"
"Vidal Brujan","AAA",25,276,1.179104477,0.227513227,0.149253731,0.09223301,0.11231884,0.177536231,"20536"
"Jose Miranda","AAA",25,181,2.029411764,0.213740458,0.088235294,0.0969163,0.082872928,0.160220994,"20538"
"Elehuris Montero","AAA",24,163,0.75510204,0.258620689,0.306122448,0.1171875,0.08588957,0.171779141,"20543"
"CJ Alexander","AAA",26,314,0.902439024,0.191709844,0.158536585,0.15847861,0.076433121,0.299363057,"20557"
"Kody Clemens","AAA",27,279,0.753086419,0.193181818,0.222222222,0.08970976,0.154121863,0.207885304,"20572"
"Ivan Herrera","AAA",23,375,1.884615384,0.29245283,0.192307692,0.08753994,0.2,0.205333333,"20599"
