Name,Level,Age,PA,GB/FB,LD%,HR/FB,SwStr%,BB%,K%,PlayerId
"Ronny Rodriguez","AAA",26,275,1.148648648,0.246445497,0.121621621,0.11269036,0.036363636,0.17090909,"11875"
"Noel Cuevas","AAA",26,177,1.725,0.198529411,0.125,0.1127451,0.09039548,0.129943502,"11894"
"Hanser Alberto","AAA",25,384,1.029629629,0.182089552,0.051851851,0.0859375,0.0234375,0.072916666,"11902"
"Orlando Calixte","AAA",26,437,1.510416666,0.207236842,0.114583333,0.12688442,0.073226544,0.219679633,"11905"
"Travis Taijeron","AAA",29,318,0.536585365,0.258823529,0.134146341,0.14502658,0.103773584,0.345911949,"11935"
"Cody Asche","AAA",28,368,0.675675675,0.198275862,0.099099099,0.12035159,0.100543478,0.25,"11997"
"Nick Martini","AAA",28,330,1.5,0.258373205,0.096774193,0.06144068,0.154545454,0.206060606,"12005"
"Kennys Vargas","AAA",27,533,1.418181818,0.205970149,0.19090909,0.11156836,0.108818011,0.249530956,"12101"
"Matt Skole","AAA",28,500,0.945736434,0.187702265,0.108527131,0.10888785,0.122,0.25,"12119"
"Juniel Querecuto","AAA",25,274,1.981818181,0.251141552,0.018181818,0.08004053,0.06569343,0.127737226,"12140"
"Jake Hager","AAA",25,123,1.097560975,0.122448979,0.024390243,0.07888041,0.040650406,0.138211382,"12198"
"Danny Muno","AAA",29,241,2.516129032,0.192592592,0.032258064,0.10265487,0.149377593,0.261410788,"12214"
"Brock Stassi","AAA",28,217,1.204081632,0.205882352,0.040816326,0.06126915,0.156682027,0.193548387,"12244"
"Ryan Court","AAA",30,450,0.988372093,0.281512605,0.127906976,0.11836115,0.124444444,0.328888888,"12268"
"Kevan Smith","AAA",30,124,2.041666666,0.223404255,0.166666666,0.10762332,0.064516129,0.14516129,"12284"
"Beau Taylor","AAA",28,356,2.055555555,0.218009478,0.055555555,0.08507853,0.140449438,0.25,"12384"
"Jason Krizan","AAA",29,415,1.288461538,0.198653198,0.076923076,0.06730197,0.110843373,0.161445783,"12394"
"Taylor Motter","AAA",28,348,0.555555555,0.179916317,0.079365079,0.0807666,0.109195402,0.192528735,"12399"
"Tyler Smith","AAA",26,178,1.416666666,0.223214285,0.111111111,0.10449927,0.08988764,0.258426966,"12490"
"Jett Bandy","AAA",28,216,0.505617977,0.1625,0.101123595,0.11139241,0.046296296,0.148148148,"12508"
"Curt Casali","AAA",29,104,1.608695652,0.22077922,0.173913043,0.0990099,0.067307692,0.182692307,"12510"
"Taylor Featherston","AAA",28,213,0.836734693,0.203539823,0.081632653,0.12722949,0.093896713,0.328638497,"12590"
"Mike Marjama","AAA",28,173,1.357142857,0.195121951,0.119047619,0.13170732,0.063583815,0.202312138,"12594"
"Raffy Lopez","AAA",30,202,0.428571428,0.193548387,0.128571428,0.14516129,0.08910891,0.277227722,"12606"
"Billy Burns","AAA",28,426,1.557692307,0.1661442,0.038461538,0.05830721,0.070422535,0.126760563,"12701"
"Breyvic Valera","AAA",26,383,0.887218045,0.17704918,0.067669172,0.03191489,0.096605744,0.088772845,"12758"
"Taylor Davis","AAA",28,409,1.935064935,0.233898305,0.051948051,0.07858048,0.097799511,0.139364303,"12782"
"Dalton Pompey","AAA",25,168,1.676470588,0.14953271,0.117647058,0.09502924,0.083333333,0.244047619,"12797"
"Jose Osuna","AAA",25,342,1.091836734,0.19921875,0.091836734,0.09583952,0.090643274,0.149122807,"12937"
"Socrates Brito","AAA",25,478,0.983333333,0.265432098,0.141666666,0.11164788,0.092050209,0.217573221,"12944"
"Phillip Evans","AAA",25,245,1.071428571,0.176136363,0.2,0.11653718,0.085714285,0.171428571,"12950"
"Steve Selsky","AAA",28,300,0.87804878,0.189473684,0.121951219,0.14452424,0.09,0.263333333,"12957"
"Michael Perez","AAA",25,240,1.048387096,0.290502793,0.096774193,0.07508939,0.083333333,0.166666666,"12977"
"Cam Gallagher","AAA",25,303,0.912621359,0.14347826,0.038834951,0.06877828,0.08580858,0.125412541,"12981"
"Charlie Tilson","AAA",25,292,3.743589743,0.135514018,0,0.08226691,0.05479452,0.178082191,"12983"
"Kelby Tomlinson","AAA",28,204,2.451612903,0.213235294,0,0.09494451,0.088235294,0.215686274,"13005"
"Mitch Walding","AAA",25,472,0.957894736,0.225,0.2,0.1370844,0.154661016,0.313559322,"13006"
"John Andreoli","AAA",28,388,1.06741573,0.226890756,0.033707865,0.08372642,0.141752577,0.221649484,"13012"
"Mikie Mahtook","AAA",28,316,0.776595744,0.169154228,0.117021276,0.09358491,0.079113924,0.25949367,"13130"
"Andrew Susac","AAA",28,158,0.818181818,0.268292682,0.181818181,0.12869822,0.196202531,0.265822784,"13132"
"Jose Briceno","AAA",25,118,0.711111111,0.153846153,0.177777777,0.12723214,0.033898305,0.186440677,"13151"
"Luis Sardinas","AAA",25,247,1.884615384,0.202127659,0.076923076,0.11876485,0.040485829,0.165991902,"13153"
"Tyler Goeddel","AAA",25,104,1.478260869,0.136363636,0.04347826,0.1012987,0.10576923,0.201923076,"13180"
"Michael Reed","AAA",25,229,1.085106382,0.289855072,0.14893617,0.10695742,0.139737991,0.240174672,"13228"
"Jacob Wilson","AAA",27,364,0.831858407,0.2007722,0.026548672,0.10100287,0.09065934,0.173076923,"13254"
"Nolan Fontana","AAA",27,191,0.843137254,0.145454545,0.058823529,0.06950207,0.209424083,0.198952879,"13267"
"Zach Vincej","AAA",27,430,1.0390625,0.179245283,0.046875,0.07634069,0.076744186,0.148837209,"13269"
"Jayson Werth","AAA",39,145,0.6,0.234042553,0.088888888,0.08823529,0.103448275,0.227586206,"1327"
"Richie Shaffer","AAA",27,183,0.863636363,0.154639175,0.136363636,0.15897436,0.098360655,0.344262295,"13271"
"Joey Rickard","AAA",27,185,0.777777777,0.238095238,0.037037037,0.07077326,0.14054054,0.151351351,"13277"
"Darnell Sweeney","AAA",27,332,0.767123287,0.295081967,0.136986301,0.1541271,0.093373493,0.340361445,"13284"
"Peter O'Brien","AAA",27,135,0.758620689,0.291666666,0.344827586,0.13872832,0.148148148,0.296296296,"13288"
"Ildemaro Vargas","AAA",26,572,1.830882352,0.20781893,0.051470588,0.04981203,0.052447552,0.08041958,"13324"
"Wynton Bernard","AAA",27,156,3.238095238,0.21238938,0.047619047,0.11480865,0.038461538,0.205128205,"13408"
"Andrew Toles","AAA",26,275,1.587301587,0.189054726,0.111111111,0.11838006,0.047272727,0.203636363,"13414"
"Christian Walker","AAA",27,359,0.609523809,0.298755186,0.171428571,0.14745509,0.072423398,0.239554317,"13419"
"Tony Renda","AAA",27,184,0.943396226,0.248175182,0.037735849,0.07485876,0.059782608,0.16847826,"13443"
"Cameron Perkins","AAA",27,397,1.099099099,0.212837837,0.09009009,0.09610028,0.062972292,0.171284634,"13444"
"Christian Lopes","AAA",25,508,0.965753424,0.186968838,0.08219178,0.07017544,0.133858267,0.145669291,"13472"
"Dwight Smith Jr.","AAA",25,361,1.813333333,0.185328185,0.08,0.08888889,0.121883656,0.146814404,"13473"
"Oscar Hernandez","AAA",24,171,0.642857142,0.178571428,0.017857142,0.07898659,0.081871345,0.216374269,"13490"
"Tom Murphy","AAA",27,264,0.546511627,0.147435897,0.197674418,0.1500466,0.083333333,0.287878787,"13499"
"Roman Quinn","AAA",25,107,3.058823529,0.126582278,0.117647058,0.10352941,0.074766355,0.177570093,"13546"
"Humberto Arteaga","AAA",24,445,1.353448275,0.208695652,0.051724137,0.09500308,0.047191011,0.161797752,"13595"
"Patrick Wisdom","AAA",26,421,0.729729729,0.261538461,0.135135135,0.14251208,0.102137767,0.266033254,"13602"
"Carson Kelly","AAA",23,349,1.123595505,0.228571428,0.078651685,0.06785714,0.137535816,0.137535816,"13620"
"Terrance Gore","AAA",27,205,2.393939393,0.096774193,0,0.08877285,0.092682926,0.23902439,"13658"
"Jack Lopez","AAA",25,424,1.46875,0.18275862,0.083333333,0.13677419,0.033018867,0.25,"13663"
"Tyrone Taylor","AAA",24,481,0.719780219,0.149456521,0.109890109,0.07793633,0.056133056,0.153846153,"13675"
"Christopher Bostick","AAA",25,398,1.08080808,0.248175182,0.04040404,0.0978399,0.072864321,0.213567839,"13718"
"Jacob Stallings","AAA",28,278,1.09589041,0.246305418,0.04109589,0.1036961,0.053956834,0.183453237,"13723"
"Elier Hernandez","AAA",23,147,0.825,0.206521739,0,0.10406504,0.095238095,0.25170068,"13750"
"Adalberto Mondesi","AAA",22,133,0.772727272,0.133333333,0.113636363,0.17324561,0.060150375,0.225563909,"13769"
"Rob Refsnyder","AAA",27,208,1.348837209,0.268115942,0.093023255,0.0952381,0.086538461,0.221153846,"13770"
"Matt Reynolds","AAA",27,355,1.114942528,0.206896551,0.045977011,0.07934337,0.112676056,0.211267605,"13788"
"Eric Stamets","AAA",26,269,0.593406593,0.171428571,0.054945054,0.09779482,0.066914498,0.234200743,"13795"
"Micah Johnson","AAA",27,254,2.052631578,0.251612903,0.131578947,0.17853457,0.059055118,0.291338582,"13809"
"Ian Parmley","AAA",28,124,1.73076923,0.183908045,0,0.15632184,0.032258064,0.241935483,"13821"
"Anthony Bemboom","AAA",28,249,1.096774193,0.202453987,0.080645161,0.09801877,0.128514056,0.196787148,"13854"
"Bruce Maxwell","AAA",27,200,2.074074074,0.296610169,0.037037037,0.11097257,0.105,0.305,"13866"
"Alex D. Mejia","AAA",27,349,1.525,0.237735849,0.05,0.09186992,0.05444126,0.154727793,"13877"
"Mike Miller","AAA",28,361,1.189473684,0.229629629,0.042105263,0.06129985,0.083102493,0.146814404,"13891"
"Trevor Brown","AAA",26,145,1.714285714,0.25490196,0,0.07142857,0.110344827,0.165517241,"13895"
"Seth Mejias-Brean","AAA",27,400,1.731707317,0.208480565,0.097560975,0.08291771,0.105,0.1675,"13905"
"Sherman Johnson","AAA",27,171,0.760869565,0.205882352,0.086956521,0.09090909,0.116959064,0.274853801,"13906"
"Patrick Kivlehan","AAA",28,437,1.045454545,0.237288135,0.181818181,0.13151515,0.073226544,0.226544622,"13910"
"Rio Ruiz","AAA",24,541,1.381679389,0.227722772,0.06870229,0.11359026,0.073937153,0.166358595,"14103"
"Eric Haase","AAA",25,477,0.692307692,0.162629757,0.139860139,0.16994819,0.064989517,0.299790356,"14111"
"Ramon Torres","AAA",25,405,1.228813559,0.140522875,0.050847457,0.07039474,0.061728395,0.145679012,"14113"
"Daniel Vogelbach","AAA",25,378,0.893203883,0.180672268,0.194174757,0.05059524,0.203703703,0.156084656,"14130"
"Tim Lopes","AAA",24,385,1.39,0.189830508,0.02,0.07950651,0.067532467,0.15064935,"14137"
"Jose Rondon","AAA",24,336,1.26506024,0.189655172,0.216867469,0.11331862,0.047619047,0.244047619,"14140"
"Mac Williamson","AAA",27,215,1.468085106,0.165467625,0.276595744,0.15320665,0.106976744,0.204651162,"14158"
"Byron Buxton","AAA",24,148,0.923076923,0.202127659,0.102564102,0.14834206,0.06081081,0.283783783,"14161"
"Andrew Velazquez","AAA",23,461,1.391752577,0.216216216,0.12371134,0.14690265,0.073752711,0.268980477,"14196"
"Alfredo Gonzalez","AAA",25,126,3,0.222222222,0,0.14949495,0.103174603,0.293650793,"14267"
"Jason Coats","AAA",28,426,1.333333333,0.211920529,0.147058823,0.12203166,0.056338028,0.218309859,"14282"
"Anthony Alford","AAA",23,417,1.388235294,0.213178294,0.058823529,0.1235474,0.071942446,0.268585131,"14329"
"Dilson Herrera","AAA",24,208,0.610169491,0.285714285,0.118644067,0.12814371,0.091346153,0.240384615,"14335"
"Raimel Tapia","AAA",24,473,1.634615384,0.210374639,0.10576923,0.11405985,0.067653276,0.179704016,"14350"
"Joey Meneses","AAA",26,536,1.368,0.223097112,0.184,0.12670369,0.074626865,0.20522388,"14366"
"Joe Hudson","AAA",27,161,1.485714285,0.186915887,0.085714285,0.08038585,0.111801242,0.204968944,"14412"
"Scott Heineman","AAA",25,469,1.262711864,0.188449848,0.093220338,0.09464575,0.068230277,0.198294243,"14453"
"Jake Cave","AAA",25,250,1.777777777,0.228395061,0.133333333,0.11216931,0.104,0.22,"14477"
"Renato Nunez","AAA",24,258,1,0.238636363,0.074626865,0.12487992,0.096899224,0.213178294,"14503"
"Luis Marte","AAA",24,195,1.137931034,0.184210526,0.034482758,0.13256484,0.025641025,0.169230769,"14515"
"Pedro Severino","AAA",24,136,0.866666666,0.192307692,0.133333333,0.0995935,0.036764705,0.169117647,"14523"
"Gabriel Guerrero","AAA",24,432,1.310679611,0.222222222,0.165048543,0.19038583,0.05324074,0.224537037,"14528"
"Jesmuel Valentin","AAA",24,154,0.952380952,0.203883495,0.047619047,0.05882353,0.123376623,0.175324675,"14548"
"Wyatt Mathisen","AAA",24,282,0.7125,0.259459459,0.1125,0.09519573,0.081560283,0.209219858,"14555"
"Max Moroff","AAA",25,297,0.712643678,0.17679558,0.091954022,0.09750201,0.144781144,0.228956228,"14556"
"Franmil Reyes","AAA",22,250,1.36,0.218543046,0.32,0.12332991,0.148,0.236,"14566"
"David Bote","AAA",25,263,1.166666666,0.168604651,0.196969696,0.12244898,0.098859315,0.239543726,"14593"
"Tzu-Wei Lin","AAA",24,302,0.948717948,0.272727272,0.064102564,0.0719603,0.07615894,0.211920529,"14678"
"Harold Castro","AAA",24,251,1.684210526,0.215384615,0.035087719,0.09070796,0.019920318,0.187250996,"14691"
"Dawel Lugo","AAA",23,523,1.883333333,0.208237986,0.025,0.11261792,0.017208413,0.126195028,"14713"
"Brett Phillips","AAA",24,299,0.753246753,0.171779141,0.077922077,0.16131558,0.120401337,0.31438127,"14735"
"Phillip Ervin","AAA",25,202,0.894736842,0.2,0.087719298,0.10526316,0.0990099,0.193069306,"14738"
"Yu Chang","AAA",22,518,0.733812949,0.234920634,0.093525179,0.11132165,0.084942084,0.277992277,"14773"
"Luke Voit","AAA",27,303,1.108108108,0.246376811,0.135135135,0.11319073,0.112211221,0.184818481,"14811"
"Kyle Farmer","AAA",27,312,0.779816513,0.191666666,0.064220183,0.09591326,0.054487179,0.16025641,"14813"
"Mike Yastrzemski","AAA",27,374,0.774509803,0.267206477,0.088235294,0.08262295,0.117647058,0.200534759,"14854"
"Jacob May","AAA",26,342,1.776119402,0.218487394,0.029850746,0.12945265,0.058479532,0.213450292,"14876"
"Pat Valaika","AAA",25,147,0.516666666,0.165137614,0.133333333,0.13182674,0.047619047,0.204081632,"14885"
"Tony Kemp","AAA",26,183,2.714285714,0.287671232,0,0.05029586,0.103825136,0.081967213,"14894"
"Jaycob Brugman","AAA",26,243,1.283018867,0.234177215,0.094339622,0.1218986,0.094650205,0.242798353,"14936"
"Jack Reinheimer","AAA",25,279,1.05479452,0.21875,0.06849315,0.07936508,0.086021505,0.197132616,"14938"
"Victor Caratini","AAA",24,137,1.791666666,0.27173913,0.166666666,0.08127208,0.131386861,0.182481751,"14968"
"Zach Green","AAA",24,138,0.487804878,0.197368421,0.073170731,0.18705036,0.072463768,0.355072463,"14973"
"Johnny Field","AAA",26,100,1.178571428,0.14084507,0.035714285,0.09852217,0.09,0.18,"15048"
"Boog Powell","AAA",25,174,1.657142857,0.154545454,0,0.06125166,0.132183908,0.206896551,"15103"
"Jonathan Davis","AAA",26,202,1.346938775,0.195804195,0.102040816,0.08459596,0.05940594,0.202970297,"15104"
"Ryan McMahon","AAA",23,242,1.116666666,0.216049382,0.183333333,0.12337662,0.061983471,0.252066115,"15112"
"Dylan Cozens","AAA",24,348,0.54117647,0.238372093,0.247058823,0.16504854,0.132183908,0.356321839,"15115"
"Hunter Dozier","AAA",26,143,0.78125,0.229729729,0.03125,0.11774194,0.167832167,0.3006993,"15117"
"Jordan Patterson","AAA",26,480,0.776859504,0.234875444,0.214876033,0.16529379,0.0875,0.266666666,"15119"
"Tim Locastro","AAA",25,356,1.09574468,0.189300411,0.042553191,0.07044299,0.078651685,0.146067415,"15124"
"Ian Miller","AAA",26,478,1.857142857,0.207317073,0.021978021,0.10234077,0.089958158,0.186192468,"15156"
"Josh VanMeter","AAA",23,362,0.807017543,0.201550387,0.096491228,0.09527221,0.077348066,0.201657458,"15170"
"Ryan Cordell","AAA",26,193,0.927272727,0.190839694,0.054545454,0.12532982,0.056994818,0.227979274,"15181"
"Dustin Peterson","AAA",23,442,1.271028037,0.208469055,0.102803738,0.1212828,0.067873303,0.21719457,"15189"
"Jake Bauers","AAA",22,222,1.16981132,0.212328767,0.094339622,0.09518214,0.103603603,0.211711711,"15194"
"Carlos Asuaje","AAA",26,199,1.016949152,0.195945945,0.033898305,0.07053942,0.08040201,0.130653266,"15197"
"Brandon Dixon","AAA",26,193,0.73076923,0.274193548,0.115384615,0.14498645,0.062176165,0.279792746,"15214"
"Adam Frazier","AAA",26,137,1.517241379,0.27,0,0.05816135,0.08029197,0.145985401,"15223"
"Austin Wynns","AAA",27,153,1.785714285,0.227722772,0.142857142,0.11001642,0.071895424,0.248366013,"15271"
"Mike Tauchman","AAA",27,471,1.222222222,0.212121212,0.17094017,0.08807247,0.127388535,0.148619957,"15274"
"Zack Granite","AAA",25,263,1.565217391,0.136585365,0,0.039,0.08365019,0.106463878,"15343"
"Frank Schwindel","AAA",26,556,0.994594594,0.151724137,0.129729729,0.10477658,0.061151079,0.127697841,"15351"
"Jeff McNeil","AAA",26,143,1.485714285,0.179245283,0.142857142,0.09461967,0.097902097,0.132867132,"15362"
"Jack Mayfield","AAA",27,479,0.759740259,0.219020172,0.103896103,0.10482986,0.068893528,0.192066805,"15402"
"Nate Orf","AAA",28,478,0.82165605,0.135951661,0.03821656,0.06480041,0.10460251,0.150627615,"15407"
"Daniel Castro","AAA",25,270,1.307692307,0.2,0.038461538,0.07419018,0.048148148,0.088888888,"15450"
"Justin Williams","AAA",22,462,1.76344086,0.204334365,0.118279569,0.11104718,0.064935064,0.212121212,"15490"
"Abiatal Avelino","AAA",23,303,1.875,0.171171171,0.078125,0.11162791,0.04620462,0.211221122,"15496"
"Franklin Barreto","AAA",22,333,0.74074074,0.216666666,0.222222222,0.14744526,0.117117117,0.318318318,"15519"
"Tyler White","AAA",27,313,0.656862745,0.221198156,0.137254901,0.06853353,0.146964856,0.124600638,"15564"
"Mike Ford","AAA",25,410,1.151260504,0.140939597,0.12605042,0.07929227,0.090243902,0.170731707,"15585"
"Willians Astudillo","AAA",26,307,0.85,0.186813186,0.1,0.06019007,0.032573289,0.045602605,"15608"
"Jacob Hannemann","AAA",27,412,1.278846153,0.179930795,0.057692307,0.13040671,0.06553398,0.203883495,"15644"
"Dominic Smith","AAA",23,375,1.077777777,0.266666666,0.066666666,0.10529846,0.090666666,0.202666666,"15653"
"Billy McKinney","AAA",23,306,0.618556701,0.222772277,0.164948453,0.13254036,0.094771241,0.235294117,"15654"
"Austin Meadows","AAA",23,285,0.74,0.223214285,0.12,0.07527881,0.059649122,0.129824561,"15672"
"Reese McGuire","AAA",23,369,1.3875,0.217213114,0.0875,0.09009009,0.089430894,0.208672086,"15674"
"Rowdy Tellez","AAA",23,444,1.031496062,0.198757763,0.102362204,0.09169231,0.09009009,0.166666666,"15679"
"Chance Sisco","AAA",23,151,0.97368421,0.193548387,0.078947368,0.13846154,0.105960264,0.238410596,"15694"
"Tyler O'Neill","AAA",23,273,0.604938271,0.239766081,0.320987654,0.1567718,0.106227106,0.249084249,"15711"
"Tyler Wade","AAA",23,408,1.454545454,0.135231316,0.04040404,0.08698297,0.090686274,0.200980392,"15730"
"Jose Marmolejos","AAA",25,539,1.218309859,0.194373401,0.056338028,0.08906099,0.072356215,0.179962894,"15767"
"Austin Nola","AAA",28,262,1.303030303,0.164835164,0.03030303,0.07590133,0.103053435,0.164122137,"15941"
"Ryder Jones","AAA",24,482,0.963768115,0.19345238,0.079710144,0.12760131,0.062240663,0.219917012,"15982"
"Clint Frazier","AAA",23,216,1.057692307,0.224637681,0.192307692,0.11845387,0.106481481,0.24074074,"15983"
"Willy Adames","AAA",22,278,1.042857142,0.222826086,0.057142857,0.12688554,0.097122302,0.237410071,"15986"
"Kean Wong","AAA",23,502,1.75,0.24925816,0.097826086,0.10531595,0.079681274,0.223107569,"15994"
"Mark Payton","AAA",26,237,1.31372549,0.197278911,0.117647058,0.08110993,0.143459915,0.206751054,"16042"
"Mike Gerber","AAA",25,316,0.771084337,0.196721311,0.156626506,0.16280992,0.069620253,0.325949367,"16115"
"Austin Slater","AAA",25,223,1.471698113,0.16025641,0.094339622,0.08786127,0.094170403,0.174887892,"16153"
"Derek Fisher","AAA",24,281,1.489795918,0.202614379,0.204081632,0.11426117,0.138790035,0.302491103,"16192"
"Kevin Cron","AAA",25,438,0.624113475,0.226351351,0.156028368,0.16111772,0.08219178,0.228310502,"16211"
"J.D. Davis","AAA",25,377,1.227272727,0.263157894,0.193181818,0.12596763,0.095490716,0.183023872,"16219"
"AJ Reed","AAA",25,540,0.604938271,0.226190476,0.172839506,0.11634103,0.118518518,0.237037037,"16246"
"Sam Travis","AAA",24,398,1.890410958,0.209737827,0.109589041,0.10335917,0.072864321,0.22361809,"16263"
"Michael Hermosillo","AAA",23,323,0.766233766,0.268817204,0.155844155,0.13176471,0.092879256,0.269349845,"16285"
"Nick Ciuffo","AAA",23,236,1.44,0.232704402,0.1,0.12228571,0.055084745,0.262711864,"16291"
"Yairo Munoz","AAA",23,100,1,0.205479452,0.103448275,0.1547619,0.05,0.18,"16313"
"Nick Gordon","AAA",22,410,1.254716981,0.195286195,0.018867924,0.10928962,0.05609756,0.2,"16337"
"Pablo Reyes","AAA",24,398,0.933884297,0.184668989,0.066115702,0.09836066,0.070351758,0.178391959,"16357"
"Oscar Mercado","AAA",23,546,1.125874125,0.228426395,0.055944055,0.08855186,0.089743589,0.159340659,"16375"
"Francisco Mejia","AAA",22,468,1.115384615,0.209770114,0.107692307,0.11856964,0.053418803,0.177350427,"16403"
"Richard Urena","AAA",22,268,1.089743589,0.193069306,0.064102564,0.11995516,0.044776119,0.179104477,"16411"
"Jordan Luplow","AAA",24,357,0.754545454,0.221774193,0.072727272,0.09837178,0.109243697,0.179271708,"16424"
"Jason Martin","AAA",22,234,0.94117647,0.164556962,0.058823529,0.10792952,0.072649572,0.222222222,"16429"
"Christian Arroyo","AAA",23,182,3.565217391,0.21641791,0.086956521,0.10264386,0.043956043,0.175824175,"16434"
