Name,Level,Age,PA,GB/FB,LD%,HR/FB,SwStr%,BB%,K%,PlayerId
"Wenceel Perez","AA",22,171,0.872340425,0.307086614,0.106382978,0.07692308,0.087719298,0.134502923,"22857"
"Tucupita Marcano","AA",22,122,1.034482758,0.213333333,0.068965517,0.0831643,0.163934426,0.204918032,"22871"
"Lenyn Sosa","AA",22,289,1.024096385,0.229357798,0.168674698,0.08640777,0.072664359,0.138408304,"22896"
"Israel Pineda","AA",22,103,1.142857142,0.2,0.25,0.11352657,0.08737864,0.174757281,"22906"
"Yainer Diaz","AA",23,267,2.12,0.231527093,0.18,0.12525667,0.078651685,0.149812734,"23003"
"Jacob Amaya","AA",23,216,0.919354838,0.222222222,0.14516129,0.07217695,0.148148148,0.134259259,"23296"
"Hunter Feduccia","AA",25,170,1,0.25,0.205128205,0.0988024,0.14117647,0.223529411,"23372"
"Jose Caballero","AA",25,134,0.694444444,0.175675675,0.055555555,0.0625,0.261194029,0.164179104,"23401"
"Luis Vazquez","AA",22,358,1.284090909,0.172839506,0.09090909,0.09933775,0.06424581,0.217877094,"23442"
"Chandler Seagle","AA",26,275,1.953488372,0.225609756,0.069767441,0.12049336,0.087272727,0.265454545,"23552"
"Chris Roller","AA",25,301,0.893333333,0.236559139,0.053333333,0.11922754,0.099667774,0.239202657,"23557"
"Davis Schneider","AA",23,190,0.524590163,0.218487394,0.098360655,0.11649215,0.115789473,0.242105263,"23565"
"Brayan Rocchio","AA",21,432,1.105263157,0.186440677,0.114035087,0.11696265,0.097222222,0.1875,"23690"
"Jose Tena","AA",21,550,2.06060606,0.194148936,0.131313131,0.13636364,0.045454545,0.25090909,"23691"
"Everson Pereira","AA",21,123,1.48,0.173333333,0.2,0.15138593,0.073170731,0.300813008,"23695"
"Ronny Mauricio","AA",21,541,1.136054421,0.175853018,0.176870748,0.14885892,0.044362292,0.231053604,"23698"
"Ezequiel Duran","AA",23,200,0.671875,0.262068965,0.109375,0.13762811,0.07,0.18,"23733"
"Wilyer Abreu","AA",23,579,0.666666666,0.262295081,0.14074074,0.10839574,0.196891191,0.264248704,"23772"
"Jordyn Adams","AA",22,236,1.326086956,0.230215827,0.086956521,0.14898178,0.08898305,0.296610169,"23788"
"Blaze Alexander","AA",23,363,1.714285714,0.233183856,0.269841269,0.16968818,0.09090909,0.253443526,"23789"
"Will Banfield","AA",22,126,1.055555555,0.177777777,0.083333333,0.12839506,0.039682539,0.198412698,"23790"
"Parker Meadows","AA",22,489,0.821917808,0.210682492,0.109589041,0.09655881,0.106339468,0.184049079,"23800"
"Jorge Barrosa","AA",21,510,1.113636363,0.186588921,0.09090909,0.06341694,0.12745098,0.156862745,"23968"
"Osleivis Basabe","AA",21,259,1.965517241,0.156862745,0,0.05801688,0.092664092,0.096525096,"23985"
"Curtis Mead","AA",21,246,1.045454545,0.171779141,0.151515151,0.11181435,0.101626016,0.182926829,"23986"
"Ezequiel Tovar","AA",20,295,1.012987012,0.217171717,0.168831168,0.15194682,0.084745762,0.216949152,"24064"
"Jhonkensy Noel","AA",20,278,1.046875,0.242774566,0.203125,0.13653484,0.107913669,0.226618705,"24257"
"Ceddanne Rafaela","AA",21,313,0.896907216,0.167420814,0.12371134,0.13996479,0.05111821,0.198083067,"24262"
"Liover Peguero","AA",21,521,1.046979865,0.164383561,0.067114093,0.13209549,0.055662188,0.213051823,"24273"
"Johan Rojas","AA",21,264,1.439393939,0.148148148,0.06060606,0.08489526,0.079545454,0.166666666,"24336"
"Jose Rodriguez","AA",21,484,1.649122807,0.168044077,0.096491228,0.10238908,0.078512396,0.136363636,"24388"
"J.P. Martinez","AA",26,301,1.193548387,0.218390804,0.14516129,0.12520458,0.142857142,0.252491694,"24451"
"Tyler Cropley","AA",26,107,0.589743589,0.138888888,0.051282051,0.11405836,0.074766355,0.205607476,"24485"
"Max Schuemann","AA",25,367,1.051282051,0.22705314,0.102564102,0.12133606,0.136239782,0.228882833,"24488"
"DaShawn Keirsey Jr.","AA",25,468,2.066666666,0.269841269,0.093333333,0.14060677,0.068376068,0.23076923,"24496"
"Jonathan Ornelas","AA",22,580,1.862745098,0.260759493,0.137254901,0.10999544,0.077586206,0.208620689,"24597"
"Addison Barger","AA",22,198,0.854545454,0.196850393,0.163636363,0.11610487,0.09090909,0.252525252,"24598"
"Michael Helman","AA",26,166,1.205128205,0.232142857,0.153846153,0.08371385,0.126506024,0.192771084,"24605"
"Willie MacIver","AA",25,396,1.040816326,0.159663865,0.153061224,0.15631131,0.093434343,0.267676767,"24641"
"Logan O'Hoppe","AA",22,447,0.809160305,0.147482014,0.198473282,0.075054,0.156599552,0.165548098,"24729"
"Mickey Gasper","AA",26,270,0.77027027,0.191358024,0.108108108,0.05327511,0.162962962,0.196296296,"24759"
"Bryan Lavastida","AA",23,191,1.355555555,0.184615384,0.111111111,0.1438646,0.062827225,0.235602094,"24765"
"James Outman","AA",25,307,0.857142857,0.303571428,0.253968253,0.12026359,0.123778501,0.28990228,"24770"
"Andy Pages","AA",21,571,0.56,0.213256484,0.148571428,0.11890505,0.108581436,0.245183887,"24816"
"Justin Dean","AA",25,322,1.215384615,0.167630057,0.046153846,0.13557994,0.124223602,0.301242236,"25005"
"Nate Eaton","AA",25,159,1.022727272,0.19090909,0.09090909,0.11295681,0.069182389,0.182389937,"25055"
"Levi Jordan","AA",26,101,1.185185185,0.202702702,0.222222222,0.0923913,0.118811881,0.108910891,"25138"
"Daniel Schneemann","AA",25,436,1.319587628,0.193548387,0.06185567,0.10169492,0.105504587,0.22706422,"25180"
"Endy Rodriguez","AA",22,138,0.777777777,0.183673469,0.177777777,0.0907441,0.130434782,0.152173913,"25332"
"Ronny Simon","AA",22,159,1.063829787,0.204918032,0.14893617,0.12755102,0.069182389,0.157232704,"25346"
"Austin Shenton","AA",24,228,0.5625,0.186991869,0.125,0.16386555,0.122807017,0.307017543,"25425"
"Will Wilson","AA",23,219,1.117647058,0.129032258,0.235294117,0.15029586,0.127853881,0.296803652,"25434"
"Greg Jones","AA",24,358,1.92,0.197802197,0.16,0.16164384,0.075418994,0.357541899,"25448"
"Will Robertson","AA",24,340,0.943181818,0.177884615,0.136363636,0.14869888,0.079411764,0.282352941,"25467"
"Cam Eden","AA",24,306,0.63095238,0.169696969,0.119047619,0.17665615,0.08496732,0.352941176,"25476"
"Isaac Collins","AA",24,448,1.119266055,0.17204301,0.045871559,0.09529277,0.129464285,0.200892857,"25477"
"Brenton Doyle","AA",24,507,1.24137931,0.166666666,0.198275862,0.1854928,0.045364891,0.31163708,"25479"
"TJ Hopkins","AA",25,425,0.879629629,0.197628458,0.157407407,0.13679809,0.094117647,0.275294117,"25482"
"Nick Sogard","AA",24,235,0.984615384,0.178343949,0.061538461,0.07717042,0.131914893,0.182978723,"25483"
"Joey Ortiz","AA",23,485,1.268907563,0.221902017,0.12605042,0.07466667,0.084536082,0.167010309,"25493"
"Cade Marlowe","AA",25,518,1.112068965,0.214743589,0.172413793,0.14401213,0.106177606,0.256756756,"25505"
"Aaron Schunk","AA",24,497,0.950354609,0.181547619,0.09929078,0.13087819,0.072434607,0.231388329,"25524"
"Jake Alu","AA",25,325,1.037037037,0.269911504,0.111111111,0.09341998,0.098461538,0.181538461,"25569"
"Kyle McCann","AA",24,430,1.373333333,0.205357142,0.266666666,0.1752988,0.123255813,0.33488372,"25575"
"Drew Millas","AA",24,169,1.846153846,0.252525252,0.115384615,0.12861272,0.088757396,0.313609467,"25643"
"Will Brennan","AA",24,157,1.139534883,0.226890756,0.093023255,0.07936508,0.108280254,0.101910828,"25660"
"Cam Devanney","AA",25,459,0.805755395,0.179738562,0.143884892,0.13633704,0.093681917,0.209150326,"25688"
"Dustin Harris","AA",22,382,0.663716814,0.271317829,0.150442477,0.11350294,0.109947643,0.193717277,"25705"
"Blaine Crim","AA",25,531,0.986111111,0.260981912,0.166666666,0.1059322,0.092278719,0.154425612,"25714"
"Pedro Pages","AA",23,167,1.178571428,0.282352941,0.214285714,0.13480055,0.143712574,0.335329341,"25782"
"Blake Sabol","AA",24,412,1.06,0.207692307,0.14,0.13065977,0.092233009,0.259708737,"25805"
"Jared Triolo","AA",24,495,0.843971631,0.228486646,0.063829787,0.07848233,0.127272727,0.175757575,"25807"
"Grae Kessinger","AA",24,500,0.798507462,0.204620462,0.119402985,0.10860861,0.138,0.226,"25813"
"C.J. Stubbs","AA",25,158,0.722222222,0.162162162,0.305555555,0.15186246,0.107594936,0.379746835,"25814"
"Andre Lipcius","AA",24,372,1,0.204819277,0.09090909,0.07741523,0.163978494,0.150537634,"25822"
"Logan Davidson","AA",24,484,1.782051282,0.246527777,0.179487179,0.14753189,0.109504132,0.276859504,"25844"
"Michael Toglia","AA",23,420,0.897959183,0.211864406,0.234693877,0.1375,0.121428571,0.302380952,"25845"
"Matt Gorski","AA",24,159,1.027027027,0.184782608,0.162162162,0.16396104,0.094339622,0.295597484,"25855"
"Corbin Carroll","AA",21,277,1.327272727,0.204968944,0.29090909,0.08711111,0.14801444,0.245487364,"25878"
"Michael Harris II","AA",21,196,1.24,0.17037037,0.1,0.11560694,0.086734693,0.198979591,"25931"
"Kerry Carpenter","AA",24,262,0.816901408,0.22754491,0.309859154,0.12320917,0.061068702,0.27480916,"25961"
"Orelvis Martinez","AA",20,492,0.646666666,0.159863945,0.2,0.17098731,0.081300813,0.284552845,"25967"
"Nasim Nunez","AA",21,171,1.964285714,0.216981132,0,0.08071135,0.140350877,0.210526315,"25979"
"Maverick Handley","AA",24,308,1.108108108,0.195876288,0.148648648,0.1130137,0.116883116,0.207792207,"26106"
"Francisco Alvarez","AA",20,296,0.843373493,0.163934426,0.216867469,0.16131907,0.121621621,0.239864864,"26121"
"Brett Baty","AA",22,394,1.383561643,0.265822784,0.260273972,0.1302682,0.116751269,0.248730964,"26123"
"Troy Johnston","AA",25,376,0.941747572,0.23076923,0.097087378,0.11241734,0.085106382,0.188829787,"26143"
"Tristin English","AA",25,269,1.306451612,0.209944751,0.096774193,0.08608059,0.107806691,0.174721189,"26148"
"Dominic Fletcher","AA",24,142,1.193548387,0.333333333,0.225806451,0.09352518,0.091549295,0.176056338,"26149"
"Jake Mangum","AA",26,158,1.073170731,0.205607476,0.048780487,0.10963455,0.075949367,0.215189873,"26202"
"Tyler Fitzgerald","AA",24,519,0.520833333,0.220640569,0.145833333,0.16831683,0.071290944,0.329479768,"26208"
"John Rave","AA",24,461,1.27,0.177536231,0.14,0.11347869,0.136659436,0.2494577,"26284"
"Gunnar Henderson","AA",21,208,1.088888888,0.229508196,0.177777777,0.0840046,0.197115384,0.182692307,"26289"
"Michael Busch","AA",24,137,0.766666666,0.273972602,0.366666666,0.12302285,0.175182481,0.262773722,"26319"
"Spencer Steer","AA",24,156,0.537037037,0.265486725,0.148148148,0.09630819,0.089743589,0.147435897,"26323"
"Jonny DeLuca","AA",23,119,1.29032258,0.202247191,0.225806451,0.10757946,0.06722689,0.142857142,"26365"
"Kameron Misner","AA",24,510,0.814159292,0.205426356,0.14159292,0.14337241,0.16862745,0.303921568,"26374"
"Matt Wallner","AA",24,342,0.589041095,0.296969696,0.287671232,0.16382979,0.181286549,0.312865497,"26466"
"Spencer Horwitz","AA",24,281,1.389830508,0.198863636,0.169491525,0.09711286,0.153024911,0.192170818,"26477"
"Angel Martinez","AA",20,103,0.888888888,0.227272727,0.111111111,0.07532468,0.116504854,0.174757281,"26540"
"Luisangel Acuna","AA",20,169,1.666666666,0.228070175,0.09090909,0.13179572,0.100591715,0.213017751,"26548"
"Elly De La Cruz","AA",20,207,0.979166666,0.246031746,0.166666666,0.13992298,0.077294685,0.309178743,"26668"
"Austin Martin","AA",23,406,1.717948717,0.242857142,0.025641025,0.07242525,0.115763546,0.133004926,"27462"
"Dillon Dingler","AA",23,448,0.851485148,0.22406639,0.138613861,0.1437061,0.100446428,0.319196428,"27464"
"Tyler Soderstrom","AA",20,147,1.5625,0.203883495,0.25,0.10869565,0.06802721,0.224489795,"27467"
"Zach DeLoach","AA",23,499,1.054054054,0.245033112,0.126126126,0.13203685,0.142284569,0.238476953,"27471"
"Jordan Walker","AA",20,536,1.44859813,0.231671554,0.177570093,0.16432657,0.108208955,0.21641791,"27475"
"Masyn Winn","AA",20,403,1.009615384,0.180392156,0.10576923,0.08803472,0.124069478,0.213399503,"27479"
"Robert Hassell III","AA",20,122,2,0.28169014,0.058823529,0.1487069,0.106557377,0.286885245,"27482"
"Nick Gonzales","AA",23,316,0.654761904,0.182352941,0.083333333,0.15996785,0.136075949,0.284810126,"27490"
"Justin Foscue","AA",23,460,0.897058823,0.229850746,0.110294117,0.07118451,0.097826086,0.14347826,"27501"
"David Hamilton","AA",24,531,0.692771084,0.173529411,0.072289156,0.08429119,0.105461393,0.224105461,"27531"
"Edouard Julien","AA",23,508,1.739130434,0.312727272,0.246376811,0.07349564,0.192913385,0.246062992,"27534"
"Garrett Mitchell","AA",23,187,2.833333333,0.178571428,0.166666666,0.13850416,0.085561497,0.278074866,"27555"
"Austin Wells","AA",22,247,0.735294117,0.22368421,0.176470588,0.12486884,0.117408906,0.234817813,"27562"
"Gage Workman","AA",22,515,0.880733944,0.24074074,0.128440366,0.1800288,0.066019417,0.4,"27573"
"Casey Schmitt","AA",23,127,1.3,0.241758241,0.1,0.12446352,0.047244094,0.228346456,"27577"
"Jacob Hurtubise","AA",24,194,2.517241379,0.120689655,0.034482758,0.06353591,0.118556701,0.211340206,"27599"
"Nick Loftin","AA",23,425,1.079646017,0.221854304,0.10619469,0.08586526,0.105882352,0.134117647,"27630"
"Anthony Volpe","AA",21,497,0.484210526,0.155688622,0.094736842,0.08952959,0.114688128,0.177062374,"27647"
"Christian Koss","AA",24,532,1.328125,0.14367816,0.1328125,0.14748381,0.046992481,0.257518796,"27653"
"Michael Massey","AA",24,248,0.632911392,0.222891566,0.11392405,0.10967742,0.084677419,0.217741935,"27684"
"Joey Wiemer","AA",23,374,1.13483146,0.128440366,0.168539325,0.20435393,0.09090909,0.302139037,"27690"
"Eric Yang","AA",24,130,1.384615384,0.184210526,0.076923076,0.11334552,0.123076923,0.269230769,"27698"
"Brett Wisely","AA",23,500,0.680981595,0.156923076,0.092024539,0.12165705,0.124,0.208,"27735"
"Zac Veen","AA",20,141,2,0.158536585,0.04347826,0.15025042,0.09929078,0.29787234,"27770"
"Tyler Gentry","AA",23,331,1.011764705,0.204651162,0.188235294,0.09495549,0.120845921,0.19939577,"27784"
"Shay Whitcomb","AA",23,506,1.112149532,0.223367697,0.177570093,0.16717635,0.071146245,0.326086956,"27789"
"Jordan Westburg","AA",23,209,1.238095238,0.235772357,0.214285714,0.1235012,0.124401913,0.272727272,"27815"
"Matt Mervis","AA",24,230,0.564102564,0.2375,0.179487179,0.12110312,0.086956521,0.2,"27845"
"Coby Mayo","AA",20,145,1.222222222,0.2,0.185185185,0.11256117,0.08275862,0.344827586,"28312"
"Bryce Teodosio","AA",23,425,1.253521126,0.203980099,0.197183098,0.19400245,0.10117647,0.390588235,"29524"
"Tim Tawa","AA",23,246,1.782608695,0.184713375,0.108695652,0.1197411,0.101626016,0.231707317,"29571"
"Colton Cowser","AA",22,224,1.228571428,0.3553719,0.285714285,0.0962963,0.160714285,0.254464285,"29591"
"Connor Norby","AA",22,296,1,0.264248704,0.239436619,0.11558669,0.114864864,0.199324324,"29592"
"Justyn-Henry Malloy","AA",22,238,1.418604651,0.20610687,0.139534883,0.09689558,0.180672268,0.25210084,"29606"
"Henry Davis","AA",22,136,0.972972972,0.14117647,0.108108108,0.1047619,0.088235294,0.220588235,"29617"
"Sal Frelick","AA",22,253,1.446153846,0.167539267,0.076923076,0.06496273,0.079051383,0.130434782,"29622"
"Will Wagner","AA",23,298,1.93877551,0.234042553,0.122448979,0.0879397,0.117449664,0.191275167,"29634"
"Matt McLain","AA",22,452,0.813084112,0.191666666,0.158878504,0.11128445,0.154867256,0.280973451,"29695"
"Zack Gelof","AA",22,402,1.222222222,0.25,0.160493827,0.13285024,0.116915422,0.27363184,"29766"
"Niko Kavadas","AA",23,100,0.6,0.219512195,0.1,0.15164835,0.16,0.4,"29782"
"Brett Harris","AA",24,360,1.532467532,0.226190476,0.129870129,0.08598962,0.086111111,0.172222222,"29788"
"Kyle Manzardo","AA",21,122,0.52173913,0.156626506,0.108695652,0.08669355,0.114754098,0.155737704,"29794"
"Darren Baker","AA",23,191,1.717948717,0.237410071,0.025641025,0.05343511,0.094240837,0.157068062,"29912"
"Christian Encarnacion-Strand","AA",22,208,0.903846153,0.287769784,0.23076923,0.1568895,0.048076923,0.25,"30011"
"Tristan Peters","AA",22,149,1.44117647,0.17,0.029411764,0.10207337,0.10067114,0.208053691,"30063"
"Oscar Colas","AA",23,225,1.36,0.218543046,0.28,0.16550117,0.062222222,0.24,"30162"
"Cesar Prieto","AA",23,389,1.714285714,0.1875,0.043956043,0.08339223,0.038560411,0.149100257,"30163"
"Zach Neto","AA",21,136,1.466666666,0.204301075,0.133333333,0.11047619,0.058823529,0.213235294,"31347"
"Juan Centeno","AA",32,337,1.02173913,0.256,0.152173913,0.09127302,0.050445103,0.172106824,"7168"
"Anthony Prato","AA",24,356,1.232876712,0.278761061,0.04109589,0.07363254,0.126404494,0.199438202,"sa1052903"
"Marty Bechina","AA",25,315,1.09375,0.216374269,0.109375,0.13200307,0.098412698,0.323809523,"sa1053075"
"Shane Selman","AA",25,306,0.683544303,0.222222222,0.139240506,0.15121951,0.081699346,0.31372549,"sa1115804"
"Quincy McAfee","AA",24,301,0.805194805,0.201149425,0.077922077,0.1123506,0.11295681,0.272425249,"sa1159899"
"Ivan Johnson","AA",23,197,1,0.254545454,0.097560975,0.19090909,0.065989847,0.33502538,"sa1169627"
"LJ Talley","AA",25,101,0.741935483,0.15625,0.129032258,0.09589041,0.128712871,0.217821782,"sa1169773"
"Ryan Ward","AA",24,506,1.00729927,0.18879056,0.204379562,0.13361839,0.077075098,0.229249011,"sa1169792"
"Cody Milligan","AA",23,313,1.428571428,0.220183486,0.014285714,0.0995671,0.102236421,0.185303514,"sa1169818"
"Aaron Shackelford","AA",25,443,0.872881355,0.172284644,0.220338983,0.15344224,0.090293453,0.288939051,"sa1169950"
"Toby Welk","AA",25,160,0.725,0.288659793,0.1,0.12366412,0.0875,0.2875,"sa1170296"
"Jake Means","AA",26,430,1,0.253012048,0.118279569,0.1199284,0.113953488,0.276744186,"sa1170316"
"Terence Doston","AA",21,130,1.48,0.225,0.08,0.10833333,0.084615384,0.269230769,"sa1170340"
"Anthony Mulrine","AA",24,169,0.782608695,0.154639175,0.02173913,0.16242038,0.112426035,0.254437869,"sa1170373"
"Bryce Ball","AA",23,562,1.248,0.228021978,0.088,0.10678277,0.1227758,0.215302491,"sa1170451"
"Hill Alexander","AA",26,103,0.545454545,0.163934426,0.06060606,0.16326531,0.058252427,0.320388349,"sa1170495"
"Alex Isola","AA",23,247,0.706666666,0.233532934,0.133333333,0.07324517,0.129554655,0.182186234,"sa1170516"
"Chandler Redmond","AA",25,372,1.011111111,0.165898617,0.233333333,0.17627119,0.104838709,0.298387096,"sa1170749"
"Eric Rodriguez","AA",23,162,1.46875,0.233009708,0.0625,0.13322632,0.061728395,0.277777777,"sa185525"
"Tanner Kirwer","AA",26,362,1.126582278,0.214953271,0.063291139,0.1400722,0.104972375,0.267955801,"sa3002831"
"Yunior Severino","AA",22,160,2.666666666,0.206185567,0.38095238,0.15421304,0.0875,0.3,"sa3003185"
"David Garcia","AA",22,262,1.224137931,0.23668639,0.086206896,0.14006179,0.06870229,0.251908396,"sa3003197"
"Rafael Lantigua","AA",24,368,1.548780487,0.17063492,0.060975609,0.11294766,0.100543478,0.190217391,"sa3003219"
"Luis Mieses","AA",22,102,1.111111111,0.259740259,0.111111111,0.12032086,0.039215686,0.196078431,"sa3003274"
"Diego Infante","AA",22,163,1.851851851,0.17204301,0.074074074,0.13829787,0.116564417,0.288343558,"sa3003280"
"Marcos Gonzalez","AA",22,146,1.29032258,0.202247191,0.096774193,0.1451049,0.06849315,0.267123287,"sa3003311"
"Sebastian Espino","AA",22,380,0.86419753,0.17032967,0.172839506,0.24513096,0.057894736,0.436842105,"sa3003347"
"Jose Alvarez","AA",22,107,2,0.225806451,0.0625,0.15925059,0.102803738,0.308411214,"sa3003377"
"Trey Hair","AA",27,258,0.970588235,0.220930232,0.25,0.17880086,0.069767441,0.244186046,"sa3003436"
"Chase Pinder","AA",26,268,1.06557377,0.176470588,0.163934426,0.07583774,0.197761194,0.208955223,"sa3003961"
"Alex Destino","AA",26,265,1.441860465,0.244604316,0.116279069,0.14924039,0.147169811,0.316981132,"sa3004031"
"Connor Hoover","AA",25,277,1,0.180722891,0.073529411,0.12021371,0.115523465,0.267148014,"sa3004061"
"Jancarlos Cintron","AA",27,164,1.621621621,0.224,0.108108108,0.0976431,0.054878048,0.140243902,"sa3004065"
"Jeisson Rosario","AA",22,433,1.122641509,0.187725631,0.103773584,0.11130952,0.147806004,0.189376443,"sa3004146"
"Blake Hunt","AA",23,302,0.59047619,0.16080402,0.047619047,0.14866033,0.069536423,0.231788079,"sa3004153"
"Jake Scheiner","AA",26,568,0.858974358,0.198895027,0.134615384,0.12138229,0.128521126,0.209507042,"sa3004160"
"Tyreque Reed","AA",25,187,1.733333333,0.203883495,0.2,0.14341591,0.096256684,0.342245989,"sa3004163"
"JJ Muno","AA",28,331,1.308823529,0.211055276,0.058823529,0.11574074,0.111782477,0.232628398,"sa3004176"
"Dylan Rosa","AA",26,141,0.818181818,0.310344827,0.318181818,0.24617997,0.120567375,0.460992907,"sa3004285"
"Brent Diaz","AA",26,202,0.666666666,0.198473282,0.111111111,0.13580247,0.074257425,0.237623762,"sa3004297"
