Name,Team,PA,1B,2B,3B,HR,BB,SO,FB%,GB%,NameASCII,PlayerId,MLBAMID
"Scott Schebler","CIN",430,61,19,0,17,39,99,0.296819787,0.487632508,"Scott Schebler",12225,594988
"Craig Gentry","BAL",169,34,5,2,1,11,31,0.264462809,0.487603305,"Craig Gentry",9571,502226
"Nick Martini","OAK",179,32,9,3,1,21,36,0.247863247,0.487179487,"Nick Martini",12005,605361
"Brett Gardner","NYY",609,86,20,7,12,65,107,0.334117647,0.487058823,"Brett Gardner",9927,458731
"Cameron Maybin","- - -",384,65,14,2,4,38,75,0.277153558,0.486891385,"Cameron Maybin",5223,457727
"Leury García","CHW",275,55,7,4,4,9,69,0.227027027,0.486486486,"Leury Garcia",5913,544725
"Brett Phillips","- - -",147,16,4,3,2,11,61,0.305555555,0.486111111,"Brett Phillips",14735,621433
"Austin Romine","NYY",265,37,12,0,10,17,67,0.322033898,0.485875706,"Austin Romine",5491,519222
"Josh Bell","PIT",583,84,31,4,12,77,104,0.325,0.485,"Josh Bell",13145,605137
"Ryan Braun","MIL",447,57,25,1,20,34,85,0.284375,0.484375,"Ryan Braun",3410,460075
"Mason Williams","CIN",132,28,5,1,2,7,29,0.263736263,0.483516483,"Mason Williams",11859,592863
"Gorkys Hernández","SFG",451,64,16,2,15,27,113,0.355704697,0.483221476,"Gorkys Hernandez",4146,491676
"Bradley Zimmer","CLE",114,17,5,0,2,7,44,0.275862068,0.48275862,"Bradley Zimmer",16221,605548
"Avisaíl García","CHW",385,52,11,2,19,20,102,0.343629343,0.482625482,"Avisail Garcia",5760,541645
"Cheslor Cuthbert","KCR",117,15,2,0,3,11,23,0.407407407,0.481481481,"Cheslor Cuthbert",10473,596144
"Ben Zobrist","CHC",520,99,28,3,9,55,60,0.303258145,0.481203007,"Ben Zobrist",7435,450314
"Cory Spangenberg","SDP",329,50,9,4,7,25,108,0.248648648,0.481081081,"Cory Spangenberg",12294,605486
"Tommy Pham","- - -",570,91,18,6,21,67,140,0.280898876,0.480337078,"Tommy Pham",2967,502054
"Robinson Canó","SEA",348,62,22,0,10,32,47,0.294339622,0.479245283,"Robinson Cano",3269,429664
"Jason Heyward","CHC",489,84,23,4,8,42,60,0.340314136,0.479057591,"Jason Heyward",4940,518792
"Carlos González","COL",504,76,32,4,16,37,113,0.358974358,0.478632478,"Carlos Gonzalez",7287,471865
"Jorge Alfaro","PHI",377,62,16,2,10,18,138,0.289855072,0.478260869,"Jorge Alfaro",12180,595751
"Josh Donaldson","- - -",219,24,14,0,8,31,54,0.350746268,0.47761194,"Josh Donaldson",5038,518626
"Kevin Plawecki","NYM",277,28,13,2,7,28,65,0.379310344,0.477011494,"Kevin Plawecki",13807,608700
"Jace Peterson","- - -",246,24,13,2,3,31,58,0.337748344,0.476821192,"Jace Peterson",12325,607054
"Joe Panik","SFG",392,72,14,1,4,26,30,0.295180722,0.475903614,"Joe Panik",11936,605412
"Howie Kendrick","WSN",160,28,14,0,4,5,29,0.282258064,0.475806451,"Howie Kendrick",4229,435062
"JT Riddle","MIA",332,48,10,4,9,20,67,0.293388429,0.475206611,"JT Riddle",17642,595375
"Aaron Altherr","PHI",285,24,11,1,8,36,91,0.344155844,0.474025974,"Aaron Altherr",11270,571437
"Adam Eaton","WSN",370,72,18,1,5,38,64,0.263157894,0.47368421,"Adam Eaton",11205,594809
"Chance Sisco","BAL",184,19,8,0,2,13,66,0.397849462,0.473118279,"Chance Sisco",15694,642082
"Ben Gamel","SEA",293,51,14,4,1,31,61,0.279187817,0.472081218,"Ben Gamel",12160,592325
"Marcell Ozuna","STL",628,122,16,2,23,38,110,0.348739495,0.470588235,"Marcell Ozuna",10324,542303
"José Osuna","PIT",111,12,9,0,3,3,22,0.294117647,0.470588235,"Jose Osuna",12937,591741
"Miguel Rojas","MIA",528,99,13,0,11,24,69,0.29216152,0.470308788,"Miguel Rojas",7802,500743
"Greg Allen","CLE",291,52,11,3,2,14,58,0.287128712,0.470297029,"Greg Allen",16623,656185
"Bobby Wilson","MIN",151,14,8,0,2,12,37,0.38,0.47,"Bobby Wilson",6564,435064
"Buster Posey","SFG",448,85,22,1,5,45,53,0.308357348,0.469740634,"Buster Posey",9166,457763
"Rajai Davis","CLE",216,36,6,1,1,11,48,0.31292517,0.469387755,"Rajai Davis",3708,434658
"Martín Prado","MIA",209,38,9,0,1,11,35,0.283950617,0.469135802,"Martin Prado",3312,445988
"Ryan LaMarre","- - -",180,33,11,0,2,10,53,0.274336283,0.469026548,"Ryan LaMarre",10700,534606
"Jorge Soler","KCR",257,32,18,0,9,28,69,0.339743589,0.467948717,"Jorge Soler",14221,624585
"Gerardo Parra","COL",443,91,17,0,6,32,75,0.283489096,0.467289719,"Gerardo Parra",8553,467827
"Tim Anderson","CHW",606,85,28,3,20,30,149,0.334916864,0.465558194,"Tim Anderson",15172,641313
"Tim Beckham","BAL",402,56,17,0,12,27,100,0.330855018,0.464684014,"Tim Beckham",7949,542921
"Austin Jackson","- - -",375,64,17,1,3,26,133,0.308411214,0.462616822,"Austin Jackson",9848,457706
"Jarrod Dyson","ARI",237,31,4,2,2,27,34,0.3125,0.4625,"Jarrod Dyson",4866,502481
"Noel Cuevas","COL",153,27,4,1,2,6,24,0.352941176,0.462184873,"Noel Cuevas",11894,571595
"Rafael Devers","BOS",490,63,24,0,21,38,121,0.386018237,0.462006079,"Rafael Devers",17350,646240
"Alcides Escobar","KCR",531,83,22,3,4,29,74,0.321867321,0.461916461,"Alcides Escobar",6310,444876
"José A. Martínez","STL",590,116,30,0,17,49,104,0.277136258,0.461893764,"Jose A. Martinez",7996,500874
"Ryan McMahon","COL",202,27,9,1,5,18,64,0.299145299,0.461538461,"Ryan McMahon",15112,641857
"Greg Garcia","STL",208,31,6,0,3,20,37,0.323741007,0.460431654,"Greg Garcia",10951,594824
"Jose Altuve","HOU",599,125,29,2,13,55,79,0.3,0.46,"Jose Altuve",5417,514888
"Joey Wendle","TBR",545,100,33,6,7,37,96,0.3225,0.46,"Joey Wendle",13853,621563
"Luke Maile","TOR",231,33,13,1,3,25,67,0.343065693,0.459854014,"Luke Maile",13355,571912
"Francisco Arcia","LAA",106,10,5,0,6,1,27,0.31081081,0.459459459,"Francisco Arcia",10286,516472
"César Hernández","PHI",708,120,15,3,15,95,155,0.335616438,0.458904109,"Cesar Hernandez",10556,514917
"Rafael Ortega","MIA",143,27,3,1,0,10,23,0.321100917,0.458715596,"Rafael Ortega",10323,542364
"Daniel Palka","CHW",449,55,15,3,27,30,153,0.378787878,0.458333333,"Daniel Palka",14897,594953
"Kendrys Morales","TOR",471,67,15,0,21,50,95,0.362229102,0.458204334,"Kendrys Morales",8610,434778
"Franchy Cordero","SDP",154,20,5,1,7,14,55,0.289156626,0.457831325,"Franchy Cordero",14567,614173
"Javier Báez","CHC",645,93,40,9,34,29,167,0.322580645,0.456221198,"Javier Baez",12979,595879
"Melky Cabrera","CLE",278,47,17,0,6,20,38,0.259259259,0.453703703,"Melky Cabrera",4022,466320
"Ronald Torreyes","NYY",102,20,7,1,0,2,16,0.297619047,0.452380952,"Ronald Torreyes",11400,591720
"A.J. Ellis","SDP",183,32,8,0,1,26,37,0.313043478,0.452173913,"A.J. Ellis",5677,454560
"Jonathan Schoop","- - -",501,66,22,1,21,19,115,0.365650969,0.451523545,"Jonathan Schoop",11265,570731
"Ender Inciarte","ATL",660,115,27,6,10,49,86,0.308910891,0.451485148,"Ender Inciarte",4922,542255
"Michael Brantley","CLE",631,121,36,2,17,48,60,0.302912621,0.450485436,"Michael Brantley",4106,488726
"Brandon Nimmo","NYM",535,61,28,8,17,80,140,0.333333333,0.450171821,"Brandon Nimmo",12927,607043
"Giancarlo Stanton","NYY",705,91,34,1,38,70,211,0.365384615,0.44951923,"Giancarlo Stanton",4949,519317
"Ronny Rodríguez","DET",206,30,7,0,5,10,42,0.374149659,0.448979591,"Ronny Rodriguez",11875,500135
"Tucker Barnhart","CIN",522,80,21,3,10,54,96,0.307479224,0.448753462,"Tucker Barnhart",10200,571466
"Stephen Piscotty","OAK",605,78,41,0,27,42,114,0.32951945,0.448512585,"Stephen Piscotty",13367,572039
"Johan Camargo","ATL",524,79,27,1,19,51,108,0.353760445,0.448467966,"Johan Camargo",14950,622666
"Alex Blandino","CIN",147,25,4,0,1,13,41,0.32183908,0.448275862,"Alex Blandino",16271,607468
"Grayson Greiner","DET",116,15,6,0,0,17,32,0.313432835,0.447761194,"Grayson Greiner",17062,606988
"Preston Tucker","- - -",184,21,11,0,6,13,43,0.341463414,0.447154471,"Preston Tucker",13633,605512
"Corey Seager","LAD",115,19,5,1,2,11,17,0.270588235,0.447058823,"Corey Seager",13624,608369
"Justin Bour","- - -",501,62,13,1,20,73,124,0.363333333,0.446666666,"Justin Bour",9744,571506
"Tony Kemp","HOU",295,46,15,0,6,32,44,0.320388349,0.446601941,"Tony Kemp",14894,643393
"Elias Díaz","PIT",277,50,12,0,10,21,40,0.353488372,0.446511627,"Elias Diaz",11680,553869
"Odúbel Herrera","PHI",597,96,19,3,22,38,122,0.370892018,0.446009389,"Odubel Herrera",11476,546318
"Ryan Goins","KCR",120,17,8,1,0,4,29,0.289156626,0.445783132,"Ryan Goins",9807,572365
"Colin Moran","PIT",465,84,19,1,11,39,82,0.292035398,0.445427728,"Colin Moran",16909,592567
"Jesús Sucre","TBR",198,32,5,0,1,9,29,0.348387096,0.44516129,"Jesus Sucre",5942,491696
"Danny Valencia","BAL",282,49,8,1,9,22,53,0.323671497,0.444444444,"Danny Valencia",6364,502143
"Carlos Tocci","TEX",135,22,3,2,0,7,39,0.329113924,0.443037974,"Carlos Tocci",14558,624636
"Yuli Gurriel","HOU",573,109,33,1,13,23,63,0.355509355,0.442827442,"Yuli Gurriel",19198,493329
"Daniel Vogelbach","SEA",102,12,2,0,4,13,26,0.344262295,0.44262295,"Daniel Vogelbach",14130,596129
"Niko Goodrum","DET",492,61,29,3,16,42,132,0.330128205,0.442307692,"Niko Goodrum",12092,592348
"Ryon Healy","SEA",524,77,15,0,24,27,113,0.365789473,0.442105263,"Ryon Healy",15447,592387
"José Abreu","CHW",553,73,36,1,22,37,109,0.345959595,0.441919191,"Jose Abreu",15676,547989
"Josh Phegley","OAK",102,10,7,0,2,6,27,0.411764705,0.44117647,"Josh Phegley",9308,572033
"David Freitas","SEA",106,13,6,0,1,8,25,0.323529411,0.44117647,"David Freitas",10619,571679
"José Reyes","NYM",251,24,12,3,4,22,39,0.370967741,0.440860215,"Jose Reyes",1736,408314
"Carlos Correa","HOU",468,60,20,1,15,53,111,0.357615894,0.44039735,"Carlos Correa",14162,621043
"Mikie Mahtook","DET",250,30,4,2,9,21,66,0.37735849,0.440251572,"Mikie Mahtook",13130,543484
"Nelson Cruz","SEA",591,77,18,1,37,55,122,0.385,0.44,"Nelson Cruz",2434,443558
"Miguel Andujar","NYY",606,94,47,2,27,25,97,0.358333333,0.439583333,"Miguel Andujar",15878,609280
"José Briceño","LAA",128,21,2,0,5,8,35,0.304878048,0.43902439,"Jose Briceno",13151,593993
"Jurickson Profar","TEX",594,72,35,6,20,54,88,0.343181818,0.438636363,"Jurickson Profar",10815,595777
"Michael Conforto","NYM",638,78,25,1,28,84,159,0.365979381,0.438144329,"Michael Conforto",16376,624424
"Miguel Sanó","MIN",299,26,14,0,13,31,115,0.411764705,0.437908496,"Miguel Sano",12164,593934
"Steve Pearce","- - -",251,35,14,1,11,29,41,0.357954545,0.4375,"Steve Pearce",9957,456665
"Chad Pinder","OAK",333,51,12,1,13,27,88,0.370192307,0.4375,"Chad Pinder",15191,640461
"Nick Williams","PHI",448,72,12,3,17,32,111,0.318644067,0.437288135,"Nick Williams",14330,608384
"Jake Cave","MIN",309,44,16,2,13,18,102,0.306010928,0.437158469,"Jake Cave",14477,595909
"Kyle Schwarber","CHC",510,59,14,3,26,78,140,0.37062937,0.437062937,"Kyle Schwarber",16478,656941
"Brandon Crawford","SFG",594,91,28,2,14,50,122,0.308252427,0.436893203,"Brandon Crawford",5343,543063
"Erik Kratz","MIL",219,36,6,0,6,6,40,0.375757575,0.436363636,"Erik Kratz",4403,456124
"Jose Iglesias","DET",464,77,31,3,5,19,47,0.335064935,0.436363636,"Jose Iglesias",10231,578428
"Alex Gordon","KCR",568,87,24,0,13,50,124,0.300261096,0.436031331,"Alex Gordon",5209,460086
"Wil Myers","SDP",343,42,25,1,11,30,94,0.288990825,0.435779816,"Wil Myers",10047,571976
"José Miguel Fernández","LAA",123,21,8,0,2,6,15,0.277227722,0.435643564,"Jose Miguel Fernandez",19254,628336
"Shohei Ohtani","LAA",367,48,21,2,22,37,102,0.328888888,0.435555555,"Shohei Ohtani",19755,660271
"Ramón Laureano","OAK",176,27,12,1,5,16,50,0.314814814,0.435185185,"Ramon Laureano",17128,657656
"Jake Bauers","TBR",388,30,22,2,11,54,104,0.358744394,0.434977578,"Jake Bauers",15194,641343
"J.D. Martinez","BOS",649,106,37,2,43,69,146,0.339534883,0.43488372,"J.D. Martinez",6184,502110
"Brandon Lowe","TBR",148,16,6,2,6,16,38,0.347826086,0.434782608,"Brandon Lowe",18882,664040
"Kole Calhoun","LAA",552,63,18,2,19,53,133,0.351648351,0.434065934,"Kole Calhoun",11200,594777
"Adrián González","NYM",187,29,5,0,6,15,34,0.323529411,0.433823529,"Adrian Gonzalez",1908,408236
"Ji Man Choi","- - -",221,25,14,1,10,26,55,0.352941176,0.433823529,"Ji Man Choi",5452,596847
"Charlie Blackmon","COL",696,115,31,7,29,59,134,0.334012219,0.433808553,"Charlie Blackmon",7859,453568
"Nick Markakis","ATL",705,126,43,2,14,72,80,0.300724637,0.432971014,"Nick Markakis",5930,455976
"Xander Bogaerts","BOS",580,77,45,3,23,55,102,0.35576923,0.432692307,"Xander Bogaerts",12161,593428
"Alen Hanson","SFG",310,44,17,5,8,9,71,0.4009009,0.432432432,"Alen Hanson",12926,593700
"Brandon Dixon","CIN",124,10,6,0,5,6,43,0.351351351,0.432432432,"Brandon Dixon",15214,641525
"Guillermo Heredia","SEA",337,49,14,1,5,32,52,0.334745762,0.432203389,"Guillermo Heredia",18721,628338
"Lourdes Gurriel Jr.","TOR",263,51,8,0,11,9,59,0.331578947,0.431578947,"Lourdes Gurriel Jr.",19238,666971
"Mitch Moreland","BOS",459,57,23,4,15,50,102,0.372549019,0.431372549,"Mitch Moreland",3086,519048
"Brian Goodwin","- - -",180,26,6,0,6,16,57,0.343137254,0.431372549,"Brian Goodwin",12858,571718
"Rob Refsnyder","TBR",103,9,3,0,2,18,26,0.344827586,0.431034482,"Rob Refsnyder",13770,608701
"Jackie Bradley Jr.","BOS",535,61,33,4,13,46,137,0.362831858,0.430678466,"Jackie Bradley Jr.",12984,598265
"Dixon Machado","DET",233,29,13,1,1,14,41,0.319767441,0.430232558,"Dixon Machado",11472,553988
"Manuel Margot","SDP",519,75,26,8,8,32,88,0.370843989,0.429667519,"Manuel Margot",14712,622534
"JaCoby Jones","DET",467,50,22,6,11,24,142,0.330985915,0.429577464,"JaCoby Jones",14818,592444
"Adam Jones","BAL",613,113,35,0,15,24,93,0.36550308,0.42915811,"Adam Jones",6368,430945
"Gary Sánchez","NYY",374,25,17,0,18,46,94,0.428571428,0.428571428,"Gary Sanchez",11442,596142
"John Hicks","DET",312,53,12,1,9,22,84,0.379310344,0.428571428,"John Hicks",12547,543308
"Steven Duggar","SFG",152,22,11,1,2,10,44,0.34375,0.427083333,"Steven Duggar",17719,621453
"Yasiel Puig","LAD",444,63,21,1,23,36,87,0.360501567,0.426332288,"Yasiel Puig",14225,624577
"Yangervis Solarte","TOR",506,69,20,0,17,31,72,0.365914786,0.426065162,"Yangervis Solarte",5352,500208
"Ryan Rua","TEX",147,17,3,1,6,5,53,0.379310344,0.425287356,"Ryan Rua",12409,607387
"Jordan Luplow","PIT",103,10,1,3,3,10,18,0.424657534,0.424657534,"Jordan Luplow",16424,656669
"Wilmer Difo","WSN",456,66,14,7,7,39,82,0.338461538,0.424615384,"Wilmer Difo",14320,594694
"Mark Trumbo","BAL",358,57,12,0,17,24,87,0.346938775,0.424489795,"Mark Trumbo",6876,444432
"Evan Longoria","SFG",512,72,25,4,16,22,101,0.390625,0.424479166,"Evan Longoria",9368,446334
"Justin Upton","LAA",613,88,18,1,30,64,176,0.358126721,0.424242424,"Justin Upton",5222,457708
"Mitch Haniger","SEA",683,102,38,4,26,70,148,0.362637362,0.424175824,"Mitch Haniger",14274,571745
"Dansby Swanson","ATL",533,71,25,4,14,44,122,0.376404494,0.424157303,"Dansby Swanson",18314,621020
"Christian Vázquez","BOS",269,39,10,0,3,13,41,0.361904761,0.423809523,"Christian Vazquez",9774,543877
"Addison Russell","CHC",465,78,21,1,5,40,99,0.330218068,0.423676012,"Addison Russell",14106,608365
"Ronald Acuña Jr.","ATL",487,71,26,4,26,45,123,0.394230769,0.423076923,"Ronald Acuna Jr.",18401,660670
"Dexter Fowler","STL",334,34,10,0,8,38,75,0.394495412,0.422018348,"Dexter Fowler",4062,451594
"Grégor Blanco","SFG",203,29,7,3,2,12,58,0.3046875,0.421875,"Gregor Blanco",3123,453923
"AJ Pollock","ARI",460,59,21,5,21,31,100,0.384375,0.421875,"AJ Pollock",9256,572041
"Asdrúbal Cabrera","- - -",592,83,36,1,23,41,119,0.388235294,0.42117647,"Asdrubal Cabrera",4962,452678
"Jesse Winker","CIN",334,61,16,0,7,49,46,0.339055793,0.420600858,"Jesse Winker",13590,608385
"Omar Narváez","CHW",322,53,14,1,9,38,65,0.289719626,0.420560747,"Omar Narvaez",13338,553882
"Hernán Pérez","MIL",334,58,11,2,9,17,71,0.37037037,0.419753086,"Hernan Perez",5751,541650
"Nicky Delmonico","CHW",318,37,11,5,8,27,80,0.404878048,0.419512195,"Nicky Delmonico",13157,547170
"Pedro Álvarez","BAL",127,10,2,0,8,16,36,0.472972972,0.418918918,"Pedro Alvarez",2495,476883
"Jonathan Lucroy","OAK",454,74,21,1,4,29,65,0.334269662,0.418539325,"Jonathan Lucroy",7870,518960
"Richard Urena","TOR",108,24,4,0,1,7,32,0.298507462,0.417910447,"Richard Urena",16411,620446
"Andrew Romine","SEA",131,22,2,1,0,7,39,0.354430379,0.417721518,"Andrew Romine",1159,461865
"Austin Dean","MIA",122,17,4,0,4,7,22,0.373626373,0.417582417,"Austin Dean",18288,621573
"Aaron Judge","NYY",498,66,22,0,27,76,152,0.34962406,0.417293233,"Aaron Judge",15640,592450
"Jeimer Candelario","DET",619,71,28,3,19,66,160,0.40625,0.416666666,"Jeimer Candelario",13621,600869
"Marwin Gonzalez","HOU",552,77,25,3,16,53,126,0.357541899,0.416201117,"Marwin Gonzalez",5497,503556
"Sandy León","BOS",288,30,12,0,5,15,75,0.414893617,0.414893617,"Sandy Leon",5273,506702
"Blake Swihart","BOS",207,31,10,0,3,15,57,0.377777777,0.414814814,"Blake Swihart",13176,596119
"Tyler Flowers","ATL",296,40,9,0,8,35,76,0.375,0.414772727,"Tyler Flowers",9134,452095
"Austin Meadows","- - -",191,34,9,2,6,10,40,0.371428571,0.414285714,"Austin Meadows",15672,640457
"Freddy Galvis","SDP",656,100,31,5,13,45,147,0.365256124,0.414253897,"Freddy Galvis",6609,520471
"Hunter Dozier","KCR",388,49,19,4,11,24,109,0.366141732,0.413385826,"Hunter Dozier",15117,641531
"Andrew McCutchen","- - -",682,92,30,3,20,95,145,0.357308584,0.412993039,"Andrew McCutchen",9847,457705
"Adalberto Mondesi","KCR",291,46,13,3,14,11,77,0.375661375,0.412698412,"Adalberto Mondesi",13769,609275
"Matt Davidson","CHW",496,56,23,0,20,52,165,0.400735294,0.411764705,"Matt Davidson",7226,571602
"Rougned Odor","TEX",535,77,23,2,18,43,127,0.393393393,0.411411411,"Rougned Odor",12282,596059
"Welington Castillo","CHW",181,31,7,0,6,9,46,0.379032258,0.411290322,"Welington Castillo",3256,456078
"Yasmani Grandal","LAD",518,57,23,2,24,72,124,0.416927899,0.410658307,"Yasmani Grandal",11368,518735
"Spencer Kieboom","WSN",143,22,5,0,2,16,28,0.357894736,0.410526315,"Spencer Kieboom",13300,571851
"Martín Maldonado","- - -",404,56,18,1,9,16,98,0.379562043,0.408759124,"Martin Maldonado",6887,455117
"Andrew Benintendi","BOS",661,105,41,6,16,71,106,0.354166666,0.408333333,"Andrew Benintendi",17901,643217
"Nick Ahmed","ARI",564,67,33,5,16,40,109,0.347188264,0.408312958,"Nick Ahmed",12147,605113
"Ronald Guzmán","TEX",428,55,18,2,16,33,121,0.374531835,0.4082397,"Ronald Guzman",14388,608597
"Adam Engel","CHW",463,74,17,4,6,18,129,0.408163265,0.408163265,"Adam Engel",15082,641553
"Dustin Fowler","OAK",203,32,3,2,6,8,47,0.394557823,0.408163265,"Dustin Fowler",17098,641583
"Chase Utley","LAD",187,23,10,1,1,17,34,0.353846153,0.407692307,"Chase Utley",1679,400284
"Derek Dietrich","MIA",551,88,26,2,16,29,140,0.360110803,0.407202216,"Derek Dietrich",10542,518618
"Mark Reynolds","WSN",235,30,8,0,13,24,64,0.413793103,0.406896551,"Mark Reynolds",7619,448602
"Aledmys Díaz","TOR",452,67,26,0,18,23,62,0.412087912,0.406593406,"Aledmys Diaz",15937,649557
"Caleb Joseph","BAL",280,39,14,2,3,10,68,0.385786802,0.40609137,"Caleb Joseph",7087,543376
"José Rondon","CHW",107,11,6,0,6,7,30,0.36231884,0.405797101,"Jose Rondon",14140,602922
"Pedro Severino","WSN",213,21,9,0,2,18,47,0.382978723,0.404255319,"Pedro Severino",14523,600474
"Manny Piña","MIL",337,53,13,2,9,21,62,0.338709677,0.403225806,"Manny Pina",2829,444489
"Matt Chapman","OAK",616,80,42,6,24,58,146,0.393034825,0.402985074,"Matt Chapman",16505,656305
"Carlos Santana","PHI",679,74,28,2,24,110,93,0.43670886,0.402953586,"Carlos Santana",2396,467793
"Albert Pujols","LAA",498,75,20,0,19,28,65,0.374689826,0.401985111,"Albert Pujols",1177,405395
"C.J. Cron","TBR",560,68,28,1,30,37,145,0.387811634,0.401662049,"C.J. Cron",12546,543068
"Scooter Gennett","CIN",638,125,30,3,23,42,125,0.362255965,0.401301518,"Scooter Gennett",10339,571697
"Denard Span","- - -",501,74,22,7,11,51,79,0.334261838,0.401114206,"Denard Span",8347,452655
"Aaron Hicks","NYY",581,71,18,3,27,90,111,0.383783783,0.4,"Aaron Hicks",5297,543305
"Drew Robinson","TEX",125,14,3,0,3,16,57,0.3,0.4,"Drew Robinson",11761,592685
"Carlos Asuaje","SDP",218,26,8,1,2,24,46,0.393103448,0.4,"Carlos Asuaje",15197,641319
"Manny Machado","- - -",709,113,35,3,37,70,104,0.422138836,0.399624765,"Manny Machado",11493,592518
"Cody Bellinger","LAD",632,85,28,7,25,69,151,0.401960784,0.399509803,"Cody Bellinger",15998,641355
