Name,Team,PA,1B,2B,3B,HR,BB,SO,FB%,GB%,NameASCII,PlayerId,MLBAMID
"Nick Senzel","- - -",267,28,11,0,7,28,61,0.396551724,0.413793103,"Nick Senzel",19293,669222
"Michael A. Taylor","PIT",300,37,9,1,5,23,105,0.36419753,0.413580246,"Michael A. Taylor",11489,572191
"Leo Jiménez","TOR",210,26,11,0,4,12,59,0.371900826,0.41322314,"Leo Jimenez",23782,677870
"Chris Taylor","LAD",246,31,7,1,4,28,76,0.376811594,0.413043478,"Chris Taylor",13757,621035
"Geraldo Perdomo","ARI",388,66,21,2,3,36,58,0.398550724,0.413043478,"Geraldo Perdomo",22799,672695
"Corey Seager","TEX",533,81,21,0,30,53,96,0.422572178,0.41207349,"Corey Seager",13624,608369
"Evan Carter","TEX",162,14,6,2,5,15,43,0.44117647,0.411764705,"Evan Carter",27790,694497
"Bryan De La Cruz","- - -",622,90,25,0,21,29,170,0.3699284,0.410501193,"Bryan De La Cruz",19600,650559
"Brenton Doyle","COL",603,90,24,4,23,46,153,0.389873417,0.410126582,"Brenton Doyle",25479,686668
"Austin Hays","- - -",255,37,18,0,5,9,59,0.387640449,0.410112359,"Austin Hays",19363,669720
"Andrew McCutchen","PIT",515,65,18,1,20,58,133,0.419558359,0.410094637,"Andrew McCutchen",9847,457705
"Manuel Margot","MIN",343,53,17,1,4,21,54,0.406130268,0.409961685,"Manuel Margot",14712,622534
"Dylan Carlson","- - -",265,39,7,0,3,22,75,0.385093167,0.409937888,"Dylan Carlson",20126,666185
"Rafael Devers","BOS",601,76,34,5,28,67,147,0.3671875,0.408854166,"Rafael Devers",17350,646240
"Brett Wisely","SFG",272,42,13,1,4,13,65,0.419354838,0.40860215,"Brett Wisely",27735,689172
"Jake Rogers","DET",337,34,16,1,10,22,99,0.427230046,0.408450704,"Jake Rogers",19452,668670
"Dominic Smith","- - -",307,36,22,0,6,28,76,0.391959798,0.407035175,"Dominic Smith",15653,642086
"Masyn Winn","STL",637,105,32,5,15,41,109,0.374476987,0.40585774,"Masyn Winn",27479,691026
"Ryan O'Hearn","BAL",494,78,21,3,15,46,69,0.400530503,0.405835543,"Ryan O'Hearn",16442,656811
"Nick Martini","CIN",163,20,4,2,5,9,38,0.414414414,0.405405405,"Nick Martini",12005,605361
"Joey Loperfido","- - -",262,31,13,4,4,13,95,0.331081081,0.405405405,"Joey Loperfido",29630,694388
"Victor Robles","- - -",295,54,20,0,4,21,53,0.352631578,0.405263157,"Victor Robles",18363,645302
"Matt Thaiss","LAA",186,21,9,0,2,28,58,0.383838383,0.404040404,"Matt Thaiss",19318,642136
"Wyatt Langford","TEX",557,81,25,4,16,51,115,0.416020671,0.403100775,"Wyatt Langford",33333,694671
"Willi Castro","MIN",635,90,31,5,12,51,150,0.378378378,0.402948402,"Willi Castro",17338,650489
"Garrett Cooper","- - -",116,15,5,1,1,7,35,0.333333333,0.402777777,"Garrett Cooper",15279,643265
"Alex Jackson","TBR",155,7,7,0,3,12,53,0.494252873,0.40229885,"Alex Jackson",17276,656577
"Gary Sánchez","MIL",280,35,7,1,11,27,76,0.412790697,0.40116279,"Gary Sanchez",11442,596142
"CJ Abrams","WSN",602,78,29,6,20,40,128,0.417266187,0.400479616,"CJ Abrams",25768,682928
"Danny Mendick","CHW",141,16,7,0,3,6,35,0.410526315,0.4,"Danny Mendick",18889,664901
"LaMonte Wade Jr.","SFG",401,62,16,0,8,62,90,0.382716049,0.399176954,"LaMonte Wade Jr.",18126,664774
"José Caballero","TBR",483,66,24,1,9,27,133,0.368770764,0.398671096,"Jose Caballero",23401,676609
"Leody Taveras","TEX",529,78,17,3,12,42,112,0.411924119,0.398373983,"Leody Taveras",18900,665750
"Ha-Seong Kim","SDP",470,64,16,3,11,58,77,0.425925925,0.398148148,"Ha-Seong Kim",27506,673490
"Seth Brown","OAK",400,60,11,1,14,25,112,0.416988416,0.397683397,"Seth Brown",18171,664913
"Mike Tauchman","CHC",350,54,12,1,7,47,70,0.414847161,0.397379912,"Mike Tauchman",15274,643565
"Jon Singleton","HOU",405,56,13,1,13,47,111,0.417004048,0.396761133,"Jon Singleton",10441,572138
"Lenyn Sosa","CHW",369,68,13,0,8,12,77,0.363636363,0.396363636,"Lenyn Sosa",22896,672820
"Jose Siri","TBR",448,40,16,1,18,31,170,0.429787234,0.39574468,"Jose Siri",17452,642350
"Marcus Semien","TEX",718,102,27,2,23,64,105,0.424908424,0.395604395,"Marcus Semien",12533,543760
"Nolan Arenado","STL",635,118,23,0,16,44,92,0.39148073,0.395537525,"Nolan Arenado",9777,571448
"Vinnie Pasquantino","KCR",554,79,30,2,19,40,71,0.429223744,0.394977168,"Vinnie Pasquantino",27676,686469
"Eddie Rosario","- - -",319,30,12,0,10,16,77,0.408071748,0.394618834,"Eddie Rosario",12155,592696
"Hunter Renfroe","KCR",424,55,18,0,15,36,84,0.4602649,0.394039735,"Hunter Renfroe",15464,592669
"Josh Rojas","SEA",476,66,19,2,8,46,108,0.422222222,0.393650793,"Josh Rojas",19734,668942
"Henry Davis","PIT",122,10,4,0,1,13,45,0.44262295,0.393442622,"Henry Davis",29617,680779
"Jeff McNeil","NYM",472,63,26,0,12,35,68,0.412921348,0.393258426,"Jeff McNeil",15362,643446
"Ryan Jeffers","MIN",465,50,22,0,21,32,94,0.433436532,0.393188854,"Ryan Jeffers",24618,680777
"Andruw Monasterio","MIL",142,20,5,0,1,16,40,0.416666666,0.392857142,"Andruw Monasterio",19455,655316
"Christian Vázquez","MIN",315,48,10,0,7,11,65,0.400862068,0.392241379,"Christian Vazquez",9774,543877
"Michael Busch","CHC",567,72,28,2,21,63,162,0.40356083,0.391691394,"Michael Busch",26319,683737
"Joc Pederson","ARI",449,60,17,1,23,55,105,0.403041825,0.39163498,"Joc Pederson",11899,592626
"Patrick Bailey","SFG",448,69,16,1,8,39,100,0.345394736,0.391447368,"Patrick Bailey",27478,672275
"Ian Happ","CHC",657,77,34,2,25,80,168,0.417910447,0.390547263,"Ian Happ",17919,664023
"Hunter Goodman","COL",224,18,9,0,13,8,64,0.456375838,0.389261744,"Hunter Goodman",29715,696100
"Giancarlo Stanton","NYY",459,50,20,0,27,38,143,0.438405797,0.387681159,"Giancarlo Stanton",4949,519317
"Santiago Espinal","CIN",391,67,12,0,9,24,54,0.368078175,0.387622149,"Santiago Espinal",19997,669289
"James McCann","BAL",233,33,9,0,8,13,56,0.40625,0.3875,"James McCann",12859,543510
"Ramón Laureano","- - -",309,46,16,1,11,15,96,0.371727748,0.387434554,"Ramon Laureano",17128,657656
"Luis Robert Jr.","CHW",425,55,19,0,14,28,141,0.411067193,0.387351778,"Luis Robert Jr.",20043,673357
"Corey Julks","CHW",189,27,7,0,3,15,50,0.419354838,0.387096774,"Corey Julks",20311,667452
"Carlos Santana","MIN",594,75,26,0,23,65,99,0.441037735,0.386792452,"Carlos Santana",2396,467793
"Freddie Freeman","LAD",638,94,35,2,22,78,100,0.386666666,0.386666666,"Freddie Freeman",5361,518692
"Josh Smith","TEX",592,91,30,1,13,46,121,0.376558603,0.386533665,"Josh Smith",26396,669701
"Luis Matos","SFG",156,22,5,0,5,5,24,0.448818897,0.385826771,"Luis Matos",26467,682641
"Sam Hilliard","COL",158,17,5,1,10,14,56,0.433734939,0.385542168,"Sam Hilliard",17954,656541
"Casey Schmitt","SFG",113,16,4,1,6,4,25,0.445783132,0.385542168,"Casey Schmitt",27577,669477
"Lane Thomas","- - -",528,68,26,3,15,44,137,0.405882352,0.385294117,"Lane Thomas",16939,657041
"Michael Massey","KCR",356,53,17,2,14,15,56,0.431654676,0.384892086,"Michael Massey",27684,686681
"Andrew Benintendi","CHW",522,69,20,0,20,41,96,0.424083769,0.384816753,"Andrew Benintendi",17901,643217
"Ozzie Albies","ATL",435,60,29,1,10,27,65,0.434911242,0.384615384,"Ozzie Albies",16556,645277
"Matt Chapman","SFG",647,74,39,2,27,64,158,0.45346062,0.38424821,"Matt Chapman",16505,656305
"Jose Miranda","MIN",429,73,28,4,9,18,66,0.424778761,0.383480825,"Jose Miranda",20538,669304
"Adam Frazier","KCR",294,38,10,1,4,22,59,0.363184079,0.383084577,"Adam Frazier",15223,624428
"J.D. Martinez","NYM",495,61,24,1,16,49,141,0.420338983,0.383050847,"J.D. Martinez",6184,502110
"Brandon Marsh","PHI",476,68,17,3,16,50,154,0.378277153,0.382022471,"Brandon Marsh",20202,669016
"Ernie Clement","TOR",452,78,21,3,12,11,41,0.417302798,0.381679389,"Ernie Clement",20352,676391
"Andrew Vaughn","CHW",619,90,30,1,19,38,132,0.458239277,0.381489841,"Andrew Vaughn",26197,683734
"Andrés Chaparro","WSN",132,10,12,0,4,7,24,0.484536082,0.381443298,"Andres Chaparro",21797,665953
"Tyrone Taylor","NYM",345,47,22,3,7,19,80,0.405063291,0.379746835,"Tyrone Taylor",13675,621438
"Marcell Ozuna","ATL",688,113,31,0,39,74,170,0.384090909,0.379545454,"Marcell Ozuna",10324,542303
"Jorge Soler","- - -",574,63,34,1,21,68,141,0.460674157,0.379213483,"Jorge Soler",14221,624585
"Adolis García","TEX",637,78,27,0,25,45,177,0.42787286,0.378973105,"Adolis Garcia",19287,666969
"Lourdes Gurriel Jr.","ARI",553,101,22,2,18,29,101,0.410071942,0.378896882,"Lourdes Gurriel Jr.",19238,666971
"Richie Palacios","TBR",316,45,8,1,5,45,67,0.353535353,0.378787878,"Richie Palacios",24589,680700
"Christian Walker","ARI",552,68,26,0,26,55,133,0.468926553,0.378531073,"Christian Walker",13419,572233
"Logan O'Hoppe","LAA",522,79,17,1,20,33,155,0.378461538,0.378461538,"Logan O'Hoppe",24729,681351
"Bryce Harper","PHI",631,85,42,0,30,76,138,0.396135265,0.376811594,"Bryce Harper",11579,547180
"Curt Casali","SFG",125,17,3,0,1,13,22,0.435294117,0.376470588,"Curt Casali",12510,592200
"Pete Crow-Armstrong","CHC",410,59,13,6,10,21,98,0.425287356,0.375478927,"Pete Crow-Armstrong",27769,691718
"Nick Castellanos","PHI",659,97,30,4,23,41,139,0.388059701,0.375266524,"Nick Castellanos",11737,592206
"Kerry Carpenter","DET",296,36,16,5,18,22,75,0.447916666,0.375,"Kerry Carpenter",25961,681481
"Rowdy Tellez","PIT",421,62,18,0,13,31,89,0.431438127,0.374581939,"Rowdy Tellez",15679,642133
"Spencer Steer","CIN",656,71,34,4,20,72,137,0.442922374,0.374429223,"Spencer Steer",26323,668715
"Elehuris Montero","COL",247,32,10,0,4,20,56,0.47368421,0.374269005,"Elehuris Montero",20543,660707
"Nelson Velázquez","KCR",230,24,8,1,8,19,61,0.482993197,0.374149659,"Nelson Velazquez",23359,676369
"Shea Langeliers","OAK",534,59,18,2,29,41,145,0.440233236,0.373177842,"Shea Langeliers",25816,669127
"Stuart Fairchild","CIN",233,29,8,0,8,17,60,0.496551724,0.372413793,"Stuart Fairchild",20321,656413
"Kris Bryant","COL",155,22,5,0,2,13,48,0.38372093,0.372093023,"Kris Bryant",15429,592178
"Jonny DeLuca","TBR",362,50,12,4,6,24,77,0.424,0.372,"Jonny DeLuca",26365,676356
"TJ Friedl","CIN",341,48,5,1,13,26,52,0.454166666,0.370833333,"TJ Friedl",19522,670770
"Cody Bellinger","CHC",569,93,23,3,18,45,89,0.460648148,0.37037037,"Cody Bellinger",15998,641355
"Bobby Witt Jr.","KCR",709,123,45,11,32,57,106,0.444237918,0.369888475,"Bobby Witt Jr.",25764,677951
"Martín Maldonado","CHW",147,9,3,0,4,8,51,0.5,0.369047619,"Martin Maldonado",6887,455117
"David Hamilton","BOS",317,47,17,1,8,22,80,0.42583732,0.368421052,"David Hamilton",27531,666152
"Gavin Sheets","CHW",501,70,24,1,10,43,106,0.413793103,0.367816091,"Gavin Sheets",19901,657757
"Brandon Lowe","TBR",425,51,19,3,21,33,112,0.418181818,0.367272727,"Brandon Lowe",18882,664040
"Gleyber Torres","NYY",665,110,26,0,15,65,136,0.403930131,0.366812227,"Gleyber Torres",16997,650402
"Randal Grichuk","ARI",279,40,20,2,12,20,46,0.452380952,0.366666666,"Randal Grichuk",10243,545341
"Austin Wells","NYY",414,49,18,1,13,47,87,0.433333333,0.366666666,"Austin Wells",27562,669224
"Charlie Blackmon","COL",499,74,24,5,12,43,86,0.410468319,0.366391184,"Charlie Blackmon",7859,453568
"Alex Bregman","HOU",634,93,30,2,26,44,86,0.452905811,0.364729458,"Alex Bregman",17678,608324
"Kody Clemens","PHI",120,10,9,1,5,5,29,0.482352941,0.364705882,"Kody Clemens",20572,665019
"Trent Grisham","NYY",209,17,8,0,9,22,57,0.508474576,0.364406779,"Trent Grisham",18564,663757
"Garrett Hampson","KCR",231,35,13,1,0,14,59,0.437086092,0.36423841,"Garrett Hampson",19262,641658
"Steven Kwan","CLE",540,107,16,3,14,53,51,0.394299287,0.363420427,"Steven Kwan",24610,680757
"Will Benson","CIN",388,29,19,2,14,40,154,0.442105263,0.363157894,"Will Benson",21853,666181
"Kyle Farmer","MIN",242,27,13,1,5,19,49,0.452380952,0.363095238,"Kyle Farmer",14813,571657
"Mitch Garver","SEA",430,31,17,0,15,53,133,0.485232067,0.362869198,"Mitch Garver",15161,641598
"Josh Lowe","TBR",387,54,19,2,10,32,123,0.418103448,0.362068965,"Josh Lowe",19953,666139
"Taylor Walls","TBR",252,31,5,3,1,31,67,0.453947368,0.361842105,"Taylor Walls",22458,670764
"Justyn-Henry Malloy","DET",230,25,7,1,8,23,85,0.453781512,0.361344537,"Justyn-Henry Malloy",29606,669234
"Michael Toglia","COL",458,45,14,3,25,54,147,0.423529411,0.360784313,"Michael Toglia",25845,669911
"Royce Lewis","MIN",325,36,16,0,16,28,74,0.459459459,0.36036036,"Royce Lewis",20437,668904
"Enrique Hernández","LAD",393,55,16,0,12,27,77,0.444055944,0.36013986,"Enrique Hernandez",10472,571771
"Shohei Ohtani","LAD",731,98,38,7,54,81,162,0.40376569,0.359832635,"Shohei Ohtani",19755,660271
"Max Schuemann","OAK",459,66,14,0,7,47,119,0.420863309,0.35971223,"Max Schuemann",24488,680474
"Austin Riley","ATL",469,62,26,2,19,37,118,0.430420711,0.3592233,"Austin Riley",18360,663586
"Jackson Merrill","SDP",593,101,31,6,24,29,101,0.40262582,0.358862144,"Jackson Merrill",29490,701538
"Mike Yastrzemski","SFG",474,56,16,9,18,38,124,0.45847176,0.358803986,"Mike Yastrzemski",14854,573262
"Matt Olson","ATL",685,81,37,1,29,71,170,0.429885057,0.358620689,"Matt Olson",14344,621566
"Tyler O'Neill","BOS",473,50,18,0,31,53,159,0.468503937,0.358267716,"Tyler O'Neill",15711,641933
"Ben Rice","NYY",178,13,6,0,7,20,48,0.440366972,0.357798165,"Ben Rice",29576,700250
"Mickey Moniak","LAA",418,53,17,2,14,21,114,0.454873646,0.357400722,"Mickey Moniak",19956,666160
"Curtis Mead","TBR",132,25,3,0,1,6,30,0.397849462,0.354838709,"Curtis Mead",23986,678554
"Jo Adell","LAA",451,47,15,2,20,35,126,0.460992907,0.354609929,"Jo Adell",20220,666176
"Kevin Pillar","- - -",314,40,16,1,8,16,69,0.458715596,0.353211009,"Kevin Pillar",12434,607680
"Max Kepler","MIN",399,63,21,1,8,22,80,0.437931034,0.351724137,"Max Kepler",12144,596146
"Jarred Kelenic","ATL",449,60,18,2,15,32,133,0.400709219,0.351063829,"Jarred Kelenic",22558,672284
"Bo Naylor","CLE",389,46,10,2,13,29,122,0.474358974,0.35042735,"Bo Naylor",21865,666310
"Jhonkensy Noel","CLE",198,18,7,1,13,13,63,0.487179487,0.35042735,"Jhonkensy Noel",24257,678877
"Keibert Ruiz","WSN",485,71,21,0,13,16,54,0.462102689,0.349633251,"Keibert Ruiz",19610,660688
"Wenceel Pérez","DET",425,63,16,6,9,32,92,0.418918918,0.347972972,"Wenceel Perez",22857,672761
"Adley Rutschman","BAL",638,102,21,1,19,58,103,0.429473684,0.345263157,"Adley Rutschman",26288,668939
"Francisco Lindor","NYM",689,96,39,1,33,56,127,0.432048681,0.344827586,"Francisco Lindor",12916,596019
"Trevor Story","BOS",106,15,7,0,2,11,33,0.426229508,0.344262295,"Trevor Story",12564,596115
"Cavan Biggio","- - -",224,27,5,0,5,24,72,0.403508771,0.342105263,"Cavan Biggio",19252,624415
"José Ramírez","CLE",682,93,39,2,39,54,82,0.488970588,0.341911764,"Jose Ramirez",13510,608070
"JJ Bleday","OAK",642,72,43,4,20,67,125,0.477578475,0.340807174,"JJ Bleday",26368,668709
"Spencer Torkelson","DET",381,43,21,1,10,33,105,0.508403361,0.340336134,"Spencer Torkelson",27465,679529
"Rhys Hoskins","MIL",517,56,14,0,26,53,149,0.48366013,0.339869281,"Rhys Hoskins",16472,656555
"Connor Norby","- - -",194,24,9,0,9,15,64,0.408695652,0.339130434,"Connor Norby",29592,681393
"Jorge Polanco","SEA",469,62,11,0,16,46,137,0.420863309,0.338129496,"Jorge Polanco",13152,593871
"Enmanuel Valdez","BOS",223,25,12,0,6,17,53,0.476821192,0.337748344,"Enmanuel Valdez",21716,665839
"Andy Ibáñez","DET",244,39,9,1,5,15,63,0.44785276,0.337423312,"Andy Ibanez",18819,628451
"Cedric Mullins","BAL",499,67,16,3,18,41,98,0.488372093,0.337209302,"Cedric Mullins",17929,656775
"Seiya Suzuki","CHC",585,91,27,6,21,63,160,0.469101123,0.337078651,"Seiya Suzuki",30116,673548
"Wilyer Abreu","BOS",447,51,33,2,15,40,125,0.473118279,0.336917562,"Wilyer Abreu",23772,677800
"David Fry","CLE",392,55,18,1,14,42,84,0.440944881,0.334645669,"David Fry",24934,681807
"Salvador Perez","KCR",652,105,28,0,27,44,129,0.445396145,0.334047109,"Salvador Perez",7304,521692
"Austin Hedges","CLE",146,15,3,0,2,6,50,0.518518518,0.333333333,"Austin Hedges",12976,595978
"Yordan Alvarez","HOU",635,99,34,2,35,69,95,0.476086956,0.332608695,"Yordan Alvarez",19556,670541
"Brent Rooker","OAK",614,93,26,2,39,59,177,0.455764075,0.332439678,"Brent Rooker",19627,667670
"Will Smith","LAD",544,72,24,2,20,51,105,0.476190476,0.33068783,"Will Smith",19197,669257
"Ezequiel Tovar","COL",695,101,45,4,26,23,200,0.458695652,0.328260869,"Ezequiel Tovar",24064,678662
"Wilmer Flores","SFG",242,28,12,0,4,20,33,0.462365591,0.327956989,"Wilmer Flores",5827,527038
"Eugenio Suárez","ARI",640,86,28,2,30,49,176,0.435960591,0.327586206,"Eugenio Suarez",12552,553993
"Zach McKinstry","DET",325,41,14,5,4,24,69,0.423580786,0.327510917,"Zach McKinstry",19392,656716
"Tyler Fitzgerald","SFG",341,52,19,2,15,22,108,0.445544554,0.326732673,"Tyler Fitzgerald",26208,666149
"Taylor Ward","LAA",663,91,26,2,25,63,163,0.45116279,0.325581395,"Taylor Ward",17548,621493
"Justin Turner","- - -",539,84,24,0,11,59,95,0.419354838,0.325268817,"Justin Turner",5235,457759
"Parker Meadows","DET",298,39,12,6,9,25,76,0.479381443,0.324742268,"Parker Meadows",23800,678009
"DJ Stewart","NYM",194,19,4,0,5,31,48,0.486486486,0.324324324,"DJ Stewart",17766,621466
"Nolan Gorman","STL",402,40,15,0,19,34,151,0.49074074,0.324074074,"Nolan Gorman",22263,669357
"Miguel Vargas","- - -",237,19,7,0,5,25,57,0.506578947,0.322368421,"Miguel Vargas",20178,678246
"Daulton Varsho","TOR",513,52,21,7,18,48,137,0.52866242,0.32165605,"Daulton Varsho",19918,662139
"Andy Pages","LAD",443,63,23,1,13,29,108,0.454849498,0.321070234,"Andy Pages",24816,681624
"James Outman","LAD",156,12,4,0,4,16,55,0.407407407,0.320987654,"James Outman",24770,681546
"Luis Urías","SEA",109,7,7,0,4,9,34,0.483333333,0.316666666,"Luis Urias",16622,649966
"Paul DeJong","- - -",482,60,17,0,24,23,156,0.455782312,0.31632653,"Paul DeJong",18015,657557
"Willy Adames","MIL",688,88,33,0,32,74,173,0.497727272,0.313636363,"Willy Adames",15986,642715
"Adam Duvall","ATL",330,34,10,0,11,21,99,0.507317073,0.312195121,"Adam Duvall",10950,594807
"Cal Raleigh","SEA",628,70,16,0,34,70,176,0.518617021,0.311170212,"Cal Raleigh",21534,663728
"Anthony Santander","BAL",665,69,25,2,44,58,129,0.5477707,0.307855626,"Anthony Santander",14551,623993
"Aaron Judge","NYY",704,85,36,1,58,133,171,0.461538461,0.305128205,"Aaron Judge",15640,592450
"Isaac Paredes","- - -",641,84,25,1,19,76,105,0.458239277,0.304740406,"Isaac Paredes",20036,670623
"Danny Jansen","- - -",324,35,13,0,9,40,61,0.531818181,0.304545454,"Danny Jansen",16535,643376
"Matt Wallner","MIN",261,26,17,1,13,24,95,0.476190476,0.301587301,"Matt Wallner",26466,670242
"Garrett Stubbs","PHI",187,28,4,1,1,17,50,0.411214953,0.29906542,"Garrett Stubbs",18067,596117
"Davis Schneider","TOR",454,43,19,1,13,47,144,0.496124031,0.298449612,"Davis Schneider",23565,676914
"Dylan Moore","SEA",441,37,23,4,10,53,123,0.512,0.296,"Dylan Moore",18042,664238
"Kyle Manzardo","CLE",156,17,12,0,5,9,41,0.533333333,0.295238095,"Kyle Manzardo",29794,700932
"Byron Buxton","MIN",388,51,27,3,18,20,99,0.465116279,0.294573643,"Byron Buxton",14161,621439
"Jake Bauers","MIL",346,37,9,2,12,39,118,0.497237569,0.287292817,"Jake Bauers",15194,641343
"Kyle Higashioka","SDP",263,26,10,1,17,15,74,0.526315789,0.280701754,"Kyle Higashioka",5517,543309
"Kyle Tucker","HOU",339,44,13,0,23,56,54,0.524444444,0.28,"Kyle Tucker",18345,663656
"Joey Gallo","WSN",260,17,9,0,10,32,102,0.528925619,0.272727272,"Joey Gallo",14128,608336
"Mookie Betts","LAD",516,82,24,5,19,61,57,0.486146095,0.26952141,"Mookie Betts",13611,605141
"Matt Carpenter","STL",157,21,7,0,4,15,51,0.465116279,0.26744186,"Matt Carpenter",8090,572761
"Brooks Baldwin","CHW",121,16,6,0,2,6,31,0.531645569,0.253164556,"Brooks Baldwin",31394,681460
"Max Muncy","LAD",293,23,17,0,15,45,77,0.542168674,0.253012048,"Max Muncy",13301,571970
"Patrick Wisdom","CHC",174,10,7,2,8,10,59,0.66,0.25,"Patrick Wisdom",13602,621550
"Mike Trout","LAA",126,11,1,2,10,16,27,0.560975609,0.243902439,"Mike Trout",10155,545361
"Niko Kavadas","LAA",106,11,2,0,4,11,41,0.576923076,0.173076923,"Niko Kavadas",29782,694359
